Time (s),Evaporation rate (atoms/s),Evaporation rate lb (atoms/s),Evaporation rate ub (atoms/s),DiMES temperature (K),Pebble rod temperature (K)
2.1412831999987247,1992175665276565.8,529978158930610.75,8427804443632597.0,668.7696899414062,1600.298236160264
2.1422792000012123,1903588584309302.8,505007991287000.06,8105872515187191.0,666.7504028320313,1598.4587519123356
2.1432742000033613,1827322214776273.0,483517198132006.0,7828480560862692.0,664.9719299316406,1596.8739618900868
2.144270199998573,1845072604832129.5,488518356948059.4,7893062694573632.0,665.3899291992186,1597.242885691147
2.145265200000722,1923207401028749.8,510537364479825.7,8177192380110971.0,667.2013000488281,1598.8662682009397
2.146260200002871,2013581541548108.2,536012797330704.6,8505555977736002.0,669.25205078125,1600.7424613510257
2.1472561999980826,1962573107568242.2,521633298547274.06,8320256372625110.0,668.0994018554686,1599.6837325550655
2.1482512000002316,2030057365613603.0,540657782444043.3,8565390719493217.0,669.6221374511719,1601.084298356638
2.149247200002719,1965858236876140.8,522559331737180.3,8332192886714910.0,668.1739868164062,1599.751936498788
2.150242200004868,2015228921128901.8,536477231030015.1,8511539086349946.0,669.2890991210937,1600.7766439261452
2.1512371999997413,1960930067580263.5,521170151257139.44,8314286253027062.0,668.0620788574219,1599.6496198314776
2.152233200002229,1965858236876140.8,522559331737180.3,8332192886714910.0,668.1739868164062,1599.751936498788
2.153228200004378,1965858236876140.8,522559331737180.3,8332192886714910.0,668.1739868164062,1599.751936498788
2.1542241999995895,2020172374999668.2,537870913236892.3,8529492691074944.0,669.4002136230469,1600.8792148600965
2.1552192000017385,2051481143392372.5,546697969471186.6,8643182695440768.0,670.1019958496094,1601.5286891292822
2.1562142000038875,1947793756233612.0,517467311550042.25,8266551113355040.0,667.7631896972656,1599.3768635076972
2.157210199999099,1985592971689003.5,528122462835293.44,8403891537655765.0,668.6209777832031,1600.1616068789174
2.158205200001248,2056423725089675.2,548091508855392.0,8661127827892074.0,670.2125,1601.6311950348404
2.1592012000037357,2122285453750637.5,566662002151259.8,8900188489028651.0,671.6791137695313,1602.996457956286
2.160196199998609,2171526026000845.8,580546956035979.5,9078844258642774.0,672.7703918457031,1604.0163021453473
2.161191200000758,2179715190204378.5,582856210541864.8,9108550526750054.0,672.9516052246094,1604.1858335305167
2.1621872000032454,2135433264821702.5,570369380954522.1,8947897689730823.0,671.9708312988281,1603.2688451844028
2.1631821999981184,2102543656094632.5,561095382067046.4,8828543335165758.0,671.2405151367186,1602.5873602289207
2.164178200000606,2200971379298473.0,588850279901953.6,9185650025631100.0,673.421728515625,1604.6257685709024
2.165173200002755,2266033658146662.5,607197611731949.5,9421576022826432.0,674.8598083496094,1605.9713211850476
2.166168200004904,2272506560151052.5,609022956333383.1,9445042607687276.0,675.0029052734375,1606.1050981886847
2.1671642000001157,2207501786624999.0,590691814711891.1,9209334678502910.0,673.5661071777344,1604.7608949132573
2.1681592000022647,2205870134563681.2,590231698303029.9,9203417053583782.0,673.5300354003906,1604.727134417918
2.1691552000047523,2254690308275312.5,603998811180732.5,9380450111224304.0,674.6090759277344,1605.7368455217515
2.1701501999996253,2333660813167874.0,626268207173859.4,9666704639040574.0,676.356298828125,1607.3681363050678
2.1711452000017744,2340060254097414.5,628072799660551.4,9689895810845376.0,676.49814453125,1607.5002136246662
2.172141200004262,2346450347968153.0,629874749693348.9,9713052282167698.0,676.6398376464844,1607.6320799244309
2.173136199999135,2262793477669191.0,606283887632556.5,9409828866374900.0,674.78818359375,1605.9043493569848
2.1741322000016226,2324050458201118.0,623558150631737.8,9631875747646312.0,676.1433776855469,1607.1697555879948
2.1751272000037716,2368748183847477.0,636162482455666.4,9793848947452960.0,677.1347412109375,1608.0920750040077
2.1761221999986446,2389363805804826.5,641975751922871.9,9868541353694216.0,677.5930541992186,1608.5171624367945
2.177118200001132,2394108344970880.5,643313619264963.9,9885730111932286.0,677.6986450195313,1608.6149648633696
2.1781132000032812,2328856946763400.0,624913550224328.9,9649295181128128.0,676.249853515625,1607.2689780419896
2.179109199998493,2403580321934244.0,645984512823811.2,9920044377536236.0,677.9095825195313,1608.810184836409
