,Photon Energy (eV),Reflectivity
149,2.9941615807903954,28.67494991504762
150,3.0141760880440223,28.67410245392967
151,3.034190595297649,28.673254992811724
152,3.054205102551276,28.672407531693775
153,3.074219609804903,28.67156007057583
154,3.0942341170585297,28.701697392882487
155,3.114248624312156,28.739050048861642
156,3.134263131565783,28.77640270484079
157,3.15427763881941,28.813755360819947
158,3.1742921460730367,28.851239660527938
159,3.1943066533266635,28.888848316018475
160,3.2143211605802904,28.926456971509012
161,3.2343356678339172,28.964065626999545
162,3.254350175087544,28.99918705816323
163,3.274364682341171,29.02535236520699
164,3.294379189594798,29.05151767225076
165,3.3143936968484247,29.077682979294522
166,3.334408204102051,29.10384828633829
167,3.354422711355678,29.130013593382053
168,3.374437218609305,29.15423840491674
169,3.3944517258629316,29.153380640320158
