,Wavelength (um),Reflectivity
173,9.357943471735867,73.54651305016452
174,9.410937468734367,73.84828199566135
175,9.463931465732866,74.15005094115817
176,9.516925462731365,74.45181988665499
177,9.569919459729864,74.7535888321518
178,9.622913456728364,75.05535777764864
179,9.675907453726863,75.35712672314546
180,9.728901450725361,75.65889566864226
181,9.781895447723862,75.96066461413909
182,9.83488944472236,76.26243355963591
183,9.88788344172086,76.56420250513273
184,9.94087743871936,76.86597145062956
185,9.993871435717859,77.16774039612636
186,10.046865432716357,77.4695093416232
187,10.099859429714856,77.77127828712
188,10.152853426713357,78.07304723261683
189,10.205847423711855,78.37481617811365
190,10.258841420710354,78.67658512361047
191,10.311835417708854,78.97835406910728
192,10.364829414707353,79.2801230146041
193,10.417823411705852,79.58189196010093
194,10.47081740870435,79.88366090559774
195,10.523811405702851,80.18542985109457
196,10.57680540270135,80.48719879659139
197,10.629799399699849,80.7889677420882
198,10.682793396698349,81.09073668758504
199,10.735787393696848,81.39250563308184
200,10.788781390695346,81.69427457857866
201,10.841775387693847,81.96025017868305
202,10.894769384692346,81.82724505339755
203,10.947763381690844,81.69423992811205
204,11.000757378689343,81.56123480282655
205,11.053751375687844,81.42822967754104
206,11.106745372686342,81.29522455225556
207,11.159739369684841,81.16221942697004
208,11.212733366683342,81.02921430168453
209,11.26572736368184,80.89620917639905
210,11.318721360680339,80.76320405111355
211,11.37171535767884,80.63019892582804
212,11.424709354677338,80.49719380054253
213,11.477703351675837,80.36418867525704
214,11.530697348674336,80.23118354997155
215,11.583691345672836,80.09817842468604
216,11.636685342671335,79.96517329940053
217,11.689679339669834,79.83216817411503
218,11.742673336668334,79.69916304882953
219,11.795667333666833,79.56615792354404
220,11.848661330665331,79.43315279825853
221,11.90165532766383,79.30014767297303
222,11.95464932466233,79.16714254768753
223,12.00764332166083,79.03413742240203
224,12.060637318659328,78.90113229711653
225,12.113631315657829,78.76812717183103
226,12.166625312656327,78.63512204654552
227,12.219619309654826,78.50211692126003
228,12.272613306653327,78.36911179597453
229,12.325607303651825,78.23610667068903
230,12.378601300650324,78.10310154540352
231,12.431595297648823,77.41237184980824
232,12.484589294647323,76.63657707774817
233,12.537583291645822,75.89024531509423
234,12.59057728864432,76.03918277647058
235,12.643571285642821,76.18812023784693
236,12.69656528264132,76.33705769922328
237,12.749559279639818,76.48599516059963
238,12.802553276638319,76.63493262197599
239,12.855547273636818,76.78387008335233
240,12.908541270635316,76.93280754472869
241,12.961535267633815,77.08174500610504
242,13.014529264632316,77.23068246748139
243,13.067523261630814,77.37961992885774
244,13.120517258629313,77.52855739023408
245,13.173511255627814,77.67749485161042
246,13.226505252626312,77.82643231298678
247,13.279499249624811,77.97536977436314
248,13.332493246623311,78.12430723573948
249,13.38548724362181,78.27324469711584
250,13.438481240620309,78.42218215849218
251,13.491475237618808,78.57111961986854
252,13.544469234617308,78.72005708124489
253,13.597463231615807,78.86899454262124
254,13.650457228614306,79.01793200399757
255,13.703451225612806,79.16686946537394
256,13.756445222611305,79.31580692675028
257,13.809439219609803,79.46474438812665
258,13.862433216608302,79.61368184950298
259,13.915427213606803,79.76261931087934
260,13.968421210605301,79.8164345927715
261,14.0214152076038,79.21406341336534
262,14.0744092046023,78.61169223395916
263,14.1274032016008,78.009321054553
264,14.180397198599298,77.40694987514685
265,14.233391195597799,76.80457869574067
266,14.286385192596297,76.20220751633451
267,14.339379189594796,75.59983633692835
268,14.392373186593295,74.99746515752219
269,14.445367183591795,74.39509397811601
270,14.498361180590294,74.17341931727597
271,14.551355177588793,74.94194990521068
272,14.604349174587293,75.71048049314541
273,14.657343171585792,76.47901108108013
274,14.71033716858429,77.24754166901482
275,14.763331165582791,78.01607225694957
276,14.81632516258129,78.78460284488428
277,14.869319159579788,79.55313343281898
278,14.922313156578287,80.32166402075369
279,14.975307153576788,81.09019460868842
280,15.028301150575286,81.85872519662314
281,15.081295147573785,82.62725578455785
282,15.134289144572286,83.39578637249258
283,15.187283141570784,84.16431696042729
284,15.240277138569283,84.93284754836199
285,15.293271135567784,85.70137813629674
286,15.346265132566282,86.46990872423143
287,15.399259129564781,87.23843931216615
288,15.45225312656328,87.58866814626282
289,15.50524712356178,87.66131423449075
290,15.558241120560279,87.73396032271869
291,15.611235117558778,87.80660641094663
292,15.664229114557278,87.87925249917457
293,15.717223111555777,87.95189858740251
294,15.770217108554275,88.02454467563044
295,15.823211105552774,88.09719076385836
296,15.876205102551275,88.1698368520863
297,15.929199099549773,88.24248294031423
298,15.982193096548272,88.31512902854217
299,16.03518709354677,88.38777511677011
300,16.08818109054527,88.46042120499806
301,16.14117508754377,88.533067293226
302,16.194169084542267,88.60571338145394
303,16.247163081540766,88.67835946968188
304,16.300157078539268,88.75100555790979
305,16.353151075537767,88.82365164613773
306,16.406145072536265,88.89629773436567
307,16.459139069534764,88.96894382259362
308,16.512133066533263,89.04158991082156
309,16.56512706353176,89.11423599904947
310,16.61812106053026,89.18688208727743
311,16.671115057528763,89.25952817550537
312,16.72410905452726,89.3321742637333
313,16.77710305152576,89.40482035196123
314,16.83009704852426,89.47746644018918
315,16.883091045522757,89.55011252841712
316,16.936085042521256,89.62275861664504
317,16.98907903951976,89.69540470487297
318,17.042073036518257,89.76805079310091
319,17.095067033516756,89.84069688132885
320,17.148061030515255,89.9133429695568
321,17.201055027513753,89.98598905778474
322,17.254049024512252,90.05863514601266
323,17.30704302151075,90.1312812342406
324,17.360037018509253,90.20392732246854
325,17.41303101550775,90.27657341069647
326,17.46602501250625,90.34921949892441
327,17.51901900950475,90.42186558715235
328,17.572013006503248,90.4945116753803
329,17.625007003501747,90.56715776360821
330,17.678001000500245,90.63980385183615
331,17.730994997498748,90.71244994006409
332,17.783988994497246,90.78509602829203
333,17.836982991495745,90.85774211651997
334,17.889976988494244,90.44692864704548
335,17.942970985492742,90.01847122135388
336,17.99596498249124,89.59001379566229
337,18.04895897948974,89.16155636997067
338,18.101952976488242,88.73309894427905
339,18.15494697348674,88.30464151858743
340,18.20794097048524,87.87618409289584
341,18.26093496748374,87.44772666720422
342,18.313928964482237,87.01926924151262
343,18.366922961480736,86.59081181582101
344,18.419916958479238,86.1623543901294
345,18.472910955477737,85.73389696443779
346,18.525904952476235,85.30543953874617
347,18.578898949474734,84.87698211305457
348,18.631892946473233,84.44852468736298
349,18.68488694347173,84.41122535727993
350,18.73788094047023,84.48494998157895
351,18.790874937468732,84.558674605878
352,18.84386893446723,84.63239923017704
353,18.89686293146573,84.70612385447608
354,18.94985692846423,84.77984847877514
355,19.002850925462727,84.85357310307415
356,19.055844922461226,84.9272977273732
357,19.108838919459725,85.00102235167223
358,19.161832916458227,85.07474697597128
359,19.214826913456726,85.14847160027031
360,19.267820910455224,85.22219622456936
361,19.320814907453723,85.2959208488684
362,19.373808904452222,85.36964547316742
363,19.42680290145072,85.44337009746648
364,19.47979689844922,85.5170947217655
365,19.53279089544772,85.59081934606455
366,19.58578489244622,85.66454397036361
367,19.63877888944472,85.73826859466263
368,19.691772886443218,85.81199321896167
369,19.744766883441716,85.88571784326071
370,19.797760880440215,85.95944246755975
371,19.850754877438717,86.03316709185879
372,19.903748874437216,86.10689171615783
373,19.956742871435715,86.18061634045688
374,20.009736868434214,86.2543409647559
375,20.062730865432712,86.32806558905494
376,20.11572486243121,86.40179021335398
377,20.16871885942971,86.47551483765304
378,20.221712856428212,86.54923946195208
379,20.27470685342671,86.6229640862511
380,20.32770085042521,86.69668871055015
381,20.380694847423708,86.77041333484918
382,20.433688844422207,86.84413795914823
383,20.486682841420706,86.91786258344726
384,20.539676838419204,86.99158720774629
385,20.592670835417707,87.06531183204534
386,20.645664832416205,87.13903645634439
387,20.698658829414704,87.21276108064342
388,20.751652826413203,87.28648570494246
389,20.8046468234117,87.36021032924151
390,20.8576408204102,87.43393495354053
391,20.9106348174087,87.50765957783958
392,20.9636288144072,87.58138420213862
393,21.0166228114057,87.65510882643765
394,21.0696168084042,87.72883345073669
395,21.122610805402697,87.80255807503573
396,21.175604802401196,87.87628269933478
397,21.228598799399695,87.95000732363381
398,21.281592796398197,88.02373194793286
399,21.334586793396696,88.09745657223189
400,21.387580790395194,88.17118119653094
401,21.440574787393693,88.24490582082997
402,21.493568784392192,88.318630445129
403,21.54656278139069,88.39235506942805
404,21.59955677838919,88.4660796937271
405,21.65255077538769,88.53980431802613
406,21.70554477238619,88.61352894232516
407,21.75853876938469,88.68725356662421
408,21.811532766383188,88.76097819092325
409,21.864526763381686,88.83470281522229
410,21.917520760380185,88.90842743952132
411,21.970514757378684,88.98215206382037
412,22.023508754377186,89.05587668811941
413,22.076502751375685,89.12960131241844
414,22.129496748374184,89.20332593671748
415,22.182490745372682,89.27705056101652
416,22.23548474237118,89.35077518531557
417,22.28847873936968,89.4244998096146
418,22.34147273636818,89.49822443391363
419,22.39446673336668,89.57194905821268
420,22.44746073036518,89.64567368251171
421,22.500454727363678,89.71939830681077
422,22.553448724362177,89.79312293110979
423,22.606442721360676,89.86684755540884
424,22.659436718359174,89.94057217970789
425,22.712430715357677,90.01429680400692
426,22.765424712356175,90.08802142830595
427,22.818418709354674,90.161746052605
428,22.871412706353173,90.23547067690404
429,22.92440670335167,90.30919530120309
430,22.97740070035017,90.38291992550211
431,23.03039469734867,90.45664454980115
432,23.08338869434717,90.5303691741002
433,23.13638269134567,90.60409379839922
434,23.18937668834417,90.67781842269827
435,23.242370685342667,90.75154304699731
436,23.295364682341166,90.82526767129636
437,23.348358679339665,90.89899229559539
438,23.401352676338163,90.97271691989442
439,23.454346673336666,91.04644154419347
440,23.507340670335164,91.12016616849252
441,23.560334667333663,91.19389079279155
442,23.613328664332162,91.2676154170906
443,23.66632266133066,91.34134004138963
444,23.71931665832916,91.41506466568866
445,23.772310655327658,91.48878928998771
446,23.82530465232616,91.56251391428675
447,23.87829864932466,91.63623853858579
448,23.931292646323158,91.70996316288483
449,23.984286643321656,91.78368778718387
450,24.037280640320155,91.8574124114829
451,24.090274637318654,91.93113703578194
452,24.143268634317156,92.00486166008098
453,24.196262631315655,92.07858628438002
454,24.249256628314154,92.15231090867906
455,24.302250625312652,92.2260355329781
456,24.35524462231115,92.29976015727713
457,24.40823861930965,92.37348478157618
458,24.46123261630815,92.44720940587521
459,24.51422661330665,92.52093403017426
460,24.56722061030515,92.5946586544733
461,24.620214607303648,92.66838327877235
462,24.673208604302147,92.74210790307137
463,24.726202601300646,92.81583252737042
464,24.779196598299144,92.88955715166946
465,24.832190595297643,92.9632817759685
466,24.885184592296145,93.03700640026753
467,24.938178589294644,93.11073102456658
468,24.991172586293143,93.18445564886561
469,25.04416658329164,93.25818027316465
470,25.09716058029014,93.33190489746369
471,25.15015457728864,93.40562952176273
472,25.20314857428714,93.47935414606178
473,25.25614257128564,93.55307877036083
474,25.30913656828414,93.62680339465985
475,25.362130565282637,93.70052801895889
476,25.415124562281136,93.77425264325792
477,25.468118559279635,93.84797726755697
478,25.521112556278133,93.92170189185602
479,25.574106553276636,93.99542651615505
480,25.627100550275134,94.06915114045408
481,25.680094547273633,94.14287576475313
482,25.73308854427213,94.21660038905216
483,25.78608254127063,94.29032501335121
484,25.83907653826913,94.36404963765025
485,25.892070535267628,94.43777426194927
486,25.94506453226613,94.51149888624832
487,25.99805852926463,94.58522351054737
488,26.051052526263128,94.6589481348464
489,26.104046523261626,94.73267275914544
490,26.157040520260125,94.80639738344449
491,26.210034517258624,94.88012200774352
492,26.263028514257122,94.95384663204256
493,26.316022511255625,95.0275712563416
494,26.369016508254123,95.10129588064063
495,26.422010505252622,95.11676107150262
496,26.47500450225112,95.11916190258003
497,26.52799849924962,95.12156273365743
498,26.58099249624812,95.12396356473482
499,26.63398649324662,95.12636439581222
500,26.68698049024512,95.12876522688961
501,26.739974487243618,95.13116605796701
502,26.792968484242117,95.1335668890444
503,26.845962481240615,95.13596772012178
504,26.898956478239114,95.13836855119918
505,26.951950475237613,95.14076938227657
506,27.004944472236115,95.14317021335395
507,27.057938469234614,95.14557104443135
508,27.110932466233113,95.14797187550874
509,27.16392646323161,95.15037270658614
510,27.21692046023011,95.15277353766353
511,27.26991445722861,95.15517436874092
512,27.322908454227107,95.15757519981831
513,27.37590245122561,95.15997603089572
514,27.42889644822411,95.16237686197312
515,27.481890445222607,95.1647776930505
516,27.534884442221106,95.1671785241279
517,27.587878439219605,95.16957935520529
518,27.640872436218103,95.17198018628268
519,27.693866433216602,95.17438101736008
520,27.746860430215104,95.17678184843746
521,27.799854427213603,95.17918267951485
522,27.8528484242121,95.18158351059225
523,27.9058424212106,95.18398434166964
524,27.9588364182091,95.18638517274702
525,28.011830415207598,95.18878600382442
526,28.0648244122061,95.19118683490181
527,28.1178184092046,95.19358766597921
528,28.170812406203098,95.1959884970566
529,28.223806403201596,95.19838932813401
530,28.276800400200095,95.20079015921141
531,28.329794397198594,95.20319099028877
532,28.382788394197092,95.20559182136617
533,28.435782391195595,95.20799265244358
534,28.488776388194093,95.21039348352095
535,28.541770385192592,95.21279431459834
536,28.59476438219109,95.21519514567575
537,28.64775837918959,95.21759597675313
538,28.70075237618809,95.21999680783053
539,28.753746373186587,95.22239763890792
540,28.80674037018509,95.22479846998532
541,28.859734367183588,95.22719930106271
542,28.912728364182087,95.22960013214009
543,28.965722361180585,95.2320009632175
544,29.018716358179084,95.2344017942949
545,29.071710355177583,95.23680262537228
546,29.12470435217608,95.23920345644967
547,29.177698349174584,95.24160428752707
548,29.230692346173083,95.24400511860445
549,29.28368634317158,95.24640594968184
550,29.33668034017008,95.24880678075925
551,29.38967433716858,95.25120761183663
552,29.442668334167077,95.25360844291401
553,29.49566233116558,95.25600927399142
554,29.54865632816408,95.2584101050688
555,29.601650325162577,95.2608109361462
556,29.654644322161076,95.26321176722361
557,29.707638319159575,95.265612598301
558,29.760632316158073,95.2680134293784
559,29.813626313156572,95.27041426045577
560,29.866620310155074,95.27281509153318
561,29.919614307153573,95.27521592261057
562,29.97260830415207,95.27761675368794
563,30.02560230115057,95.28001758476535
564,30.07859629814907,95.28241841584274
565,30.131590295147568,95.28481924692012
566,30.184584292146067,95.28722007799752
567,30.23757828914457,95.28962090907493
568,30.290572286143068,95.2920217401523
569,30.343566283141566,95.29442257122969
570,30.396560280140065,95.2968234023071
571,30.449554277138564,95.29922423338449
572,30.502548274137062,95.30162506446189
573,30.555542271135565,95.30402589553927
574,30.608536268134063,95.30642672661666
575,30.661530265132562,95.30882755769406
576,30.71452426213106,95.31122838877145
577,30.76751825912956,95.31362921984885
578,30.82051225612806,95.31603005092623
579,30.873506253126557,95.31843088200363
580,30.92650025012506,95.32083171308103
581,30.979494247123558,95.32323254415842
582,31.032488244122057,95.3256333752358
583,31.085482241120555,95.3280342063132
584,31.138476238119054,95.3304350373906
585,31.191470235117553,95.332835868468
586,31.24446423211605,95.33523669954539
587,31.297458229114554,95.33763753062277
588,31.350452226113052,95.34003836170017
589,31.40344622311155,95.34243919277756
590,31.45644022011005,95.34484002385494
591,31.50943421710855,95.34724085493234
592,31.562428214107047,95.34964168600973
593,31.615422211105546,95.35204251708713
594,31.66841620810405,95.35444334816452
595,31.721410205102547,95.35684417924192
596,31.774404202101046,95.3592450103193
597,31.827398199099544,95.3616458413967
598,31.880392196098043,95.36404667247409
599,31.933386193096542,95.36644750355148
600,31.986380190095044,95.36884833462886
601,32.03937418709354,95.37124916570626
602,32.09236818409204,95.37364999678366
603,32.14536218109054,95.37605082786106
604,32.19835617808904,95.37845165893845
605,32.25135017508754,95.38085249001583
606,32.30434417208604,95.38325332109324
607,32.357338169084535,95.38565415217063
608,32.41033216608304,95.38805498324803
609,32.46332616308153,95.3904558143254
610,32.516320160080035,95.3928566454028
611,32.56931415707854,95.3952574764802
612,32.62230815407703,95.39765830755759
613,32.675302151075535,95.40005913863497
614,32.72829614807403,95.40245996971238
615,32.78129014507253,95.40486080078976
616,32.83428414207103,95.40726163186716
617,32.88727813906953,95.40966246294457
618,32.94027213606803,95.41206329402193
619,32.99326613306653,95.41446412509933
620,33.04626013006503,95.41686495617674
621,33.099254127063524,95.41926578725412
622,33.15224812406203,95.42166661833153
623,33.20524212106052,95.42406744940891
624,33.258236118059024,95.42646828048629
625,33.311230115057526,95.4288691115637
626,33.36422411205602,95.43126994264108
627,33.417218109054524,95.43367077371846
628,33.47021210605302,95.43607160479588
629,33.52320610305152,95.43847243587325
630,33.576200100050016,95.44087326695066
631,33.62919409704852,95.44327409802806
632,33.68218809404702,95.44567492910545
633,33.735182091045516,95.44807576018285
634,33.78817608804402,95.45047659126023
635,33.84117008504251,95.45287742233761
636,33.894164082041016,95.455278253415
637,33.94715807903952,95.45767908449241
638,34.00015207603801,95.46007991556979
639,34.053146073036515,95.4624807466472
640,34.10614007003501,95.46488157772458
641,34.15913406703351,95.46728240880196
642,34.21212806403201,95.46968323987937
643,34.26512206103051,95.47208407095677
644,34.31811605802901,95.47448490203415
645,34.37111005502751,95.47688573311154
646,34.42410405202601,95.47928656418894
647,34.477098049024505,95.48168739526633
648,34.53009204602301,95.48408822634373
649,34.5830860430215,95.48648905742111
650,34.636080040020005,95.48888988849852
651,34.68907403701851,95.49129071957591
652,34.742068034017,95.49369155065328
653,34.795062031015505,95.49609238173069
654,34.848056028014,95.49849321280809
655,34.9010500250125,95.50089404388545
656,34.954044022011,95.50329487496288
657,35.0070380190095,95.50569570604026
658,35.060032016008,95.50809653711764
659,35.1130260130065,95.51049736819505
660,35.166020010005,95.51289819927244
661,35.219014007003494,95.51529903034984
662,35.272008004002,95.51769986142722
663,35.32500200100049,95.5201006925046
664,35.377995997998994,95.52250152358201
665,35.430989994997496,95.52490235465942
666,35.48398399199599,95.52730318573677
667,35.536977988994494,95.52970401681418
668,35.58997198599299,95.53210484789157
669,35.64296598299149,95.53450567896897
670,35.695959979989986,95.53690651004638
671,35.74895397698849,95.53930734112375
672,35.80194797398699,95.54170817220115
673,35.854941970985486,95.54410900327855
674,35.90793596798399,95.54650983435593
675,35.96092996498248,95.54891066543333
676,36.013923961980986,95.55131149651072
677,36.06691795897948,95.5537123275881
678,36.11991195597798,95.55611315866551
679,36.172905952976485,95.55851398974292
680,36.22589994997498,95.56091482082029
681,36.27889394697348,95.56331565189768
682,36.33188794397198,95.56571648297508
683,36.38488194097048,95.56811731405246
684,36.437875937968975,95.57051814512988
685,36.49086993496748,95.57291897620725
686,36.54386393196598,95.57531980728464
687,36.596857928964475,95.57772063836205
688,36.64985192596298,95.58012146943943
689,36.70284592296147,95.58252230051683
690,36.755839919959975,95.58492313159424
691,36.80883391695848,95.5873239626716
692,36.86182791395697,95.589724793749
693,36.914821910955474,95.59212562482641
694,36.96781590795397,95.59452645590378
695,37.02080990495247,95.59692728698117
696,37.07380390195097,95.59932811805857
697,37.12679789894947,95.60172894913596
698,37.17979189594797,95.60412978021336
699,37.23278589294647,95.60653061129074
700,37.28577988994497,95.60893144236815
701,37.338773886943464,95.61133227344554
702,37.39176788394197,95.61373310452292
703,37.44476188094046,95.61613393560032
704,37.497755877938964,95.61853476667773
705,37.550749874937466,95.6209355977551
706,37.60374387193596,95.6233364288325
707,37.656737868934464,95.6257372599099
708,37.70973186593296,95.62813809098728
709,37.76272586293146,95.63053892206467
710,37.815719859929956,95.63293975314207
711,37.86871385692846,95.63534058421945
712,37.92170785392696,95.63774141529686
713,37.974701850925456,95.64014224637424
714,38.02769584792396,95.64254307745163
715,38.08068984492245,95.64494390852904
716,38.133683841920956,95.64734473960644
717,38.18667783891945,95.64974557068382
718,38.23967183591795,95.65214640176123
719,38.292665832916455,95.65454723283861
720,38.34565982991495,95.65694806391599
721,38.39865382691345,95.6593488949934
722,38.45164782391195,95.66174972607077
723,38.50464182091045,95.66415055714818
724,38.557635817908945,95.66655138822557
725,38.61062981490745,95.66895221930295
726,38.66362381190595,95.67135305038036
727,38.716617808904445,95.67375388145776
728,38.76961180590295,95.67615471253514
729,38.82260580290144,95.67855554361253
730,38.875599799899945,95.68095637468993
731,38.92859379689844,95.68335720576732
732,38.98158779389694,95.68575803684472
733,39.034581790895444,95.6881588679221
734,39.08757578789394,95.6905596989995
735,39.14056978489244,95.69296053007689
736,39.19356378189094,95.69536136115427
737,39.24655777888944,95.69776219223168
738,39.299551775887934,95.70016302330906
739,39.35254577288644,95.70256385438645
740,39.40553976988494,95.70496468546385
741,39.458533766883434,95.70736551654124
742,39.511527763881936,95.70976634761863
743,39.56452176088043,95.71216717869603
744,39.617515757878934,95.71456800977343
745,39.670509754877436,95.7169688408508
746,39.72350375187593,95.71936967192823
747,39.776497748874434,95.7217705030056
748,39.82949174587293,95.724171334083
749,39.88248574287143,95.7265721651604
750,39.935479739869926,95.72897299623776
751,39.98847373686843,95.73137382731517
752,40.04146773386693,95.73377465839258
753,40.094461730865426,95.73617548946996
754,40.14745572786393,95.73857632054735
755,40.20044972486242,95.74097715162475
756,40.253443721860926,95.74337798270213
757,40.30643771885942,95.74577881377954
758,40.35943171585792,95.74817964485692
759,40.412425712856425,95.75058047593431
760,40.46541970985492,95.75298130701171
761,40.51841370685342,95.75538213808909
762,40.57140770385192,95.75778296916648
763,40.62440170085042,95.7601838002439
764,40.677395697848915,95.76258463132126
765,40.73038969484742,95.76498546239866
766,40.78338369184592,95.76738629347606
767,40.836377688844415,95.76978712455346
768,40.88937168584292,95.77218795563084
769,40.94236568284141,95.77458878670824
770,40.995359679839915,95.77698961778563
771,41.04835367683841,95.77939044886304
