#Procedure: <__main__.LaserProcedure>
#Parameters:
#	Emission time: 0.5 s
#	Laser power setpoint: 40 %
#	Measurement time: 5 s
#	Photodiode Gain: 60
#	Sample Name: R4N24_hBN_granules
#Data:
Measurement Time (s),Photodiode Voltage (V),Trigger (V),TC1 (C),TC2 (C),Pressure (Torr),Laser output power (W),Laser output peak power (W)
0.4544,5.08,2.6,22.25,22.25,0.0015,0.0,0.0
0.4576,5.08,2.6,22.25,22.25,0.0015,0.0,0.0
0.46080000000000004,5.08,2.6,22.25,22.25,0.0015,0.0,0.0
0.464,5.08,2.6,22.25,22.25,0.0015,0.0,0.0
0.4672,5.08,2.6,22.25,22.25,0.0015,0.0,0.0
0.47040000000000004,5.08,2.6,22.25,22.25,0.0015,0.0,0.0
0.4736,5.08,2.56,22.25,22.25,0.0015,0.0,0.0
0.4768,5.08,2.6,22.25,22.25,0.0015111082196283263,8.953225020430962,138.18625217637864
0.48000000000000004,5.08,2.56,22.25,22.25,0.0015270990629054019,21.84184470175391,337.11234254319936
0.4832,5.08,2.6,22.25,22.25,0.0015430899061824772,34.73046438307658,536.0384329100158
0.4864,5.08,2.56,22.25,22.25,0.0015590807494595528,47.61908406439953,734.9645232768365
0.48960000000000004,5.08,2.6,22.25,22.25,0.0015750715927366284,60.50770374572248,933.8906136436573
0.4928,5.08,2.6,22.25,22.25,0.0015910624360137037,73.39632342704515,1132.8167040104736
0.496,5.08,2.6,22.25,22.25,0.0016,88.47304933579791,1244.0
0.49920000000000003,5.08,2.6,22.25,22.25,0.0016,106.32243440211914,1244.0
0.5024000000000001,5.08,2.6,22.25,22.25,0.0016,124.17181946844,1244.0
0.5056,5.08,2.6,22.25,22.25,0.0016,142.02120453476124,1244.0
0.5088,5.08,2.6,22.25,22.25,0.0016,159.8705896010821,1244.0
0.512,5.08,2.6,22.25,22.25,0.0016,177.71997466740333,1244.0
0.5152,5.08,2.6,22.25,22.25,0.0015825441206087664,194.0770572834415,1244.0
0.5184,5.08,2.6,22.25,22.25,0.0015530648786513555,209.40626310129522,1244.0
0.5216000000000001,5.08,2.6,22.25,22.25,0.0015235856366939437,224.73546891914927,1244.0
0.5248,5.08,2.6,22.25,22.25,0.0014941063947365328,240.06467473700297,1244.0
0.528,5.08,2.6,22.25,22.25,0.0014646271527791212,255.39388055485705,1244.0
0.5312,5.08,2.6,22.25,22.25,0.0014351479108217094,270.72308637271107,1244.0
0.5344,5.08,2.6,22.25,22.25,0.0014056686688642985,286.0522921905648,1244.0
0.5376000000000001,5.08,2.6,22.25,22.25,0.0014,306.6339318227413,1244.0
0.5408000000000001,5.08,2.6,22.25,22.25,0.0014,328.466037284052,1244.0
0.544,5.08,2.6,22.25,22.25,0.0014,350.2981427453622,1244.0
0.5472,5.08,2.6,22.25,22.25,0.0014,372.1302482066729,1244.0
0.5504,5.08,2.56,22.25,22.25,0.0014,393.96235366798356,1244.0
0.5536,5.08,2.6,22.25,22.25,0.0014,415.7944591292938,1244.0
0.5568000000000001,5.08,2.6,22.25,22.25,0.0014,427.6845469799357,1244.0
0.56,5.08,2.6,22.25,22.25,0.0014,435.6265119874171,1244.0
0.5632,5.08,2.6,22.25,22.25,0.0014,443.5684769948986,1244.0
0.5664,5.08,2.6,22.25,22.25,0.0014,451.51044200238016,1244.0
0.5696,5.08,2.6,22.25,22.25,0.0014,459.45240700986153,1244.0
0.5728,5.08,2.6,22.25,22.25,0.0014,467.3943720173431,1244.0
0.5760000000000001,5.08,2.6,22.25,22.25,0.0014,475.33633702482445,1244.0
0.5792,5.08,2.6,22.25,22.25,0.0014,483.278302032306,1244.0
0.5824,5.08,2.6,22.25,22.25,0.0014,491.22026703978753,1244.0
0.5856,5.08,2.6,22.25,22.25,0.0014387984622187783,513.1752003537647,1244.0
0.5888,5.08,2.56,22.25,22.25,0.0014888024261918969,539.1772616197863,1244.0
0.5920000000000001,5.08,2.6,22.25,22.25,0.0015388063901650155,565.1793228858081,1244.0
