##################################################
# SHOT: 203781
# T_RANGE_CHARGE: [1500, 3500]
##################################################
t (s),q (C)
0.07277999999999997,57.31853529892848
0.07279999999999996,57.333960041547826
0.07282000000000016,57.34938501540381
0.07284000000000038,57.36481157661505
0.07286000000000036,57.380239205936995
0.07288000000000033,57.395671010470906
0.07290000000000077,57.41110046700048
0.07291999999999985,57.426529133552435
0.07294000000000006,57.44195387173745
0.07296000000000026,57.45737520950729
0.07298000000000025,57.47279398228607
0.07300000000000045,57.48820940645939
0.07302000000000067,57.503622258013166
0.07304000000000065,57.51903513244018
0.07305999999999994,57.53445382159953
0.07308000000000016,57.54987805280235
0.07310000000000014,57.56530133847947
0.07312000000000035,57.580725684047145
0.07314000000000033,57.596154345616156
0.07316000000000031,57.611583051578314
0.07318000000000074,57.62701623837849
0.07320000000000004,57.642454620498484
0.07322000000000004,57.657894230305516
0.07324000000000024,57.67333386307914
0.07326000000000045,57.68877622994349
0.07328000000000043,57.70422501706846
0.07330000000000064,57.71968051163977
0.07331999999999994,57.735141012074266
0.07333999999999992,57.7506006210505
0.07336000000000013,57.766062607192495
0.07338000000000033,57.78152556218659
0.07340000000000033,57.79698672062064
0.07342000000000053,57.81245180683052
0.07344000000000074,57.82792408859285
0.07346000000000004,57.843397946684235
0.07348000000000002,57.85887316135594
0.07350000000000023,57.87435354415745
0.07352000000000021,57.88984164703483
0.07354000000000042,57.90533541945858
0.07356000000000062,57.92083212299797
0.07358000000000062,57.93632831167567
0.07359999999999992,57.95182180433534
0.07362000000000012,57.96731186120514
0.07364000000000033,57.98279896979642
0.07366000000000031,57.99828220593636
0.07368000000000052,58.01376297028956
0.0737000000000005,58.029237685738536
0.07372000000000072,58.044706717572836
0.07374000000000001,58.060172890365635
0.07376000000000021,58.07563362172739
0.0737800000000002,58.091096086707935
0.07380000000000041,58.106560738693005
0.07382000000000062,58.122023545535576
0.0738400000000006,58.13748642121523
0.07386000000000013,58.15294830069746
0.07388000000000011,58.16840846429382
0.07390000000000009,58.18387374614782
0.0739200000000003,58.19934048191111
0.0739400000000005,58.21480296198516
0.0739600000000005,58.23026127868562
0.07398000000000093,58.245717764156375
0.074,58.261176804936554
0.07401999999999999,58.27663750131497
0.07404000000000019,58.29209730509784
0.0740600000000004,58.30755875096874
0.07408000000000038,58.32302216054371
0.0741000000000006,58.338488315593374
0.0741200000000008,58.35395859456506
0.0741400000000001,58.36943102281107
0.07416000000000009,58.38490471822135
0.07418000000000029,58.400378044376986
0.07420000000000028,58.41585095567688
0.07422000000000048,58.431325675014705
0.07424000000000092,58.446803191882935
0.07426000000000091,58.46227838148157
0.07427999999999997,58.47775055979761
0.07430000000000019,58.4932188490244
0.07432000000000016,58.508685396948806
0.07434000000000038,58.52415121295547
0.07436000000000058,58.53961315023867
0.07438000000000033,58.555069050703025
0.07440000000000077,58.570522387648104
0.07442000000000007,58.58597386156371
0.07444000000000006,58.60141844234627
0.07446000000000026,58.616857226192
0.07448000000000048,58.632291761523035
0.07450000000000045,58.647724783891135
0.07452000000000067,58.663160262671525
0.07453999999999997,58.67860028694911
0.07455999999999995,58.69404561060976
0.07458000000000016,58.70949686656055
0.07460000000000036,58.7249478038983
0.07462000000000035,58.74040305800311
0.07464000000000033,58.75586030151953
0.07466000000000077,58.77131414036806
0.07467999999999984,58.78676235097371
0.07470000000000004,58.8022060853081
0.07472000000000026,58.81764441005301
0.07474000000000024,58.83307899239023
0.07476000000000045,58.84851029987361
0.07478000000000065,58.86394611683336
0.07480000000000064,58.87938949168728
0.07481999999999994,58.89483481049278
0.07484000000000014,58.91027980944573
0.07486000000000013,58.92572790079448
0.07488000000000034,58.9411772019741
0.07490000000000031,58.956626922995326
0.07492000000000053,58.97207757254532
0.07494000000000074,58.98752905544191
0.07496000000000004,59.002980286015
0.07498000000000002,59.018429261314544
0.07500000000000023,59.03387416586815
0.07502000000000043,59.04931951976023
0.07504000000000043,59.06476639324443
0.07506000000000063,59.080215985848064
0.07507999999999992,59.09566767252376
0.07509999999999992,59.111118433477806
0.07512000000000012,59.12657226476566
0.07514000000000033,59.14202470216035
0.07516000000000031,59.15747831373103
0.07518000000000052,59.17293265951832
0.07520000000000072,59.18838177382058
0.0752199999999998,59.203825657908
0.07524000000000002,59.2192698736485
0.07526000000000022,59.23471127917519
0.07528000000000021,59.2501469752919
0.07530000000000041,59.265583165821525
0.07532000000000062,59.281019638020595
0.0753400000000006,59.29645173674158
0.07536000000000014,59.31187999745548
0.07538000000000011,59.32730540926504
0.07540000000000009,59.342730819517975
0.0754200000000003,59.35815339172353
0.0754400000000005,59.37357330837788
0.0754600000000005,59.388993511964145
0.07548000000000094,59.404412851108496
0.0755,59.419832260457135
0.07551999999999999,59.435251548173596
0.07554000000000019,59.450666456671485
0.0755600000000004,59.466078050161116
0.07558000000000038,59.48148804290708
0.0756000000000006,59.49689335517811
0.0756200000000008,59.51229325886063
0.0756400000000001,59.527687589238624
0.07566000000000009,59.54308125408412
0.07568000000000029,59.558477335456246
0.07570000000000028,59.57387633618615
0.07572000000000048,59.58927893357368
0.07574000000000092,59.60468253292198
0.07576,59.620087430736376
0.07577999999999997,59.63549501866028
0.07580000000000019,59.6509043342281
0.07582000000000039,59.66631262260083
0.07584000000000038,59.68172274214169
