Time (s),Pressure (Torr),Laser output power (W),Laser peak power (W)
34.49310326576233,0.0,0.0,0.0
34.523815631866455,0.0,0.0,0.0
34.55499815940857,0.0,0.0,0.0
34.5878586769104,0.0,0.0,0.0
34.61536145210266,0.0,0.0,0.0
34.64647912979126,0.0,0.0,0.0
34.67613458633423,0.0,0.0,0.0
34.70851492881775,0.0,0.0,0.0
34.7391402721405,0.0,0.0,0.0
34.76999616622925,0.0,0.0,0.0
34.80400109291077,0.0,0.0,0.0
34.82911562919617,0.0,0.0,0.0
34.86019563674927,0.0,0.0,0.0
34.89230275154114,0.0,0.0,0.0
34.92237186431885,0.0,0.0,0.0
34.953530073165894,0.0,0.0,0.0
34.98426556587219,0.0,0.0,0.0
35.01376724243164,0.0,0.0,0.0
35.045345306396484,0.0,0.0,0.0
35.07845377922058,0.0,0.0,0.0
35.108131885528564,0.0,0.0,0.0
35.139206886291504,0.0,0.0,0.0
35.17143893241882,0.0,0.0,0.0
35.202014207839966,0.0,0.0,0.0
35.231066942214966,0.0,0.0,0.0
35.26350021362305,0.0,0.0,0.0
35.29423785209656,0.0,0.0,0.0
35.324477434158325,0.0,0.0,0.0
35.354252576828,0.0,0.0,0.0
35.39065718650818,0.0,0.0,0.0
35.430235147476196,0.0,0.0,0.0
35.462862491607666,0.0,0.0,0.0
35.49323391914368,0.0,0.0,0.0
35.524744272232056,0.0,0.0,0.0
35.557257890701294,0.0,0.0,0.0
35.58589172363281,0.0,0.0,0.0
35.61594557762146,0.0,0.0,0.0
35.64704346656799,0.0,0.0,0.0
35.6803503036499,0.0,0.0,0.0
35.71206498146057,0.0,0.0,0.0
35.742560148239136,0.0,0.0,0.0
35.771971464157104,0.0,0.0,0.0
35.807411193847656,0.0,0.0,0.0
35.847041606903076,0.0,0.0,0.0
35.87791633605957,0.0,0.0,0.0
35.91025447845459,0.0,0.0,0.0
35.94115471839905,0.0,0.0,0.0
35.97262930870056,0.0,0.0,0.0
36.007254123687744,0.0,0.0,0.0
36.03225350379944,0.0,0.0,0.0
36.06399440765381,0.0,0.0,0.0
36.094720125198364,0.0,0.0,0.0
36.125662326812744,0.0,0.0,0.0
36.156450033187866,0.0,0.0,0.0
36.185898303985596,0.0,0.0,0.0
36.22241687774658,0.0,0.0,0.0
36.248438119888306,0.0,0.0,0.0
36.27841782569885,0.0,0.0,0.0
36.311198472976685,0.0,0.0,0.0
36.34252619743347,0.0,0.0,0.0
36.372493743896484,0.0,0.0,0.0
36.408294916152954,0.0,0.0,0.0
36.447060346603394,0.0,0.0,0.0
36.4792594909668,0.0,0.0,0.0
36.50883913040161,0.0,0.0,0.0
36.53896164894104,0.0,0.0,0.0
36.57141613960266,0.0,0.0,0.0
36.599791288375854,0.0,0.0,0.0
36.63141179084778,0.0,0.0,0.0
36.66326642036438,0.0,0.0,0.0
36.693841218948364,0.0,0.0,0.0
36.723857402801514,0.0,0.0,0.0
36.756303787231445,0.0,0.0,0.0
36.786707639694214,0.0,0.0,0.0
36.82232308387756,0.0,0.0,0.0
36.862704277038574,0.0,0.0,0.0
36.89435958862305,0.0,0.0,0.0
36.92540764808655,0.0,0.0,0.0
36.956374406814575,0.0,0.0,0.0
36.98658895492554,0.0,0.0,0.0
37.01976823806763,0.0,0.0,0.0
37.04626154899597,0.0,0.0,0.0
37.07705783843994,0.0,0.0,0.0
37.109684228897095,0.0,0.0,0.0
37.14141321182251,0.0,0.0,0.0
37.17184567451477,0.0,0.0,0.0
37.1998336315155,0.0,0.0,0.0
37.23230218887329,0.0,0.0,0.0
37.26452112197876,0.0,0.0,0.0
37.294047117233276,0.0,0.0,0.0
37.324501514434814,0.0,0.0,0.0
37.354482650756836,0.0,0.0,0.0
37.38531517982483,0.0,0.0,0.0
37.42128396034241,0.0,0.0,0.0
37.446547985076904,0.0,0.0,0.0
37.47794461250305,0.0,0.0,0.0
37.50835299491882,0.0,0.0,0.0
37.53907108306885,0.0,0.0,0.0
37.57113003730774,0.0,0.0,0.0
37.60238981246948,0.0,0.0,0.0
37.63528776168823,0.0,0.0,0.0
37.66272234916687,0.0,0.0,0.0
37.69552826881409,0.0,0.0,0.0
37.726319313049316,0.0,0.0,0.0
37.757262229919434,0.0,0.0,0.0
37.7876832485199,0.0,0.0,0.0
37.81850981712341,0.0,0.0,0.0
37.84854578971863,0.0,0.0,0.0
37.87741470336914,0.0,0.0,0.0
37.90996336936951,0.0,0.0,0.0
37.9418158531189,0.0,0.0,0.0
37.97317337989807,0.0,0.0,0.0
38.00543427467346,0.0,0.0,0.0
38.042489767074585,0.0,0.0,0.0
38.08142685890198,0.0,0.0,0.0
38.11197543144226,0.0,0.0,0.0
38.143125772476196,0.0,0.0,0.0
38.17569375038147,0.0,0.0,0.0
38.20672369003296,0.0,0.0,0.0
38.2408401966095,0.0,0.0,0.0
38.267271757125854,0.0,0.0,0.0
38.29963946342468,0.0,0.0,0.0
38.33092951774597,0.0,0.0,0.0
38.36347222328186,0.0,0.0,0.0
38.39369034767151,0.0,0.0,0.0
38.42331600189209,0.0,0.0,0.0
38.4535186290741,0.0,0.0,0.0
38.48547840118408,0.0,0.0,0.0
38.516526222229004,0.0,0.0,0.0
38.54733371734619,0.0,0.0,0.0
38.57789850234985,0.0,0.0,0.0
38.60956311225891,0.0,0.0,0.0
38.64124584197998,0.0,0.0,0.0
38.6695396900177,0.0,0.0,0.0
38.7007372379303,0.0,0.0,0.0
38.73280048370361,0.0,0.0,0.0
38.76653838157654,0.0,0.0,0.0
38.792991399765015,0.0,0.0,0.0
38.823715686798096,0.0,0.0,0.0
38.857513427734375,0.0,0.0,0.0
38.88426423072815,0.0,0.0,0.0
38.91541862487793,0.0,0.0,0.0
38.9461133480072,0.0,0.0,0.0
38.97778081893921,0.0,0.0,0.0
39.009031772613525,0.0,0.0,0.0
39.04045295715332,0.0,0.0,0.0
39.06894826889038,0.0,0.0,0.0
39.100388526916504,0.0,0.0,0.0
39.13144373893738,0.0,0.0,0.0
39.1615674495697,0.0,0.0,0.0
39.19240093231201,0.0,0.0,0.0
39.22327017784119,0.0,0.0,0.0
39.25874066352844,0.0,0.0,0.0
39.283507108688354,0.0,0.0,0.0
39.315200090408325,0.0,0.0,0.0
39.34678816795349,0.0,0.0,0.0
39.377532720565796,0.0,0.0,0.0
39.40841889381409,0.0,0.0,0.0
39.43825936317444,0.0,0.0,0.0
39.46888542175293,0.0,0.0,0.0
39.49793219566345,0.0,0.0,0.0
39.52852249145508,0.0,0.0,0.0
39.560709714889526,0.0,0.0,0.0
39.59302568435669,0.0,0.0,0.0
39.62161993980408,0.0,0.0,0.0
39.65329551696777,0.0,0.0,0.0
39.6824893951416,0.0,0.0,0.0
39.71461296081543,0.0,0.0,0.0
39.745038747787476,0.0,0.0,0.0
39.775816679000854,0.0,0.0,0.0
39.80679631233215,0.0,0.0,0.0
39.83770442008972,0.0,0.0,0.0
39.87512564659119,0.0,0.0,0.0
39.91261291503906,0.0,0.0,0.0
39.944655656814575,0.0,0.0,0.0
39.976033449172974,0.0,0.0,0.0
40.006500005722046,0.0,0.0,0.0
40.03860306739807,0.0,0.0,0.0
40.07222867012024,0.0,0.0,0.0
40.111696004867554,0.0,0.0,0.0
40.14252805709839,0.0,0.0,0.0
40.17409634590149,0.0,0.0,0.0
40.20625972747803,0.0,0.0,0.0
40.237443923950195,0.0,0.0,0.0
40.27733898162842,0.0,0.0,0.0
40.31129455566406,0.0,0.0,0.0
40.34474563598633,0.0,0.0,0.0
40.37649846076965,0.0,0.0,0.0
40.40587520599365,0.0,0.0,0.0
40.437490463256836,0.0,0.0,0.0
40.47978973388672,0.0,0.0,0.0
40.51330590248108,0.0,0.0,0.0
40.54681205749512,0.0,0.0,0.0
40.57656383514404,0.0,0.0,0.0
40.60738253593445,0.0,0.0,0.0
40.638635873794556,0.0,0.0,0.0
40.66934871673584,0.0,0.0,0.0
40.69801330566406,0.0,0.0,0.0
40.73171877861023,0.0,0.0,0.0
40.761467933654785,0.0,0.0,0.0
40.793731689453125,0.0,0.0,0.0
40.824535846710205,0.0,0.0,0.0
40.85548639297485,0.0,0.0,0.0
40.885193824768066,0.0,0.0,0.0
40.915987491607666,0.0,0.0,0.0
40.94650912284851,0.0,0.0,0.0
40.97958278656006,0.0,0.0,0.0
41.010507345199585,0.0,0.0,0.0
41.04211211204529,0.0,0.0,0.0
41.08316946029663,0.0,0.0,0.0
41.11887311935425,0.0,0.0,0.0
41.14942646026611,0.0,0.0,0.0
41.17963147163391,0.0,0.0,0.0
41.212191581726074,0.0,0.0,0.0
41.24279499053955,0.0,0.0,0.0
41.27262854576111,0.0,0.0,0.0
41.304858446121216,0.0,0.0,0.0
41.33275842666626,0.0,0.0,0.0
41.36459708213806,0.0,0.0,0.0
41.39526104927063,0.0,0.0,0.0
41.427643060684204,0.0,0.0,0.0
41.45929431915283,0.0,0.0,0.0
41.49394917488098,0.0,0.0,0.0
41.52060651779175,0.0,0.0,0.0
41.553582429885864,0.0,0.0,0.0
41.58330416679382,0.0,0.0,0.0
41.61466383934021,0.0,0.0,0.0
41.64425277709961,0.0,0.0,0.0
41.674418210983276,0.0,0.0,0.0
41.705546617507935,0.0,0.0,0.0
41.736886739730835,0.0,0.0,0.0
41.76761245727539,0.0,0.0,0.0
41.799548387527466,0.0,0.0,0.0
41.8300199508667,0.0,0.0,0.0
41.85983991622925,0.0,0.0,0.0
41.894614934921265,0.0,0.0,0.0
41.91930627822876,0.0,0.0,0.0
41.95061898231506,0.0,0.0,0.0
41.98018145561218,0.0,0.0,0.0
42.01252245903015,0.0,0.0,0.0
42.043312549591064,0.0,0.0,0.0
42.07439184188843,0.0,0.0,0.0
42.108551263809204,0.0,0.0,0.0
42.135563135147095,0.0,0.0,0.0
42.16644740104675,0.0,0.0,0.0
42.19963240623474,0.0,0.0,0.0
42.23060202598572,0.0,0.0,0.0
42.26275968551636,0.0,0.0,0.0
42.29680609703064,0.0,0.0,0.0
42.33659839630127,0.0,0.0,0.0
42.369388580322266,0.0,0.0,0.0
42.40263056755066,0.0,0.0,0.0
42.43023490905762,0.0,0.0,0.0
42.46230745315552,0.0,0.0,0.0
42.493839502334595,0.0,0.0,0.0
42.53063988685608,0.0,0.0,0.0
42.568336963653564,0.0,0.0,0.0
42.60096025466919,0.0,0.0,0.0
42.63180065155029,0.0,0.0,0.0
42.66173982620239,0.0,0.0,0.0
42.69129157066345,0.0,0.0,0.0
42.71987867355347,0.0,0.0,0.0
42.75182485580444,0.0,0.0,0.0
42.783881425857544,0.0,0.0,0.0
42.81489133834839,0.0,0.0,0.0
42.84578585624695,0.0,0.0,0.0
42.8751482963562,0.0,0.0,0.0
42.91783404350281,0.0,0.0,0.0
42.952529191970825,0.0,0.0,0.0
42.984599113464355,0.0,0.0,0.0
43.0155725479126,0.0,0.0,0.0
43.04761600494385,0.0,0.0,0.0
43.07839369773865,0.0,0.0,0.0
43.115642070770264,0.0,0.0,0.0
43.154229402542114,0.0,0.0,0.0
43.18671894073486,0.0,0.0,0.0
43.21773672103882,0.0,0.0,0.0
43.249149560928345,0.0,0.0,0.0
43.28026533126831,0.0,0.0,0.0
43.31478810310364,0.0,0.0,0.0
43.34082555770874,0.0,0.0,0.0
43.37166738510132,0.0,0.0,0.0
43.40457892417908,0.0,0.0,0.0
43.43443965911865,0.0,0.0,0.0
43.46602439880371,0.0,0.0,0.0
43.4956157207489,0.0,0.0,0.0
43.531001567840576,0.0,0.0,0.0
43.571197748184204,0.0,0.0,0.0
43.60496211051941,0.0,0.0,0.0
43.634241580963135,0.0,0.0,0.0
43.66484212875366,0.0,0.0,0.0
43.69540596008301,0.0,0.0,0.0
43.7241473197937,0.0,0.0,0.0
43.75626301765442,0.0,0.0,0.0
43.78810501098633,0.0,0.0,0.0
43.81839847564697,0.0,0.0,0.0
43.849395751953125,0.0,0.0,0.0
43.880239486694336,0.0,0.0,0.0
43.910324573516846,0.0,0.0,0.0
43.94678258895874,0.0,0.0,0.0
43.98605394363403,0.0,0.0,0.0
44.01820492744446,0.0,0.0,0.0
44.049065351486206,0.0,0.0,0.0
44.07998514175415,0.0,0.0,0.0
44.10962390899658,0.0,0.0,0.0
44.141642570495605,0.0,0.0,0.0
44.170690298080444,0.0,0.0,0.0
44.20072150230408,0.0,0.0,0.0
44.232064723968506,0.0,0.0,0.0
44.26383876800537,0.0,0.0,0.0
44.29366874694824,0.0,0.0,0.0
44.324849128723145,0.0,0.0,0.0
44.35480523109436,0.0,0.0,0.0
44.386781215667725,0.0,0.0,0.0
44.419052600860596,0.0,0.0,0.0
44.44975781440735,0.0,0.0,0.0
44.47973561286926,0.0,0.0,0.0
44.51040697097778,0.0,0.0,0.0
44.5529351234436,0.0,0.0,0.0
44.589619159698486,0.0,0.0,0.0
44.620017766952515,0.0,0.0,0.0
44.65078902244568,0.0,0.0,0.0
44.68168759346008,0.0,0.0,0.0
44.7117714881897,0.0,0.0,0.0
44.742889642715454,0.0,0.0,0.0
44.77413606643677,0.0,0.0,0.0
44.80542469024658,0.0,0.0,0.0
44.837384939193726,0.0,0.0,0.0
44.86846375465393,0.0,0.0,0.0
44.897740602493286,0.0,0.0,0.0
44.9280002117157,0.0,0.0,0.0
44.97082209587097,0.0,0.0,0.0
45.004064321517944,0.0,0.0,0.0
45.035314321517944,0.0,0.0,0.0
45.06804943084717,0.0,0.0,0.0
45.09893274307251,0.0,0.0,0.0
45.12922739982605,0.0,0.0,0.0
45.16463255882263,0.0,0.0,0.0
45.191752433776855,0.0,0.0,0.0
45.22131299972534,0.0,0.0,0.0
45.251567125320435,0.0,0.0,0.0
45.28401207923889,0.0,0.0,0.0
45.31471657752991,0.0,0.0,0.0
45.34604525566101,0.0,0.0,0.0
45.37483191490173,0.0,0.0,0.0
45.40617346763611,0.0,0.0,0.0
45.437220096588135,0.0,0.0,0.0
45.46968960762024,0.0,0.0,0.0
45.50088572502136,0.0,0.0,0.0
45.53072810173035,0.0,0.0,0.0
45.57269239425659,0.0,0.0,0.0
45.606709003448486,0.0,0.0,0.0
45.640148878097534,0.0,0.0,0.0
45.6707558631897,0.0,0.0,0.0
45.7013213634491,0.0,0.0,0.0
45.732303619384766,0.0,0.0,0.0
45.76476263999939,0.0,0.0,0.0
45.79374408721924,0.0,0.0,0.0
45.825767278671265,0.0,0.0,0.0
45.85582089424133,0.0,0.0,0.0
45.885700941085815,0.0,0.0,0.0
45.916518449783325,0.0,0.0,0.0
45.94788479804993,0.0,0.0,0.0
45.989662170410156,0.0,0.0,0.0
46.02607798576355,0.0,0.0,0.0
46.056246757507324,0.0,0.0,0.0
46.0879271030426,0.0,0.0,0.0
46.117958545684814,0.0,0.0,0.0
46.14862322807312,0.0,0.0,0.0
46.18377208709717,0.0,0.0,0.0
46.224881649017334,0.0,0.0,0.0
46.25644040107727,0.0,0.0,0.0
46.29313778877258,0.0,0.0,0.0
46.33388113975525,0.0,0.0,0.0
46.36477184295654,0.0,0.0,0.0
46.39362645149231,0.0,0.0,0.0
46.4244544506073,0.0,0.0,0.0
46.45585346221924,0.0,0.0,0.0
46.48867225646973,0.0,0.0,0.0
46.51835584640503,0.0,0.0,0.0
46.549907207489014,0.0,0.0,0.0
46.58355379104614,0.0,0.0,0.0
46.60982131958008,0.0,0.0,0.0
46.64032602310181,0.0,0.0,0.0
46.67290997505188,0.0,0.0,0.0
46.70285749435425,0.0,0.0,0.0
46.73283386230469,0.0,0.0,0.0
46.763662338256836,0.0,0.0,0.0
46.79091930389404,0.0,0.0,0.0
46.822431564331055,0.0,0.0,0.0
46.85409593582153,0.0,0.0,0.0
46.88597917556763,0.0,0.0,0.0
46.91667938232422,0.0,0.0,0.0
46.946707010269165,0.0,0.0,0.0
46.977946758270264,0.0,0.0,0.0
47.008949756622314,0.0,0.0,0.0
47.0373055934906,0.0,0.0,0.0
47.06888151168823,0.0,0.0,0.0
47.100316286087036,0.0,0.0,0.0
47.13006091117859,0.0,0.0,0.0
47.16096234321594,0.0,0.0,0.0
47.197890281677246,0.0,0.0,0.0
47.23852491378784,0.0,0.0,0.0
47.27186560630798,0.0,0.0,0.0
47.302786350250244,0.0,0.0,0.0
47.33348512649536,0.0,0.0,0.0
47.36483573913574,0.0,0.0,0.0
47.405858516693115,0.0,0.0,0.0
47.44088411331177,0.0,0.0,0.0
47.47178077697754,0.0,0.0,0.0
47.50382471084595,0.0,0.0,0.0
47.533995628356934,0.0,0.0,0.0
47.5651798248291,0.0,0.0,0.0
47.60170555114746,0.0,0.0,0.0
47.64184522628784,0.0,0.0,0.0
47.67275357246399,0.0,0.0,0.0
47.70242142677307,0.0,0.0,0.0
47.73384070396423,0.0,0.0,0.0
47.7634220123291,0.0,0.0,0.0
47.799689531326294,0.0,0.0,0.0
47.838847637176514,0.0,0.0,0.0
47.87208652496338,0.0,0.0,0.0
47.902907609939575,0.0,0.0,0.0
47.933428049087524,0.0,0.0,0.0
47.96503949165344,0.0,0.0,0.0
48.00001287460327,0.0,0.0,0.0
48.03987121582031,0.0,0.0,0.0
48.07097792625427,0.0,0.0,0.0
48.101502418518066,0.0,0.0,0.0
48.13285946846008,0.0,0.0,0.0
48.163965940475464,0.0,0.0,0.0
48.19339632987976,0.0,0.0,0.0
48.22626852989197,0.0,0.0,0.0
48.254279136657715,0.0,0.0,0.0
48.285869121551514,0.0,0.0,0.0
48.31641125679016,0.0,0.0,0.0
48.34819555282593,0.0,0.0,0.0
48.37761735916138,0.0,0.0,0.0
48.414371728897095,0.0,0.0,0.0
48.45489144325256,0.0,0.0,0.0
48.48619341850281,0.0,0.0,0.0
48.516401529312134,0.0,0.0,0.0
48.5490243434906,0.0,0.0,0.0
48.57952117919922,0.0,0.0,0.0
48.6140079498291,0.0,0.0,0.0
48.63989806175232,0.0,0.0,0.0
48.6708197593689,0.0,0.0,0.0
48.7024290561676,0.0,0.0,0.0
48.73497009277344,0.0,0.0,0.0
48.76602339744568,0.0,0.0,0.0
48.79630160331726,0.0,0.0,0.0
48.825013637542725,0.0,0.0,0.0
48.855613231658936,0.0,0.0,0.0
48.887123823165894,0.0,0.0,0.0
48.91608643531799,0.0,0.0,0.0
48.947248220443726,0.0,0.0,0.0
48.97975516319275,0.0,0.0,0.0
49.01493000984192,0.0,0.0,0.0
49.03948664665222,0.0,0.0,0.0
49.07029414176941,0.0,0.0,0.0
49.10405445098877,0.0,0.0,0.0
49.135185956954956,0.0,0.0,0.0
49.16565132141113,0.0,0.0,0.0
49.19690799713135,0.0,0.0,0.0
49.23283052444458,0.0,0.0,0.0
49.25767397880554,0.0,0.0,0.0
49.289552450180054,0.0,0.0,0.0
49.320794105529785,0.0,0.0,0.0
49.35224771499634,0.0,0.0,0.0
49.382851362228394,0.0,0.0,0.0
49.43791651725769,0.0,0.0,0.0
49.47393751144409,0.0,0.0,0.0
49.50290369987488,0.0,0.0,0.0
49.533857345581055,0.0,0.0,0.0
49.56644868850708,0.0,0.0,0.0
49.59718036651611,0.0,0.0,0.0
49.63736891746521,0.0,0.0,0.0
49.66693902015686,0.0,0.0,0.0
49.698055267333984,0.0,0.0,0.0
49.72839164733887,0.0,0.0,0.0
49.75952672958374,0.0,0.0,0.0
49.79120922088623,0.0,0.0,0.0
49.825618505477905,0.0,0.0,0.0
49.850746870040894,0.0,0.0,0.0
49.88207721710205,0.0,0.0,0.0
49.91276574134827,0.0,0.0,0.0
49.94311594963074,0.0,0.0,0.0
49.97405934333801,0.0,0.0,0.0
50.00478672981262,0.0,0.0,0.0
50.04729986190796,0.0,0.0,0.0
50.08073043823242,0.0,0.0,0.0
50.11314105987549,0.0,0.0,0.0
50.14209246635437,0.0,0.0,0.0
50.173795223236084,0.0,0.0,0.0
50.203065395355225,0.0,0.0,0.0
50.23911809921265,0.0,0.0,0.0
50.26449108123779,0.0,0.0,0.0
50.29571485519409,0.0,0.0,0.0
50.32813549041748,0.0,0.0,0.0
50.359453439712524,0.0,0.0,0.0
50.39029836654663,0.0,0.0,0.0
50.42000985145569,0.0,0.0,0.0
50.44799566268921,0.0,0.0,0.0
50.47799277305603,0.0,0.0,0.0
50.510833501815796,0.0,0.0,0.0
50.54050946235657,0.0,0.0,0.0
50.57105994224548,0.0,0.0,0.0
50.60217022895813,0.0,0.0,0.0
50.633320808410645,0.0,0.0,0.0
50.66175031661987,0.0,0.0,0.0
50.692659854888916,0.0,0.0,0.0
50.72409963607788,0.0,0.0,0.0
50.755117654800415,0.0,0.0,0.0
50.78685474395752,0.0,0.0,0.0
50.818408727645874,0.0,0.0,0.0
50.848915338516235,0.0,0.0,0.0
50.87844967842102,0.0,0.0,0.0
50.91130185127258,0.0,0.0,0.0
50.94235396385193,0.0,0.0,0.0
50.97297930717468,0.0,0.0,0.0
51.0025577545166,0.0,0.0,0.0
51.03364849090576,0.0,0.0,0.0
51.06314659118652,0.0,0.0,0.0
51.09408259391785,0.0,0.0,0.0
51.12549018859863,0.0,0.0,0.0
51.15712094306946,0.0,0.0,0.0
51.18758296966553,0.0,0.0,0.0
51.217583417892456,0.0,0.0,0.0
51.25969099998474,0.0,0.0,0.0
51.295005798339844,0.0,0.0,0.0
51.32680010795593,0.0,0.0,0.0
51.35879445075989,0.0,0.0,0.0
51.38896822929382,0.0,0.0,0.0
51.42018151283264,0.0,0.0,0.0
51.45422863960266,0.0,0.0,0.0
51.495551347732544,0.0,0.0,0.0
51.52717685699463,0.0,0.0,0.0
51.55702447891235,0.0,0.0,0.0
51.58803915977478,0.0,0.0,0.0
51.61902952194214,0.0,0.0,0.0
51.64938521385193,0.0,0.0,0.0
51.68404984474182,0.0,0.0,0.0
51.70903706550598,0.0,0.0,0.0
51.73954391479492,0.0,0.0,0.0
51.77066373825073,0.0,0.0,0.0
51.800697565078735,0.0,0.0,0.0
51.832070112228394,0.0,0.0,0.0
51.864014625549316,0.0,0.0,0.0
51.892048358917236,0.0,0.0,0.0
51.92512822151184,0.0,0.0,0.0
51.95602798461914,0.0,0.0,0.0
51.98704981803894,0.0,0.0,0.0
52.01839065551758,0.0,0.0,0.0
52.048911571502686,0.0,0.0,0.0
52.083240270614624,0.0,0.0,0.0
52.112343072891235,0.0,0.0,0.0
52.14262557029724,0.0,0.0,0.0
52.17412304878235,0.0,0.0,0.0
52.20344638824463,0.0,0.0,0.0
52.232951402664185,0.0,0.0,0.0
52.267916679382324,0.0,0.0,0.0
52.30927634239197,0.0,0.0,0.0
52.341341495513916,0.0,0.0,0.0
52.371553897857666,0.0,0.0,0.0
52.40292978286743,0.0,0.0,0.0
52.43368077278137,0.0,0.0,0.0
52.47746825218201,0.0,0.0,0.0
52.51016974449158,0.0,0.0,0.0
52.54238748550415,0.0,0.0,0.0
52.57253670692444,0.0,0.0,0.0
52.60283970832825,0.0,0.0,0.0
52.63358974456787,0.0,0.0,0.0
52.66550636291504,0.0,0.0,0.0
52.69428515434265,0.0,0.0,0.0
52.72464346885681,0.0,0.0,0.0
52.75724005699158,0.0,0.0,0.0
52.78781819343567,0.0,0.0,0.0
52.819217681884766,0.0,0.0,0.0
52.84858965873718,0.0,0.0,0.0
52.88130521774292,0.0,0.0,0.0
52.910197019577026,0.0,0.0,0.0
52.94223356246948,0.0,0.0,0.0
52.973347187042236,0.0,0.0,0.0
53.00525951385498,0.0,0.0,0.0
53.034220933914185,0.0,0.0,0.0
53.08778762817383,0.0,0.0,0.0
53.124889850616455,0.0,0.0,0.0
53.15711045265198,0.0,0.0,0.0
53.189103841781616,0.0,0.0,0.0
53.219186305999756,0.0,0.0,0.0
53.25191402435303,0.0,0.0,0.0
53.29355072975159,0.0,0.0,0.0
53.32793664932251,0.0,0.0,0.0
53.359028339385986,0.0,0.0,0.0
53.39015078544617,0.0,0.0,0.0
53.419893980026245,0.0,0.0,0.0
53.448837995529175,0.0,0.0,0.0
53.48242259025574,0.0,0.0,0.0
53.51114559173584,0.0,0.0,0.0
53.54168176651001,0.0,0.0,0.0
53.57561182975769,0.0,0.0,0.0
53.60612940788269,0.0,0.0,0.0
53.63725256919861,0.0,0.0,0.0
53.66746973991394,0.0,0.0,0.0
53.698758363723755,0.0,0.0,0.0
53.727651596069336,0.0,0.0,0.0
53.75792050361633,0.0,0.0,0.0
53.788230895996094,0.0,0.0,0.0
53.81865382194519,0.0,0.0,0.0
53.8500702381134,0.0,0.0,0.0
53.87961292266846,0.0,0.0,0.0
53.908631801605225,0.0,0.0,0.0
53.93873977661133,0.0,0.0,0.0
53.97128963470459,0.0,0.0,0.0
54.00195336341858,0.0,0.0,0.0
54.03279161453247,0.0,0.0,0.0
54.06294298171997,0.0,0.0,0.0
54.10525321960449,0.0,0.0,0.0
54.13901329040527,0.0,0.0,0.0
54.16975665092468,0.0,0.0,0.0
54.20308971405029,0.0,0.0,0.0
54.233726501464844,0.0,0.0,0.0
54.26475739479065,0.0,0.0,0.0
54.29523158073425,0.0,0.0,0.0
54.32479190826416,0.0,0.0,0.0
54.35690712928772,0.0,0.0,0.0
54.38833284378052,0.0,0.0,0.0
54.41916751861572,0.0,0.0,0.0
54.451547384262085,0.0,0.0,0.0
54.47980618476868,0.0,0.0,0.0
54.51390075683594,0.0,0.0,0.0
54.54210019111633,0.0,0.0,0.0
54.572935819625854,0.0,0.0,0.0
54.6045126914978,0.0,0.0,0.0
54.63518929481506,0.0,0.0,0.0
54.665369749069214,0.0,0.0,0.0
54.695899963378906,0.0,0.0,0.0
54.72538137435913,0.0,0.0,0.0
54.75519156455994,0.0,0.0,0.0
54.78596234321594,0.0,0.0,0.0
54.817012548446655,0.0,0.0,0.0
54.84681010246277,0.0,0.0,0.0
54.877793073654175,0.0,0.0,0.0
54.910582542419434,0.0,0.0,0.0
54.938191413879395,0.0,0.0,0.0
54.97009229660034,0.0,0.0,0.0
55.00106382369995,0.0,0.0,0.0
55.032328844070435,0.0,0.0,0.0
55.06229281425476,0.0,0.0,0.0
55.092355251312256,0.0,0.0,0.0
55.12637758255005,0.0,0.0,0.0
55.15422463417053,0.0,0.0,0.0
55.18530869483948,0.0,0.0,0.0
55.21684193611145,0.0,0.0,0.0
55.248374938964844,0.0,0.0,0.0
55.2779905796051,0.0,0.0,0.0
55.317821741104126,0.0,0.0,0.0
55.35472297668457,0.0,0.0,0.0
55.38746786117554,0.0,0.0,0.0
55.41702938079834,0.0,0.0,0.0
55.44777870178223,0.0,0.0,0.0
55.47931790351868,0.0,0.0,0.0
55.51069235801697,0.0,0.0,0.0
55.53984594345093,0.0,0.0,0.0
55.572219133377075,0.0,0.0,0.0
55.60339379310608,0.0,0.0,0.0
55.63400101661682,0.0,0.0,0.0
55.665287733078,0.0,0.0,0.0
55.69501519203186,0.0,0.0,0.0
55.73051953315735,0.0,0.0,0.0
55.7562575340271,0.0,0.0,0.0
55.78849816322327,0.0,0.0,0.0
55.81912136077881,0.0,0.0,0.0
55.85017657279968,0.0,0.0,0.0
55.880539894104004,0.0,0.0,0.0
55.90855693817139,0.0,0.0,0.0
55.939839601516724,0.0,0.0,0.0
55.97289705276489,0.0,0.0,0.0
56.004348039627075,0.0,0.0,0.0
56.03539562225342,0.0,0.0,0.0
56.06662940979004,0.0,0.0,0.0
56.101860761642456,0.0,0.0,0.0
56.13358736038208,0.0,0.0,0.0
56.17405104637146,0.0,0.0,0.0
56.20366954803467,0.0,0.0,0.0
56.23436498641968,0.0,0.0,0.0
56.26528358459473,0.0,0.0,0.0
56.29712629318237,0.0,0.0,0.0
56.33013296127319,0.0,0.0,0.0
56.35883378982544,0.0,0.0,0.0
56.38826322555542,0.0,0.0,0.0
56.41936254501343,0.0,0.0,0.0
56.44926857948303,0.0,0.0,0.0
56.48254370689392,0.0,0.0,0.0
56.515665769577026,0.0,0.0,0.0
56.54231023788452,0.0,0.0,0.0
56.57288455963135,0.0,0.0,0.0
56.60428762435913,0.0,0.0,0.0
