Time (s),TC1 (C),TC2 (C)
34.89,26.75,26.5
34.92,26.75,26.5
34.95,26.75,26.75
34.98,26.75,26.75
35.01,26.75,26.75
35.04,26.75,26.75
35.07,26.75,26.75
35.1,26.75,26.75
35.13,26.75,26.75
35.16,26.75,26.75
35.19,26.75,26.75
35.22,26.75,26.75
35.25,26.75,26.5
35.28,26.75,26.5
35.31,26.75,26.75
35.34,26.75,26.75
35.37,26.75,26.75
35.4,26.75,26.75
35.43,26.75,26.75
35.46,26.75,26.75
35.49,26.75,26.75
35.52,26.75,26.75
35.55,26.75,26.75
35.58,26.75,26.75
35.61,26.75,26.75
35.64,26.75,26.75
35.67,26.75,26.75
35.7,26.75,26.5
35.73,26.75,26.5
35.76,26.75,26.75
35.79,26.75,26.75
35.82,26.75,26.75
35.85,26.75,26.5
35.88,26.75,26.5
35.91,26.75,26.75
35.94,26.75,26.75
35.97,26.75,26.75
36.0,26.75,26.75
36.03,26.75,26.75
36.06,26.75,26.75
36.09,26.75,26.75
36.12,26.75,26.75
36.15,26.75,26.75
36.18,26.75,26.75
36.21,26.75,26.75
36.24,26.75,26.75
36.27,26.75,26.75
36.3,26.75,26.5
36.33,26.75,26.5
36.36,26.75,26.75
36.39,26.75,26.75
36.42,26.75,26.75
36.45,26.75,26.75
36.48,26.75,26.75
36.51,26.75,26.5
36.54,26.75,26.5
36.57,26.75,26.5
36.6,26.75,26.75
36.63,26.75,26.75
36.66,26.75,26.5
36.69,26.75,26.5
36.72,26.75,26.5
36.75,26.75,26.5
36.78,26.75,26.5
36.81,26.75,26.75
36.84,26.75,26.75
36.87,26.75,26.75
36.9,26.75,26.75
36.93,26.75,26.75
36.96,26.75,26.75
36.99,26.75,26.75
37.02,26.75,26.75
37.05,26.75,26.75
37.08,26.75,26.75
37.11,26.75,26.5
37.14,26.75,26.5
37.17,26.75,26.75
37.2,26.75,26.75
37.23,26.75,26.75
37.26,26.75,26.75
37.29,26.75,26.75
37.32,26.75,26.5
37.35,26.75,26.5
37.38,26.75,26.5
37.41,26.75,26.75
37.44,26.75,26.75
37.47,26.75,26.75
37.5,26.75,26.75
37.53,26.75,26.75
37.56,26.75,26.75
37.59,26.75,26.75
37.62,26.75,26.75
37.65,26.75,26.75
37.68,26.75,26.75
37.71,26.75,26.75
37.74,26.75,26.75
37.77,26.75,26.75
37.8,26.75,26.75
37.83,26.75,26.75
37.86,26.75,26.75
37.89,26.75,26.75
37.92,26.75,26.75
37.95,26.75,26.75
37.98,26.75,26.75
38.01,26.75,26.5
38.04,26.75,26.5
38.07,26.75,26.75
38.1,26.75,26.75
38.13,26.75,26.75
38.16,26.75,26.5
38.19,26.75,26.5
38.22,26.75,26.75
38.25,26.75,26.75
38.28,26.75,26.75
38.31,26.75,26.5
38.34,26.75,26.5
38.37,26.75,26.75
38.4,26.75,26.75
38.43,26.75,26.75
38.46,26.75,26.75
38.49,26.75,26.75
38.52,26.75,26.75
38.55,26.75,26.75
38.58,26.75,26.75
38.61,26.75,26.75
38.64,26.75,26.75
38.67,27.0,26.75
38.7,27.0,26.75
38.73,26.75,26.75
38.76,26.75,26.5
38.79,26.75,26.5
38.82,26.75,26.75
38.85,26.75,26.75
38.88,26.75,26.75
38.91,26.75,26.75
38.94,26.75,26.75
38.97,26.75,26.5
39.0,26.75,26.5
39.03,26.75,26.75
39.06,26.75,26.75
39.09,26.75,26.75
39.12,26.75,26.75
39.15,26.75,26.75
39.18,26.75,26.75
39.21,26.75,26.75
39.24,26.75,26.75
39.27,26.75,26.75
39.3,26.75,26.75
39.33,26.75,26.5
39.36,26.75,26.5
39.39,26.75,26.5
39.42,26.75,26.75
39.45,26.75,26.75
39.48,26.75,26.75
39.51,26.75,26.75
39.54,26.75,26.75
39.57,26.75,26.75
39.6,26.75,26.75
39.63,26.75,26.75
39.66,26.75,26.75
39.69,26.75,26.75
39.72,26.75,26.75
39.75,26.75,26.75
39.78,26.75,26.5
39.81,26.75,26.5
39.84,26.75,26.5
39.87,26.75,26.5
39.9,26.75,26.5
39.93,26.75,26.75
39.96,26.75,26.75
39.99,26.75,26.75
40.02,26.75,26.75
40.05,26.75,26.75
40.08,26.75,26.75
40.11,26.75,26.75
40.14,26.75,26.75
40.17,26.75,26.5
40.2,26.75,26.5
40.23,26.75,26.75
40.26,26.75,26.75
40.29,26.75,26.75
40.32,26.75,26.75
40.35,26.75,26.75
40.38,26.75,26.75
40.41,26.75,26.75
40.44,26.75,26.75
40.47,26.75,26.5
40.5,26.75,26.5
40.53,26.75,26.75
40.56,26.75,26.75
40.59,26.75,26.75
40.62,26.75,26.5
40.65,26.75,26.5
40.68,26.75,26.75
40.71,26.75,26.75
40.74,26.75,26.5
40.77,26.75,26.5
40.8,26.75,26.5
40.83,26.75,26.75
40.86,26.75,26.75
40.89,26.75,26.75
40.92,26.75,26.75
40.95,26.75,26.75
40.98,26.75,26.75
41.01,26.75,26.75
41.04,26.75,26.75
41.07,26.75,26.75
41.1,26.75,26.75
41.13,26.75,26.75
41.16,26.75,26.75
41.19,26.75,26.5
41.22,26.75,26.5
41.25,26.75,26.5
41.28,26.75,26.5
41.31,26.75,26.5
41.34,26.75,26.75
41.37,26.75,26.75
41.4,26.75,26.75
41.43,26.75,26.5
41.46,26.75,26.5
41.49,26.75,26.75
41.52,26.75,26.75
41.55,26.75,26.75
41.58,26.75,26.75
41.61,26.75,26.75
41.64,26.75,26.75
41.67,26.75,26.75
41.7,26.75,26.75
41.73,26.75,26.75
41.76,26.75,26.75
41.79,26.75,26.75
41.82,26.75,26.75
41.85,26.75,26.75
41.88,26.75,26.75
41.91,26.75,26.75
41.94,26.75,26.75
41.97,26.75,26.75
42.0,26.75,26.75
42.03,26.75,26.5
42.06,26.75,26.5
42.09,26.75,26.75
42.12,26.75,26.75
42.15,26.75,26.75
42.18,26.75,26.75
42.21,26.75,26.75
42.24,26.75,26.75
42.27,26.75,26.75
42.3,26.75,26.75
42.33,26.75,26.75
42.36,26.75,26.75
42.39,26.75,26.5
42.42,26.75,26.5
42.45,26.75,26.5
42.48,26.75,26.75
42.51,26.75,26.75
42.54,26.75,26.75
42.57,26.75,26.75
42.6,26.75,26.75
42.63,26.75,26.75
42.66,26.75,26.75
42.69,26.75,26.75
42.72,26.75,26.75
42.75,26.75,26.75
42.78,26.75,26.75
42.81,26.75,26.75
42.84,26.75,26.5
42.87,26.75,26.5
42.9,26.75,26.75
42.93,26.75,26.75
42.96,26.75,26.75
42.99,26.75,26.75
43.02,26.75,26.75
43.05,26.75,26.75
43.08,26.75,26.75
43.11,26.75,26.75
43.14,26.75,26.5
43.17,26.75,26.5
43.2,26.75,26.75
43.23,26.75,26.75
43.26,26.75,26.75
43.29,26.75,26.5
43.32,26.75,26.5
43.35,26.75,26.75
43.38,26.75,26.75
43.41,26.75,26.75
43.44,26.75,26.75
43.47,26.75,26.75
43.5,26.75,26.75
43.53,26.75,26.75
43.56,26.75,26.75
43.59,26.75,26.75
43.62,26.75,26.75
43.65,26.75,26.75
43.68,26.75,26.75
43.71,26.75,26.75
43.74,26.75,26.75
43.77,26.75,26.75
43.8,26.75,26.75
43.83,26.75,26.75
43.86,26.75,26.75
43.89,26.75,26.5
43.92,26.75,26.5
43.95,26.75,26.75
43.98,26.75,26.75
44.01,26.75,26.75
44.04,26.75,26.75
44.07,26.75,26.75
44.1,26.75,26.75
44.13,26.75,26.75
44.16,26.75,26.75
44.19,26.75,26.75
44.22,26.75,26.75
44.25,26.75,26.75
44.28,26.75,26.75
44.31,26.75,26.75
44.34,26.75,26.75
44.37,26.75,26.75
44.4,26.75,26.75
44.43,26.75,26.75
44.46,26.75,26.75
44.49,26.75,26.5
44.52,26.75,26.5
44.55,26.75,26.75
44.58,26.75,26.75
44.61,26.75,26.75
44.64,26.75,26.75
44.67,26.75,26.75
44.7,26.75,26.5
44.73,26.75,26.5
44.76,26.75,26.75
44.79,26.75,26.75
44.82,26.75,26.75
44.85,26.75,26.75
44.88,26.75,26.75
44.91,26.75,26.75
44.94,26.75,26.75
44.97,26.75,26.75
45.0,26.75,26.75
45.03,26.75,26.75
45.06,26.75,26.75
45.09,26.75,26.75
45.12,26.75,26.75
45.15,26.75,26.75
45.18,26.75,26.75
45.21,26.75,26.75
45.24,26.75,26.75
45.27,26.75,26.75
45.3,26.75,26.75
45.33,26.75,26.75
45.36,26.75,26.75
45.39,26.75,26.75
45.42,26.75,26.75
45.45,26.75,26.75
45.48,26.75,26.75
45.51,26.75,26.5
45.54,26.75,26.5
45.57,26.75,26.5
45.6,26.75,26.75
45.63,26.75,26.75
45.66,26.75,26.75
45.69,26.75,26.75
45.72,26.75,26.75
45.75,26.75,26.75
45.78,26.75,26.75
45.81,26.75,26.75
45.84,26.75,26.75
45.87,26.75,26.75
45.9,26.75,26.75
45.93,26.75,26.75
45.96,26.75,26.75
45.99,26.75,26.75
46.02,27.0,26.75
46.05,27.0,26.75
46.08,26.75,26.75
46.11,26.75,26.75
46.14,26.75,26.75
46.17,26.75,26.75
46.2,26.75,26.75
46.23,26.75,26.75
46.26,26.75,26.75
46.29,26.75,26.75
46.32,26.75,26.75
46.35,26.75,26.75
46.38,26.75,26.75
46.41,26.75,26.75
46.44,26.75,26.75
46.47,26.75,26.75
46.5,26.75,26.75
46.53,26.75,26.75
46.56,26.75,26.75
46.59,26.75,26.75
46.62,26.75,26.75
46.65,26.75,26.75
46.68,26.75,26.75
46.71,26.75,26.75
46.74,26.75,26.75
46.77,26.75,26.75
46.8,26.75,26.75
46.83,26.75,26.75
46.86,26.75,26.75
46.89,26.75,26.75
46.92,26.75,26.75
46.95,26.75,26.75
46.98,26.75,26.75
47.01,26.75,26.75
47.04,26.75,26.75
47.07,26.75,26.75
47.1,26.75,26.75
47.13,26.75,26.75
47.16,26.75,26.75
47.19,26.75,26.75
47.22,26.75,26.75
47.25,26.75,26.75
47.28,26.75,26.75
47.31,26.75,26.75
47.34,26.75,26.75
47.37,26.75,26.75
47.4,26.75,26.75
47.43,26.75,26.75
47.46,26.75,26.75
47.49,26.75,26.75
47.52,26.75,26.75
47.55,26.75,26.75
47.58,26.75,26.75
47.61,26.75,26.75
47.64,26.75,26.75
47.67,26.75,26.75
47.7,26.75,26.75
47.73,26.75,26.75
47.76,26.75,26.75
47.79,26.75,26.75
47.82,26.75,26.75
47.85,26.75,26.75
47.88,26.75,26.75
47.91,26.75,26.75
47.94,26.75,26.75
47.97,26.75,26.5
48.0,26.75,26.5
48.03,26.75,26.5
48.06,26.75,26.75
48.09,26.75,26.75
48.12,26.75,26.75
48.15,26.75,26.75
48.18,26.75,26.75
48.21,26.75,26.75
48.24,26.75,26.75
48.27,26.75,26.75
48.3,26.75,26.75
48.33,26.75,26.75
48.36,26.75,26.75
48.39,26.75,26.75
48.42,26.75,26.75
48.45,26.75,26.75
48.48,26.75,26.75
48.51,26.75,26.75
48.54,26.75,26.75
48.57,26.75,26.75
48.6,26.75,26.75
48.63,26.75,26.75
48.66,26.75,26.5
48.69,26.75,26.5
48.72,26.75,26.75
48.75,26.75,26.75
48.78,26.75,26.5
48.81,26.75,26.5
48.84,26.75,26.5
48.87,26.75,26.75
48.9,26.75,26.75
48.93,26.75,26.75
48.96,26.75,26.75
48.99,26.75,26.75
49.02,26.75,26.75
49.05,26.75,26.75
49.08,26.75,26.75
49.11,26.75,26.75
49.14,26.75,26.75
49.17,26.75,26.75
49.2,26.75,26.75
49.23,26.75,26.5
49.26,26.75,26.5
49.29,26.75,26.5
49.32,26.75,26.75
49.35,26.75,26.75
49.38,26.75,26.5
49.41,26.75,26.5
49.44,26.75,26.5
49.47,26.75,26.75
49.5,26.75,26.75
49.53,26.75,26.75
49.56,26.75,26.75
49.59,26.75,26.75
49.62,26.75,26.5
49.65,26.75,26.5
49.68,26.75,26.75
49.71,26.75,26.75
49.74,26.75,26.75
49.77,26.75,26.75
49.8,26.75,26.75
49.83,26.75,26.75
49.86,26.75,26.75
49.89,26.75,26.75
49.92,26.75,26.75
49.95,26.75,26.75
49.98,26.75,26.75
50.01,26.75,26.75
50.04,26.75,26.75
50.07,26.75,26.75
50.1,26.75,26.75
50.13,26.75,26.75
50.16,26.75,26.75
50.19,26.75,26.75
50.22,26.75,26.75
50.25,26.75,26.75
50.28,26.75,26.75
50.31,26.75,26.75
50.34,26.75,26.75
50.37,26.75,26.75
50.4,26.75,26.75
50.43,26.75,26.5
50.46,26.75,26.5
50.49,26.75,26.5
50.52,26.75,26.75
50.55,26.75,26.75
50.58,26.75,26.75
50.61,26.75,26.75
50.64,26.75,26.75
50.67,26.75,26.75
50.7,26.75,26.75
50.73,26.75,26.75
50.76,26.75,26.75
50.79,26.75,26.75
50.82,26.75,26.75
50.85,26.75,26.75
50.88,26.75,26.5
50.91,26.75,26.5
50.94,26.75,26.75
50.97,26.75,26.75
51.0,26.75,26.75
51.03,26.75,26.75
51.06,26.75,26.75
51.09,26.75,26.75
51.12,26.75,26.75
51.15,26.75,26.75
51.18,26.75,26.75
51.21,26.75,26.75
51.24,26.75,26.5
51.27,26.75,26.5
51.3,26.75,26.5
51.33,26.75,26.75
51.36,26.75,26.75
51.39,26.75,26.75
51.42,26.75,26.75
51.45,26.75,26.75
51.48,26.75,26.75
51.51,26.75,26.75
51.54,26.75,26.75
51.57,26.75,26.75
51.6,26.75,26.75
51.63,26.75,26.75
51.66,26.75,26.75
51.69,26.75,26.75
51.72,26.75,26.75
51.75,26.75,26.75
51.78,26.75,26.75
51.81,26.75,26.75
51.84,26.75,26.75
51.87,26.75,26.75
51.9,26.75,26.75
51.93,26.75,26.5
51.96,26.75,26.5
51.99,26.75,26.75
52.02,26.75,26.75
52.05,26.75,26.75
52.08,26.75,26.5
52.11,26.75,26.5
52.14,26.75,26.75
52.17,26.75,26.75
52.2,26.75,26.75
52.23,26.75,26.75
52.26,26.75,26.75
52.29,26.75,26.75
52.32,26.75,26.75
52.35,26.75,26.75
52.38,26.75,26.5
52.41,26.75,26.5
52.44,26.75,26.75
52.47,26.75,26.75
52.5,26.75,26.75
52.53,26.75,26.75
52.56,26.75,26.75
52.59,26.75,26.75
52.62,26.75,26.75
52.65,26.75,26.75
52.68,26.75,26.75
52.71,26.75,26.75
52.74,26.75,26.5
52.77,26.75,26.5
52.8,26.75,26.75
52.83,26.75,26.75
52.86,26.75,26.75
52.89,26.75,26.5
52.92,26.75,26.5
52.95,26.75,26.75
52.98,26.75,26.75
53.01,27.0,26.75
53.04,27.0,26.75
53.07,26.75,26.75
53.1,26.75,26.75
53.13,26.75,26.75
53.16,26.75,26.75
53.19,26.75,26.75
53.22,26.75,26.75
53.25,26.75,26.75
53.28,26.75,26.75
53.31,26.75,26.75
53.34,26.75,26.75
53.37,26.75,26.75
53.4,26.75,26.75
53.43,26.75,26.75
53.46,26.75,26.75
53.49,26.75,26.75
53.52,26.75,26.75
53.55,26.75,26.75
53.58,26.75,26.75
53.61,26.75,26.75
53.64,26.75,26.75
53.67,27.0,26.75
53.7,27.0,26.5
53.73,27.0,26.5
53.76,26.75,26.5
53.79,26.75,26.75
53.82,26.75,26.75
53.85,26.75,26.75
53.88,26.75,26.75
53.91,26.75,26.75
53.94,26.75,26.75
53.97,26.75,26.75
54.0,26.75,26.75
54.03,26.75,26.75
54.06,26.75,26.75
54.09,26.75,26.75
54.12,26.75,26.75
54.15,26.75,26.75
54.18,26.75,26.75
54.21,26.75,26.75
54.24,26.75,26.75
54.27,26.75,26.75
54.3,26.75,26.75
54.33,26.75,26.75
54.36,26.75,26.75
54.39,26.75,26.75
54.42,26.75,26.75
54.45,26.75,26.75
54.48,26.75,26.75
54.51,26.75,26.75
54.54,26.75,26.75
54.57,26.75,26.75
54.6,26.75,26.75
54.63,26.75,26.75
54.66,26.75,26.75
54.69,26.75,26.75
54.72,26.75,26.75
54.75,26.75,26.75
54.78,26.75,26.75
54.81,26.75,26.75
54.84,26.75,26.75
54.87,26.75,26.75
54.9,26.75,26.75
54.93,26.75,26.75
54.96,26.75,26.75
54.99,26.75,26.75
55.02,26.75,26.75
55.05,26.75,26.75
55.08,26.75,26.75
55.11,26.75,26.75
55.14,26.75,26.75
55.17,26.75,26.75
55.2,26.75,26.75
55.23,26.75,26.75
55.26,26.75,26.75
55.29,26.75,26.75
55.32,26.75,26.75
55.35,26.75,26.5
55.38,26.75,26.5
55.41,26.75,26.75
55.44,26.75,26.75
55.47,26.75,26.75
55.5,26.75,26.75
55.53,26.75,26.75
55.56,26.75,26.75
55.59,26.75,26.75
55.62,26.75,26.75
55.65,26.75,26.75
55.68,26.75,26.75
55.71,26.75,26.5
55.74,26.75,26.5
55.77,26.75,26.5
55.8,26.75,26.75
55.83,26.75,26.75
55.86,26.75,26.75
55.89,26.75,26.75
55.92,26.75,26.75
55.95,26.75,26.75
55.98,26.75,26.75
56.01,26.75,26.75
56.04,26.75,26.75
56.07,26.75,26.75
56.1,26.75,26.75
56.13,26.75,26.75
56.16,26.75,26.5
56.19,26.75,26.5
56.22,26.75,26.5
56.25,26.75,26.75
56.28,26.75,26.75
56.31,26.75,26.75
56.34,26.75,26.75
56.37,26.75,26.75
56.4,26.75,26.5
56.43,26.75,26.5
56.46,26.75,26.75
56.49,26.75,26.75
56.52,26.75,26.75
56.55,26.75,26.75
56.58,26.75,26.75
56.61,26.75,26.75
56.64,26.75,26.75
56.67,26.75,26.75
56.7,26.75,26.75
56.73,26.75,26.75
56.76,26.75,26.75
56.79,26.75,26.75
56.82,26.75,26.75
56.85,26.75,26.75
56.88,26.75,26.75
56.91,26.75,26.75
56.94,26.75,26.75
56.97,26.75,26.5
57.0,26.75,26.5
57.03,26.75,26.5
57.06,26.75,26.75
57.09,26.75,26.75
57.12,26.75,26.75
57.15,26.75,26.75
57.18,26.75,26.75
57.21,26.75,26.5
57.24,26.75,26.5
57.27,26.75,26.75
57.3,26.75,26.75
57.33,26.75,26.75
57.36,26.75,26.75
57.39,26.75,26.75
57.42,26.75,26.75
57.45,26.75,26.75
57.48,26.75,26.75
57.51,26.75,26.75
57.54,26.75,26.75
57.57,26.75,26.75
57.6,26.75,26.75
57.63,26.75,26.75
57.66,26.75,26.75
57.69,26.75,26.75
57.72,26.75,26.75
57.75,26.75,26.75
57.78,26.75,26.75
57.81,26.75,26.75
57.84,26.75,26.75
57.87,26.75,26.75
57.9,26.75,26.75
57.93,26.75,26.75
57.96,26.75,26.75
57.99,26.75,26.75
58.02,26.75,26.75
58.05,26.75,26.75
58.08,26.75,26.75
58.11,26.75,26.75
58.14,26.75,26.75
58.17,26.75,26.75
58.2,26.75,26.75
58.23,26.75,26.75
58.26,26.75,26.75
58.29,26.75,26.75
58.32,26.75,26.75
58.35,26.75,26.75
58.38,26.75,26.75
58.41,26.75,26.75
58.44,26.75,26.75
58.47,26.75,26.75
58.5,26.75,26.75
58.53,26.75,26.75
58.56,26.75,26.75
58.59,26.75,26.75
58.62,26.75,26.5
58.65,26.75,26.5
58.68,26.75,26.75
58.71,26.75,26.75
58.74,26.75,26.75
58.77,26.75,26.75
58.8,26.75,26.75
58.83,26.75,26.75
58.86,26.75,26.75
58.89,26.75,26.75
58.92,26.75,26.75
58.95,26.75,26.75
58.98,26.75,26.75
59.01,26.75,26.75
59.04,26.75,26.75
59.07,26.75,26.75
59.1,26.75,26.75
59.13,26.75,26.75
59.16,26.75,26.75
59.19,26.75,26.75
59.22,26.75,26.75
59.25,26.75,26.75
59.28,26.75,26.75
59.31,26.75,26.75
59.34,26.75,26.75
59.37,26.75,26.75
59.4,26.75,26.75
59.43,26.75,26.75
59.46,26.75,26.75
59.49,26.75,26.75
59.52,26.75,26.75
59.55,26.75,26.75
59.58,26.75,26.75
59.61,26.75,26.75
59.64,26.75,26.75
59.67,26.75,26.75
59.7,26.75,26.75
59.73,26.75,26.75
59.76,26.75,26.75
59.79,26.75,26.75
59.82,26.75,26.75
59.85,26.75,26.75
59.88,26.75,26.75
59.91,26.75,26.75
59.94,26.75,26.75
59.97,26.75,26.75
