# S/XB Lookup Table for B I 821.2 nm (²D₅/₂ → ²F₇/₂)
# Combined direct + resonant excitation pathways
# Generated with simplified CR model - validate with ADAS!
#
# Te range: 0.10 - 100.00 eV
# ne range: 1.00e+18 - 1.00e+20 m^-3
#
# Columns:
#   1: Te (eV)
#   2: ne (m^-3)
#   3: S/XB (photons/ionization)
#   4: PEC (m^3/s)
#   5: Metastable fraction (%)
#
#======================================================================
    0.2031     5.736153e+18     1.581376e-20     4.780849e-32      0.0000
    0.2031     6.723358e+18     1.646363e-20     4.977319e-32      0.0000
    0.2031     7.880463e+18     1.708272e-20     5.164484e-32      0.0000
    0.2031     9.236709e+18     1.766583e-20     5.340774e-32      0.0000
    0.2031     1.082637e+19     1.820919e-20     5.505041e-32      0.0000
    0.2031     1.268961e+19     1.871037e-20     5.656559e-32      0.0000
    0.2031     1.487352e+19     1.916827e-20     5.794992e-32      0.0000
    0.2031     1.743329e+19     1.958291e-20     5.920347e-32      0.0000
    0.2031     2.043360e+19     1.995524e-20     6.032912e-32      0.0000
    0.2031     2.395027e+19     2.028694e-20     6.133191e-32      0.0000
    0.2031     2.807216e+19     2.058018e-20     6.221845e-32      0.0000
    0.2031     3.290345e+19     2.083747e-20     6.299629e-32      0.0000
    0.2031     3.856620e+19     2.106147e-20     6.367350e-32      0.0000
    0.2031     4.520354e+19     2.125487e-20     6.425818e-32      0.0000
    0.2031     5.298317e+19     2.142026e-20     6.475820e-32      0.0000
    0.2031     6.210169e+19     2.156009e-20     6.518094e-32      0.0000
    0.2031     7.278954e+19     2.167659e-20     6.553313e-32      0.0000
    0.2031     8.531679e+19     2.177170e-20     6.582068e-32      0.0000
    0.2031     1.000000e+20     2.184713e-20     6.604870e-32      0.0000
    0.2424     1.000000e+18     3.802907e-18     1.149703e-29      0.0000
    0.2424     1.172102e+18     4.021313e-18     1.215732e-29      0.0000
    0.2424     1.373824e+18     4.256801e-18     1.286925e-29      0.0000
    0.2424     1.610262e+18     4.508151e-18     1.362914e-29      0.0000
    0.2424     1.887392e+18     4.773547e-18     1.443149e-29      0.0000
    0.2424     2.212216e+18     5.050595e-18     1.526907e-29      0.0000
    0.2424     2.592944e+18     5.336382e-18     1.613307e-29      0.0000
    0.2424     3.039195e+18     5.627580e-18     1.701342e-29      0.0000
    0.2424     3.562248e+18     5.920595e-18     1.789927e-29      0.0000
    0.2424     4.175319e+18     6.211737e-18     1.877946e-29      0.0000
    0.2424     4.893901e+18     6.497404e-18     1.964309e-29      0.0000
    0.2424     5.736153e+18     6.774254e-18     2.048007e-29      0.0000
    0.2424     6.723358e+18     7.039352e-18     2.128152e-29      0.0000
    0.2424     7.880463e+18     7.290277e-18     2.204012e-29      0.0000
    0.2424     9.236709e+18     7.525180e-18     2.275029e-29      0.0000
    0.2424     1.082637e+19     7.742805e-18     2.340822e-29      0.0000
    0.2424     1.268961e+19     7.942456e-18     2.401180e-29      0.0000
    0.2424     1.487352e+19     8.123941e-18     2.456048e-29      0.0000
    0.2424     1.743329e+19     8.287500e-18     2.505495e-29      0.0000
    0.2424     2.043360e+19     8.433711e-18     2.549698e-29      0.0000
    0.2424     2.395027e+19     8.563404e-18     2.588907e-29      0.0000
    0.2424     2.807216e+19     8.677576e-18     2.623424e-29      0.0000
    0.2424     3.290345e+19     8.777321e-18     2.653579e-29      0.0000
    0.2424     3.856620e+19     8.863763e-18     2.679712e-29      0.0000
    0.2424     4.520354e+19     8.938013e-18     2.702159e-29      0.0000
    0.2424     5.298317e+19     9.001125e-18     2.721240e-29      0.0000
    0.2424     6.210169e+19     9.054071e-18     2.737246e-29      0.0000
    0.2424     7.278954e+19     9.097723e-18     2.750443e-29      0.0000
    0.2424     8.531679e+19     9.132838e-18     2.761059e-29      0.0000
    0.2424     1.000000e+20     9.160051e-18     2.769286e-29      0.0000
    0.2894     1.000000e+18     6.252849e-16     1.890375e-27      0.0000
    0.2894     1.172102e+18     6.616043e-16     2.000177e-27      0.0000
    0.2894     1.373824e+18     7.005419e-16     2.117894e-27      0.0000
    0.2894     1.610262e+18     7.418496e-16     2.242776e-27      0.0000
    0.2894     1.887392e+18     7.851851e-16     2.373789e-27      0.0000
    0.2894     2.212216e+18     8.301186e-16     2.509633e-27      0.0000
    0.2894     2.592944e+18     8.761465e-16     2.648785e-27      0.0000
    0.2894     3.039195e+18     9.227119e-16     2.789563e-27      0.0000
    0.2894     3.562248e+18     9.692307e-16     2.930199e-27      0.0000
    0.2894     4.175319e+18     1.015121e-15     3.068934e-27      0.0000
    0.2894     4.893901e+18     1.059829e-15     3.204097e-27      0.0000
    0.2894     5.736153e+18     1.102858e-15     3.334184e-27      0.0000
    0.2894     6.723358e+18     1.143786e-15     3.457920e-27      0.0000
    0.2894     7.880463e+18     1.182281e-15     3.574297e-27      0.0000
    0.2894     9.236709e+18     1.218100e-15     3.682587e-27      0.0000
    0.2894     1.082637e+19     1.251097e-15     3.782344e-27      0.0000
    0.2894     1.268961e+19     1.281208e-15     3.873376e-27      0.0000
    0.2894     1.487352e+19     1.308443e-15     3.955714e-27      0.0000
    0.2894     1.743329e+19     1.332873e-15     4.029572e-27      0.0000
    0.2894     2.043360e+19     1.354615e-15     4.095301e-27      0.0000
    0.2894     2.395027e+19     1.373817e-15     4.153353e-27      0.0000
    0.2894     2.807216e+19     1.390648e-15     4.204237e-27      0.0000
    0.2894     3.290345e+19     1.405286e-15     4.248491e-27      0.0000
    0.2894     3.856620e+19     1.417910e-15     4.286655e-27      0.0000
    0.2894     4.520354e+19     1.428691e-15     4.319249e-27      0.0000
    0.2894     5.298317e+19     1.437790e-15     4.346759e-27      0.0000
    0.2894     6.210169e+19     1.445354e-15     4.369626e-27      0.0000
    0.2894     7.278954e+19     1.451511e-15     4.388239e-27      0.0000
    0.2894     8.531679e+19     1.456370e-15     4.402928e-27      0.0000
    0.2894     1.000000e+20     1.460020e-15     4.413965e-27      0.0000
    0.3455     1.000000e+18     4.577169e-14     1.383780e-25      0.0000
    0.3455     1.172102e+18     4.844462e-14     1.464588e-25      0.0000
    0.3455     1.373824e+18     5.129226e-14     1.550679e-25      0.0000
    0.3455     1.610262e+18     5.429307e-14     1.641400e-25      0.0000
    0.3455     1.887392e+18     5.741912e-14     1.735907e-25      0.0000
    0.3455     2.212216e+18     6.063682e-14     1.833185e-25      0.0000
    0.3455     2.592944e+18     6.390819e-14     1.932086e-25      0.0000
    0.3455     3.039195e+18     6.719261e-14     2.031382e-25      0.0000
    0.3455     3.562248e+18     7.044873e-14     2.129821e-25      0.0000
    0.3455     4.175319e+18     7.363656e-14     2.226196e-25      0.0000
    0.3455     4.893901e+18     7.671932e-14     2.319395e-25      0.0000
    0.3455     5.736153e+18     7.966506e-14     2.408451e-25      0.0000
    0.3455     6.723358e+18     8.244775e-14     2.492578e-25      0.0000
    0.3455     7.880463e+18     8.504785e-14     2.571185e-25      0.0000
    0.3455     9.236709e+18     8.745241e-14     2.643880e-25      0.0000
    0.3455     1.082637e+19     8.965469e-14     2.710460e-25      0.0000
    0.3455     1.268961e+19     9.165348e-14     2.770888e-25      0.0000
    0.3455     1.487352e+19     9.345222e-14     2.825268e-25      0.0000
    0.3455     1.743329e+19     9.505795e-14     2.873813e-25      0.0000
    0.3455     2.043360e+19     9.648039e-14     2.916816e-25      0.0000
    0.3455     2.395027e+19     9.773097e-14     2.954624e-25      0.0000
    0.3455     2.807216e+19     9.882207e-14     2.987610e-25      0.0000
    0.3455     3.290345e+19     9.976630e-14     3.016156e-25      0.0000
    0.3455     3.856620e+19     1.005760e-13     3.040637e-25      0.0000
    0.3455     4.520354e+19     1.012630e-13     3.061404e-25      0.0000
    0.3455     5.298317e+19     1.018378e-13     3.078783e-25      0.0000
    0.3455     6.210169e+19     1.023101e-13     3.093062e-25      0.0000
    0.3455     7.278954e+19     1.026882e-13     3.104491e-25      0.0000
    0.3455     8.531679e+19     1.029788e-13     3.113279e-25      0.0000
    0.3455     1.000000e+20     1.031876e-13     3.119589e-25      0.0000
    0.4125     1.000000e+18     1.698536e-12     5.135051e-24      0.0000
    0.4125     1.172102e+18     1.797272e-12     5.433551e-24      0.0000
    0.4125     1.373824e+18     1.901681e-12     5.749203e-24      0.0000
    0.4125     1.610262e+18     2.010845e-12     6.079229e-24      0.0000
    0.4125     1.887392e+18     2.123635e-12     6.420219e-24      0.0000
    0.4125     2.212216e+18     2.238753e-12     6.768247e-24      0.0000
    0.4125     2.592944e+18     2.354786e-12     7.119040e-24      0.0000
    0.4125     3.039195e+18     2.470273e-12     7.468184e-24      0.0000
    0.4125     3.562248e+18     2.583780e-12     7.811341e-24      0.0000
    0.4125     4.175319e+18     2.693965e-12     8.144455e-24      0.0000
    0.4125     4.893901e+18     2.799642e-12     8.463939e-24      0.0000
    0.4125     5.736153e+18     2.899823e-12     8.766807e-24      0.0000
    0.4125     6.723358e+18     2.993744e-12     9.050752e-24      0.0000
    0.4125     7.880463e+18     3.080877e-12     9.314175e-24      0.0000
    0.4125     9.236709e+18     3.160918e-12     9.556156e-24      0.0000
    0.4125     1.082637e+19     3.233766e-12     9.776393e-24      0.0000
    0.4125     1.268961e+19     3.299496e-12     9.975107e-24      0.0000
    0.4125     1.487352e+19     3.358320e-12     1.015294e-23      0.0000
    0.4125     1.743329e+19     3.410556e-12     1.031087e-23      0.0000
    0.4125     2.043360e+19     3.456592e-12     1.045004e-23      0.0000
    0.4125     2.395027e+19     3.496859e-12     1.057178e-23      0.0000
    0.4125     2.807216e+19     3.531802e-12     1.067742e-23      0.0001
    0.4125     3.290345e+19     3.561863e-12     1.076830e-23      0.0001
    0.4125     3.856620e+19     3.587464e-12     1.084570e-23      0.0001
    0.4125     4.520354e+19     3.608996e-12     1.091079e-23      0.0001
    0.4125     5.298317e+19     3.626810e-12     1.096465e-23      0.0001
    0.4125     6.210169e+19     3.641215e-12     1.100820e-23      0.0001
    0.4125     7.278954e+19     3.652469e-12     1.104222e-23      0.0001
    0.4125     8.531679e+19     3.660782e-12     1.106736e-23      0.0001
    0.4125     1.000000e+20     3.666313e-12     1.108408e-23      0.0001
    0.4924     1.000000e+18     3.557830e-11     1.075611e-22      0.0002
    0.4924     1.172102e+18     3.760279e-11     1.136816e-22      0.0002
    0.4924     1.373824e+18     3.972343e-11     1.200927e-22      0.0002
    0.4924     1.610262e+18     4.191877e-11     1.267297e-22      0.0002
    0.4924     1.887392e+18     4.416390e-11     1.335173e-22      0.0003
    0.4924     2.212216e+18     4.643147e-11     1.403726e-22      0.0003
    0.4924     2.592944e+18     4.869299e-11     1.472097e-22      0.0003
    0.4924     3.039195e+18     5.092022e-11     1.539431e-22      0.0003
    0.4924     3.562248e+18     5.308657e-11     1.604925e-22      0.0003
    0.4924     4.175319e+18     5.516829e-11     1.667860e-22      0.0004
    0.4924     4.893901e+18     5.714540e-11     1.727632e-22      0.0004
    0.4924     5.736153e+18     5.900227e-11     1.783769e-22      0.0004
    0.4924     6.723358e+18     6.072781e-11     1.835936e-22      0.0004
    0.4924     7.880463e+18     6.231541e-11     1.883933e-22      0.0004
    0.4924     9.236709e+18     6.376250e-11     1.927682e-22      0.0004
    0.4924     1.082637e+19     6.507004e-11     1.967211e-22      0.0005
    0.4924     1.268961e+19     6.624180e-11     2.002636e-22      0.0005
    0.4924     1.487352e+19     6.728372e-11     2.034136e-22      0.0005
    0.4924     1.743329e+19     6.820324e-11     2.061935e-22      0.0005
    0.4924     2.043360e+19     6.900866e-11     2.086285e-22      0.0005
    0.4924     2.395027e+19     6.970871e-11     2.107449e-22      0.0005
    0.4924     2.807216e+19     7.031206e-11     2.125689e-22      0.0005
    0.4924     3.290345e+19     7.082707e-11     2.141259e-22      0.0005
    0.4924     3.856620e+19     7.126152e-11     2.154394e-22      0.0005
    0.4924     4.520354e+19     7.162244e-11     2.165305e-22      0.0005
    0.4924     5.298317e+19     7.191602e-11     2.174181e-22      0.0005
    0.4924     6.210169e+19     7.214751e-11     2.181179e-22      0.0005
    0.4924     7.278954e+19     7.232121e-11     2.186431e-22      0.0005
    0.4924     8.531679e+19     7.244044e-11     2.190035e-22      0.0005
    0.4924     1.000000e+20     7.250752e-11     2.192063e-22      0.0005
    0.5878     1.000000e+18     5.148314e-10     1.556450e-21      0.0013
    0.5878     1.172102e+18     5.455628e-10     1.649357e-21      0.0014
    0.5878     1.373824e+18     5.773576e-10     1.745480e-21      0.0015
    0.5878     1.610262e+18     6.098532e-10     1.843722e-21      0.0017
    0.5878     1.887392e+18     6.426528e-10     1.942882e-21      0.0018
    0.5878     2.212216e+18     6.753441e-10     2.041715e-21      0.0019
    0.5878     2.592944e+18     7.075192e-10     2.138988e-21      0.0021
    0.5878     3.039195e+18     7.387954e-10     2.233542e-21      0.0022
    0.5878     3.562248e+18     7.688315e-10     2.324348e-21      0.0023
    0.5878     4.175319e+18     7.973414e-10     2.410540e-21      0.0025
    0.5878     4.893901e+18     8.241022e-10     2.491444e-21      0.0026
    0.5878     5.736153e+18     8.489569e-10     2.566585e-21      0.0027
    0.5878     6.723358e+18     8.718129e-10     2.635684e-21      0.0028
    0.5878     7.880463e+18     8.926357e-10     2.698635e-21      0.0029
    0.5878     9.236709e+18     9.114411e-10     2.755488e-21      0.0030
    0.5878     1.082637e+19     9.282856e-10     2.806413e-21      0.0030
    0.5878     1.268961e+19     9.432562e-10     2.851673e-21      0.0031
    0.5878     1.487352e+19     9.564609e-10     2.891593e-21      0.0032
    0.5878     1.743329e+19     9.680203e-10     2.926540e-21      0.0032
    0.5878     2.043360e+19     9.780603e-10     2.956893e-21      0.0033
    0.5878     2.395027e+19     9.867061e-10     2.983031e-21      0.0033
    0.5878     2.807216e+19     9.940779e-10     3.005318e-21      0.0033
    0.5878     3.290345e+19     1.000287e-09     3.024090e-21      0.0034
    0.5878     3.856620e+19     1.005435e-09     3.039653e-21      0.0034
    0.5878     4.520354e+19     1.009609e-09     3.052272e-21      0.0034
    0.5878     5.298317e+19     1.012885e-09     3.062176e-21      0.0034
    0.5878     6.210169e+19     1.015323e-09     3.069547e-21      0.0034
    0.5878     7.278954e+19     1.016970e-09     3.074526e-21      0.0035
    0.5878     8.531679e+19     1.017858e-09     3.077211e-21      0.0035
    0.5878     1.000000e+20     1.018005e-09     3.077656e-21      0.0035
    0.7017     1.000000e+18     4.538015e-09     1.371942e-20      0.0066
    0.7017     1.172102e+18     4.793124e-09     1.449068e-20      0.0072
    0.7017     1.373824e+18     5.053004e-09     1.527635e-20      0.0078
    0.7017     1.610262e+18     5.314445e-09     1.606674e-20      0.0085
    0.7017     1.887392e+18     5.574156e-09     1.685191e-20      0.0091
    0.7017     2.212216e+18     5.828927e-09     1.762214e-20      0.0097
    0.7017     2.592944e+18     6.075782e-09     1.836844e-20      0.0104
    0.7017     3.039195e+18     6.312114e-09     1.908292e-20      0.0109
    0.7017     3.562248e+18     6.535770e-09     1.975908e-20      0.0115
    0.7017     4.175319e+18     6.745115e-09     2.039198e-20      0.0120
    0.7017     4.893901e+18     6.939037e-09     2.097825e-20      0.0125
    0.7017     5.736153e+18     7.116926e-09     2.151605e-20      0.0129
    0.7017     6.723358e+18     7.278624e-09     2.200489e-20      0.0133
    0.7017     7.880463e+18     7.424350e-09     2.244546e-20      0.0137
    0.7017     9.236709e+18     7.554629e-09     2.283932e-20      0.0140
    0.7017     1.082637e+19     7.670207e-09     2.318874e-20      0.0143
