##############################
# IMAGE_MIN_X: 200
# IMAGE_MIN_Y: 260 
# DIMES_X_PIXELS: 122 - 143 
# DIMES_Y_PIXELS: 334 - 320 
# PIXEL_SCALE: 0
# DiMES SPOT DIAMETER: 3.74 cm
##############################
time (ms),T_mean (C),T_max (C)
1839.52390000195,171.68414851597376,401.8529052734375
1840.5199000044377,172.48289354804422,402.5309753417969
1841.5148999993107,172.98228916505568,402.5309753417969
1842.5109000017983,172.3830752210552,402.7090148925781
1843.5059000039473,172.82656190833268,402.8512268066406
1844.5009000060963,172.9503390772813,402.95782470703125
1845.496900001308,172.85500615956832,402.88677978515625
1846.491900003457,173.92653105859043,402.7801513671875
1847.4879000059445,175.91734677269346,403.666748046875
1848.4829000008176,178.28054607157804,404.3726501464844
1849.4779000029666,178.62474589445154,404.9000549316406
1850.4739000054542,179.05838090546277,405.3908386230469
1851.4689000003273,179.07604669064892,405.70550537109375
1852.4649000028148,176.92443562202712,405.56573486328125
1853.4599000049639,178.27442667435628,406.1938781738281
1854.454899999837,178.11328659576623,406.7155456542969
1855.4509000023245,177.83195246482381,406.7155456542969
1856.4459000044735,178.10710912172487,406.8890380859375
1857.4418999996851,176.14283441037549,406.57659912109375
1858.4369000018341,175.95361141282686,406.6808166503906
1859.4319000039832,176.44748895346711,406.57659912109375
1860.4279000064707,176.8298679792962,407.30474853515625
1861.4229000013438,176.7848005229924,407.51220703125
1862.4189000038314,175.83460318636733,406.9584045410156
1863.4139000059804,174.89098513856226,405.6356201171875
1864.4089000008535,176.22062122578524,405.810302734375
1865.404900003341,176.09488112261505,406.3331604003906
1866.39990000549,175.65995155386372,406.78497314453125
1867.3959000007017,175.63643812322292,406.81964111328125
1868.3909000028507,175.6027087257022,405.810302734375
1869.3869000053382,174.93914675550397,406.6460876464844
1870.3819000002113,175.66198725278684,407.68487548828125
1871.3769000023603,175.1972388961688,407.200927734375
1872.372900004848,175.92085234972896,407.68487548828125
1873.367899999721,174.94784623749402,407.92633056640625
1874.3639000022085,176.48439773248165,408.6142883300781
1875.3589000043576,176.09008622980443,409.43609619140625
1876.3539000065066,176.69432301423987,409.9817199707031
1877.3499000017182,176.3879029150723,410.0157470703125
1878.3449000038672,175.9093805948893,409.6068115234375
1879.3409000063548,177.0294350864125,410.3218078613281
1880.3359000012279,177.3616296158356,410.3218078613281
1881.3309000033769,177.51196906680153,409.9817199707031
1882.3269000058644,177.110982778121,410.3897705078125
1883.3219000007375,176.90703307690265,410.6612243652344
1884.317900003225,177.13591413433048,410.5933837890625
1885.312900005374,177.69414935468816,410.4576416015625
1886.3079000002472,177.32926624324045,410.7968444824219
1887.3039000027347,177.77490499068278,411.0337829589844
1888.2989000048838,177.55562363189904,410.55950927734375
1889.2949000000954,177.6209902601177,411.70904541015625
1890.2899000022444,177.50825936453683,411.4730224609375
1891.2849000043934,177.2469010126023,410.9999694824219
1892.280899999605,177.36050041354432,411.81011962890625
1893.275900001754,176.89458948252152,411.8774719238281
1894.2719000042416,177.24897605221287,412.4151611328125
1895.2669000063906,176.93032515130076,412.4486999511719
1896.2619000012637,176.79555978580396,412.4486999511719
1897.2579000037513,176.99085801312714,412.1801452636719
1898.2529000059003,176.5767271599802,412.4151611328125
1899.248900001112,176.35610749121426,412.6498718261719
1900.243900003261,176.4540163416441,412.8507995605469
1901.23890000541,176.59233570747634,412.4486999511719
1902.2349000006216,176.98574216673975,413.01800537109375
1903.2299000027706,176.94721528137623,413.0514831542969
1904.2259000052582,176.50625106915325,412.381591796875
1905.2209000001312,176.30664908480483,412.7838134765625
1906.2169000026188,176.87569676613322,412.8507995605469
1907.2119000047678,177.22463376830225,412.9511413574219
1908.2068999996409,177.35766824735265,412.4822692871094
1909.2029000021284,177.5096780167145,411.81011962890625
1910.1979000042775,177.3568826273185,413.0514831542969
1911.193899999489,177.8604257804196,412.045654296875
1912.188900001638,177.7725583031064,411.81011962890625
1913.1839000037871,177.96183647103862,412.8507995605469
1914.1799000062747,177.71675753431256,412.7503662109375
1915.1749000011478,178.11587892908628,412.14654541015625
1916.1709000036353,177.85688579325773,413.1517333984375
1917.1659000057844,178.30810074579148,414.5489196777344
1918.1609000006574,178.27280815280213,413.7852478027344
1919.156900003145,177.80447730239555,413.4854431152344
1920.151900005294,178.38091174274885,414.6814270019531
1921.1479000005056,178.15398536734028,414.81378173828125
1922.1429000026546,178.4126085034844,414.78070068359375
1923.1379000048037,178.23017042510364,414.2173156738281
1924.1339000000153,177.77431949952833,414.81378173828125
1925.1289000021643,177.99354755635164,415.0121154785156
1926.1249000046519,178.0518342102466,414.2173156738281
1927.119899999525,177.16008483471515,413.2519226074219
1928.114900001674,177.6000695780021,413.5521240234375
1929.1109000041615,177.90798322197531,413.41876220703125
1930.1059000063105,177.59699887645488,413.2852783203125
1931.1019000015222,177.23969268798828,413.3520202636719
1932.0969000036712,177.14343339569714,413.1517333984375
1933.0919000058202,177.73755588661245,414.4494934082031
1934.0879000010318,177.63167992416695,414.8799133300781
1935.0829000031808,177.39320036180976,413.08489990234375
1936.0789000056684,177.5745370047433,413.2852783203125
1937.0739000005415,177.34296728640186,414.2173156738281
1938.0689000026905,177.73354718474303,413.9515380859375
1939.064900005178,177.4511127082669,413.9183044433594
1940.0599000000511,178.28624242665816,414.51580810546875
1941.0559000025387,178.3269888949232,414.97906494140625
1942.0509000046877,178.16712043398903,415.6057434082031
1943.0468999998993,178.6372664574863,416.23016357421875
1944.0419000020484,179.2744222628016,416.5905456542969
1945.0369000041974,179.19443792226363,416.8848876953125
1946.032899999409,179.03827776227678,416.3940734863281
1947.027900001558,179.2374455458453,416.5905456542969
1948.0239000040456,178.9016513435208,416.7541198730469
1949.0189000061946,179.4584680155021,416.4923400878906
1950.0139000010677,179.94552539643786,416.8848876953125
1951.0099000035552,179.40188276848826,416.688720703125
1952.0049000057043,179.6597972532519,417.11346435546875
1953.0009000009159,179.8867278845132,417.3417053222656
1953.995900003065,180.0575232992367,417.4720153808594
1954.990900005214,182.18479063072982,418.5107727050781
1955.9869000004255,184.62979961576917,419.0600280761719
1956.9819000025745,185.41213413160673,419.1567687988281
1957.977900005062,185.85465707584302,419.57537841796875
1958.9728999999352,184.8652026637071,419.4788513183594
1959.9679000020842,180.92406993009607,418.6078186035156
1960.9639000045718,178.74418173030932,417.5045471191406
1961.9588999994448,178.50513992828576,417.0155334472656
1962.9549000019324,179.22497491122914,416.81951904296875
1963.9499000040814,182.91986442098812,417.959716796875
1964.9449000062305,183.42948197345345,418.8017578125
1965.940900001442,182.0592648253149,418.0570983886719
1966.935900003591,182.7901327950614,417.6347351074219
1967.9319000060786,183.0003457101835,417.4720153808594
1968.9269000009517,179.9245089576358,416.81951904296875
1969.9219000031007,181.835727821402,416.721435546875
1970.9179000055883,181.63756332916466,417.5370788574219
1971.9129000004614,182.834037884563,418.024658203125
1972.908900002949,183.10533178420295,418.08953857421875
1973.903900005098,183.04055210035673,419.12451171875
1974.898899999971,183.15819014983924,419.2212219238281
1975.8949000024586,182.18582267501728,418.7371520996094
1976.8899000046076,182.12434065423045,419.4466552734375
1977.8858999998192,182.31910222890426,420.1211853027344
1978.8809000019683,182.891095686932,420.44146728515625
1979.8769000044558,183.0669095824365,420.4734802246094
1980.871899999329,183.27270186028514,420.9207458496094
1981.866900001478,183.20189910681069,420.3774719238281
1982.8629000039655,182.9139787323621,419.57537841796875
1983.8579000061145,183.21448065310108,420.5054626464844
1984.853900001326,183.30781975570991,420.88885498046875
1985.8489000034751,183.75831448301977,421.398681640625
1986.8439000056242,184.02966614807545,421.5577087402344
1987.8399000008358,183.43556908847523,420.9526672363281
1988.8349000029848,182.90853061805777,420.7930603027344
1989.8309000054724,183.7762522275756,420.82501220703125
1990.8259000003454,183.64039326362868,420.63336181640625
1991.8209000024945,183.2493736111388,420.9526672363281
1992.816900004982,183.4742117122728,421.6212463378906
1993.811899999855,183.46596220885814,420.88885498046875
1994.8079000023426,183.1152362953238,420.63336181640625
1995.8029000044917,183.29704295048097,419.4788513183594
1996.7978999993647,182.9109679760576,420.2173767089844
1997.7939000018523,183.22540392194475,421.0483093261719
1998.7889000040013,183.4699100831739,421.5259094238281
1999.784900006489,183.52656067309735,421.30322265625
2000.779900001362,183.39790811344068,421.3668518066406
2001.774900003511,182.79996381487166,421.7483215332031
2002.7709000059986,182.6164113258829,422.0338439941406
2003.7659000008716,182.46729278564453,422.4138488769531
2004.7619000033592,182.95835134285647,422.1922912597656
2005.7569000055082,183.11410029404828,422.6351013183594
2006.7519000003813,183.27726112417622,421.970458984375
2007.7479000028688,183.1107154898092,421.2713623046875
2008.7429000050179,183.430485939493,422.8876037597656
2009.7389000002295,182.5516051208081,421.5577087402344
2010.7339000023785,183.27900311736022,421.1758117675781
2011.7289000045275,183.37554168701172,421.494140625
2012.7248999997391,183.88501485188803,421.2713623046875
2013.7199000018882,183.72939762452833,420.9207458496094
2014.7159000043757,183.74423108782088,421.9070129394531
2015.7109000065248,183.47848147437685,420.9526672363281
2016.7069000017364,182.8004762299207,421.1758117675781
2017.7019000038854,183.02167568077036,422.1922912597656
2018.6969000060344,183.60095157753042,421.5259094238281
2019.692900001246,183.09892952847642,421.716552734375
2020.687900003395,182.85590528630885,421.494140625
2021.6839000058826,182.95686568694862,421.7483215332031
2022.6789000007557,182.86848600218897,422.1606140136719
2023.6739000029047,182.60698824512716,422.3505554199219
2024.6699000053923,183.07265098727478,422.919189453125
2025.6649000002653,182.95991282560388,423.0137634277344
2026.660900002753,182.45187736044124,423.0137634277344
2027.655900004902,182.86130591152477,422.98223876953125
2028.650899999775,182.5008077297081,422.79296875
2029.6469000022626,183.06051054454986,423.7999267578125
2030.6419000044116,182.9475037451504,424.7698059082031
2031.6378999996232,182.76933875051486,424.7386169433594
2032.6329000017722,182.44782978499018,423.2972106933594
2033.6279000039212,182.4725264983923,423.831298828125
2034.6239000064088,182.71016127398224,424.64495849609375
2035.6189000012819,182.30404154459634,424.39501953125
2036.6149000037694,181.89781889623526,423.831298828125
2037.6099000059185,183.2677439475546,424.20733642578125
2038.6049000007915,182.34450307833094,423.2972106933594
2039.600900003279,182.70554663210498,424.0820617675781
2040.5959000054281,183.93513187745802,425.0815124511719
2041.5919000006397,183.65445916831086,425.54803466796875
2042.5869000027888,183.79780812166175,424.8009948730469
2043.5819000049378,184.15928348878614,424.4575500488281
2044.5779000001494,183.794831723583,423.611572265625
2045.5729000022984,183.96704854121825,423.9253845214844
2046.568900004786,184.35934723315594,424.1759948730469
2047.563899999659,184.7067016809165,425.48590087890625
2048.558900001808,184.760223803877,423.1082763671875
2049.5549000042956,184.537995786083,424.14471435546875
2050.5499000064447,184.56629279519424,423.8940124511719
2051.5459000016563,185.44505055745444,426.291748046875
2052.5409000038053,184.6714671128461,424.3011779785156
