#Procedure: <__main__.ExtrusionProcedure>
#Parameters:
#	Bake Time: 60 min
#	Baking Position: 18 in
#	DC Voltage: 0
#	Voltage Mode: PID
#	Sample Length: 5 cm
#	Sample Name: R4N32_CYREZ
#	Ramping rate: 25 C/min
#	Temperature setpoint: 800 C
#	Stabilization Time: 5 min
#Data:
Time (s),Baking Pressure (Torr),Outgassing Pressure (Torr),Baking Temperature (C),Outgassing Temperature (C),Position (in),DC Voltage (V),Is Baking?
3263.5250840187073,0.044000000000000004,0.031000000000000003,800.25,194.25,8.656653543307085,89.41861414369046,0.0
3264.6617181301117,0.044000000000000004,0.032,799.5,196.0,8.6305905511811,91.7207193411094,0.0
3266.301855802536,0.044000000000000004,0.031000000000000003,799.5,194.5,8.578464566929133,145.13605533955547,0.0
3267.323285341263,0.044000000000000004,0.031000000000000003,799.5,196.0,8.6305905511811,165.66872013072805,0.0
3268.612923145294,0.044000000000000004,0.031000000000000003,800.25,194.25,8.61755905511811,89.54480638331204,0.0
3269.629661798477,0.044000000000000004,0.031000000000000003,800.0,195.75,8.604527559055118,67.98333434418721,0.0
3270.808981895447,0.044000000000000004,0.031000000000000003,800.0,194.75,8.669685039370078,65.68820174723658,0.0
3272.0050361156464,0.044000000000000004,0.031000000000000003,800.5,195.25,8.578464566929133,1.339287820485339,0.0
3273.0320348739624,0.044000000000000004,0.031000000000000003,800.5,196.0,8.591496062992125,88.75340120604912,0.0
3274.08336520195,0.044000000000000004,0.031000000000000003,800.0,195.0,8.6305905511811,200.0,0.0
3275.4050459861755,0.044000000000000004,0.031000000000000003,799.5,194.5,8.656653543307085,132.57304581568778,0.0
3276.4165823459625,0.044000000000000004,0.031000000000000003,800.0,195.25,8.6305905511811,68.43097559515041,0.0
3277.422043800354,0.044000000000000004,0.032,799.25,196.25,8.656653543307085,92.59259326294124,0.0
3278.4601604938507,0.044000000000000004,0.031000000000000003,799.5,194.5,8.656653543307085,112.32529987779651,0.0
3279.616410255432,0.044000000000000004,0.031000000000000003,800.0,196.25,8.6305905511811,62.97887288174549,0.0
3280.635323047638,0.044000000000000004,0.031000000000000003,799.25,195.25,8.643622047244094,92.72873288825899,0.0
3282.2573957443237,0.044000000000000004,0.031000000000000003,799.5,196.25,8.578464566929133,92.03992238411456,0.0
3283.7076761722565,0.044000000000000004,0.031000000000000003,798.75,194.75,8.669685039370078,123.56636340713229,0.0
3284.9146049022675,0.044000000000000004,0.031000000000000003,798.75,196.0,8.565433070866142,94.58227688179495,0.0
3285.9609394073486,0.044000000000000004,0.031000000000000003,798.75,194.5,8.6305905511811,0,0.0
3286.9841125011444,0.044000000000000004,0.031000000000000003,798.0,196.25,8.591496062992125,200.0,0.0
3288.0107679367065,0.044000000000000004,0.031000000000000003,798.5,194.75,8.61755905511811,58.873503698148006,0.0
3289.321578502655,0.044000000000000004,0.031000000000000003,798.75,196.0,8.61755905511811,51.72579360475822,0.0
3290.349588871002,0.044000000000000004,0.031000000000000003,798.75,195.0,8.61755905511811,0,0.0
3291.4905993938446,0.044000000000000004,0.031000000000000003,798.0,196.75,8.6305905511811,125.37605997181893,0.0
3292.7222871780396,0.044000000000000004,0.031000000000000003,798.75,194.25,8.61755905511811,0,0.0
3294.085371017456,0.044000000000000004,0.031000000000000003,798.75,196.5,8.591496062992125,8.893371566485854,0.0
3295.1767406463623,0.044000000000000004,0.031000000000000003,799.25,195.25,8.61755905511811,0,0.0
3296.2015340328217,0.044000000000000004,0.031000000000000003,799.0,196.0,8.591496062992125,200.0,0.0
3297.2247364521027,0.044000000000000004,0.031000000000000003,799.5,194.75,8.591496062992125,68.23324433598405,0.0
3298.8322529792786,0.044000000000000004,0.031000000000000003,800.25,196.25,8.68271653543307,0,0.0
3299.8874502182007,0.044000000000000004,0.031000000000000003,800.25,195.0,8.61755905511811,55.00605884037112,0.0
3301.2240443229675,0.044000000000000004,0.031000000000000003,800.0,195.25,8.643622047244094,92.66064991010823,0.0
3302.2293491363525,0.044000000000000004,0.031000000000000003,800.0,196.25,8.656653543307085,113.06167748892403,0.0
3303.238461256027,0.044000000000000004,0.031000000000000003,800.5,194.75,8.643622047244094,91.10635800283508,0.0
3304.263680458069,0.044000000000000004,0.031000000000000003,800.5,196.25,8.656653543307085,47.405240929852596,0.0
3305.4185461997986,0.044000000000000004,0.031000000000000003,799.5,196.5,8.643622047244094,148.94667668069098,0.0
3306.442884206772,0.044000000000000004,0.031000000000000003,800.0,196.5,8.591496062992125,120.01364976690438,0.0
3308.0795962810516,0.044000000000000004,0.031000000000000003,800.0,195.0,8.565433070866142,163.63769644260418,0.0
3309.5132994651794,0.044000000000000004,0.031000000000000003,800.0,195.75,8.643622047244094,140.53774006154745,0.0
3310.7113666534424,0.044000000000000004,0.031000000000000003,800.5,195.0,8.591496062992125,3.812468765597444,0.0
3311.766206264496,0.044000000000000004,0.031000000000000003,799.75,196.5,8.539370078740156,164.35629554908985,0.0
3313.0987389087677,0.044000000000000004,0.031000000000000003,799.25,197.25,8.6305905511811,117.15735365159297,0.0
3314.1138429641724,0.044000000000000004,0.031000000000000003,799.0,196.75,8.591496062992125,182.856575650999,0.0
3315.2466320991516,0.044000000000000004,0.031000000000000003,799.75,195.5,8.695748031496061,40.172620116131675,0.0
3316.8854722976685,0.044000000000000004,0.031000000000000003,800.5,195.75,8.591496062992125,0,0.0
3318.1870748996735,0.044000000000000004,0.031000000000000003,800.5,196.75,8.578464566929133,46.43221610094369,0.0
3319.199635028839,0.044000000000000004,0.031000000000000003,800.5,196.5,8.565433070866142,47.51207250438572,0.0
3320.2178428173065,0.044000000000000004,0.031000000000000003,800.5,196.0,8.643622047244094,69.24112703001506,0.0
3321.2438023090363,0.044000000000000004,0.031000000000000003,800.25,196.75,8.643622047244094,52.65162934232167,0.0
3322.59712100029,0.044000000000000004,0.031000000000000003,800.5,195.0,8.604527559055118,43.11353218315194,0.0
3323.619356393814,0.044000000000000004,0.031000000000000003,801.25,196.75,8.591496062992125,0,0.0
3324.6692152023315,0.044000000000000004,0.031000000000000003,801.0,195.0,8.604527559055118,200.0,0.0
3325.9949426651,0.044000000000000004,0.031000000000000003,800.75,196.75,8.656653543307085,133.5023592805441,0.0
3327.124187707901,0.044000000000000004,0.031000000000000003,801.5,195.25,8.61755905511811,87.48982606781692,0.0
3328.7115988731384,0.044000000000000004,0.031000000000000003,801.25,196.75,8.565433070866142,0.916601823287138,0.0
3329.7895193099976,0.044000000000000004,0.031000000000000003,801.25,195.25,8.604527559055118,34.63795142839969,0.0
3331.206213235855,0.044000000000000004,0.031000000000000003,800.75,196.5,8.656653543307085,89.35393728081884,0.0
3332.255433320999,0.044000000000000004,0.031000000000000003,800.75,195.25,8.695748031496061,138.5198275575139,0.0
3333.268649816513,0.044000000000000004,0.031000000000000003,800.75,196.5,8.61755905511811,61.00430748128858,0.0
3334.297352075577,0.044000000000000004,0.031000000000000003,799.75,195.5,8.643622047244094,116.21690190613523,0.0
3335.4940338134766,0.044000000000000004,0.031000000000000003,800.25,196.0,8.61755905511811,3.5146806028082125,0.0
3336.5470027923584,0.044000000000000004,0.031000000000000003,799.75,196.75,8.604527559055118,127.78105869627102,0.0
3337.5684247016907,0.044000000000000004,0.031000000000000003,799.5,195.25,8.61755905511811,194.01219567579713,0.0
3338.8945655822754,0.044000000000000004,0.031000000000000003,800.0,196.75,8.643622047244094,91.53883121004137,0.0
3339.9100828170776,0.044000000000000004,0.031000000000000003,799.75,195.75,8.604527559055118,70.0003464179316,0.0
3340.93345618248,0.044000000000000004,0.031000000000000003,800.5,196.25,8.61755905511811,90.02160154978316,0.0
3342.07537651062,0.044000000000000004,0.031000000000000003,800.5,197.0,8.68271653543307,62.561958245731375,0.0
3343.71217417717,0.044000000000000004,0.031000000000000003,800.75,195.5,8.604527559055118,52.1967016681486,0.0
3344.7374324798584,0.044000000000000004,0.031000000000000003,800.25,196.75,8.604527559055118,164.47849165252512,0.0
3346.0253562927246,0.044000000000000004,0.031000000000000003,800.0,195.5,8.61755905511811,130.4863979098123,0.0
3347.1950874328613,0.044000000000000004,0.031000000000000003,799.25,197.0,8.6305905511811,122.7019055182972,0.0
3348.4083235263824,0.044000000000000004,0.031000000000000003,799.0,196.25,8.565433070866142,185.91487926686384,0.0
3349.41543507576,0.044000000000000004,0.031000000000000003,799.5,195.5,8.552401574803149,0,0.0
3350.4718651771545,0.044000000000000004,0.031000000000000003,799.0,197.0,8.591496062992125,145.14397687164265,0.0
3351.4973633289337,0.044000000000000004,0.031000000000000003,799.5,195.5,8.61755905511811,56.268840622270766,0.0
3352.520121574402,0.044000000000000004,0.031000000000000003,800.0,196.5,8.61755905511811,0,0.0
3353.5442655086517,0.044000000000000004,0.031000000000000003,799.5,196.0,8.578464566929133,194.28906700347483,0.0
3354.851329088211,0.044000000000000004,0.031000000000000003,799.0,196.25,8.643622047244094,138.48864094786512,0.0
3355.8641695976257,0.044000000000000004,0.031000000000000003,800.0,195.5,8.604527559055118,69.57209638289216,0.0
3356.8879840373993,0.044000000000000004,0.031000000000000003,799.75,197.5,8.6305905511811,52.68953563044737,0.0
3357.89919257164,0.044000000000000004,0.031000000000000003,799.5,197.0,8.669685039370078,115.28415862889943,0.0
3358.9250423908234,0.044000000000000004,0.031000000000000003,800.75,195.75,8.61755905511811,49.66844372317368,0.0
3360.1042642593384,0.044000000000000004,0.031000000000000003,800.5,196.75,8.708779527559056,60.384148414625415,0.0
3361.3280618190765,0.044000000000000004,0.031000000000000003,800.5,195.5,8.565433070866142,90.3286218434488,0.0
3362.6555376052856,0.044000000000000004,0.032,800.75,196.75,8.591496062992125,111.28310068579043,0.0
3363.783700466156,0.044000000000000004,0.031000000000000003,799.75,196.75,8.578464566929133,117.12795992668202,0.0
3365.3757412433624,0.044000000000000004,0.031000000000000003,799.5,197.25,8.565433070866142,49.71954496769482,0.0
3366.4019367694855,0.044000000000000004,0.031000000000000003,799.0,195.75,8.591496062992125,194.22594156880592,0.0
3367.42320728302,0.044000000000000004,0.031000000000000003,799.5,197.0,8.578464566929133,1.9986682309356212,0.0
3368.44869184494,0.044000000000000004,0.031000000000000003,799.25,196.75,8.591496062992125,94.29078442281649,0.0
3369.4545001983643,0.044000000000000004,0.031000000000000003,799.0,195.75,8.61755905511811,156.98009931923207,0.0
3370.482867002487,0.044000000000000004,0.031000000000000003,799.5,197.25,8.591496062992125,0.9348006171831429,0.0
3371.823834180832,0.044000000000000004,0.031000000000000003,798.75,196.0,8.604527559055118,96.14860042553627,0.0
3373.1874446868896,0.044000000000000004,0.031000000000000003,798.75,197.25,8.604527559055118,96.27885198567613,0.0
3374.1960616111755,0.044000000000000004,0.031000000000000003,799.25,195.75,8.643622047244094,7.6688306823482435,0.0
3375.253501176834,0.044000000000000004,0.031000000000000003,799.0,196.5,8.539370078740156,200.0,0.0
3376.687111377716,0.044000000000000004,0.031000000000000003,799.25,196.0,8.578464566929133,119.0661760921621,0.0
3377.7117171287537,0.044000000000000004,0.031000000000000003,799.25,196.0,8.6305905511811,70.52326441870666,0.0
3379.2912888526917,0.044000000000000004,0.031000000000000003,799.5,196.5,8.604527559055118,0,0.0
3380.3240098953247,0.044000000000000004,0.031000000000000003,798.75,196.0,8.61755905511811,160.86443768774978,0.0
3381.39648938179,0.044000000000000004,0.031000000000000003,799.0,197.0,8.61755905511811,133.0913212110292,0.0
3382.419796228409,0.044000000000000004,0.031000000000000003,799.5,195.75,8.604527559055118,0,0.0
3383.70374083519,0.044000000000000004,0.031000000000000003,799.25,197.25,8.643622047244094,73.9221258429481,0.0
3384.7293829917908,0.044000000000000004,0.031000000000000003,799.0,196.0,8.643622047244094,141.2030137653611,0.0
3386.079828977585,0.044000000000000004,0.031000000000000003,799.5,197.5,8.565433070866142,0,0.0
3387.1294391155243,0.044000000000000004,0.031000000000000003,798.5,196.5,8.61755905511811,200.0,0.0
3388.4595551490784,0.044000000000000004,0.031000000000000003,798.25,197.25,8.669685039370078,141.01217375803654,0.0
3389.590388774872,0.044000000000000004,0.031000000000000003,799.0,195.75,8.656653543307085,70.45540722000065,0.0
3391.18093252182,0.044000000000000004,0.031000000000000003,798.75,197.5,8.604527559055118,10.657552684420594,0.0
3392.1984457969666,0.044000000000000004,0.031000000000000003,798.5,196.0,8.669685039370078,99.04378296621897,0.0
3393.2209899425507,0.044000000000000004,0.031000000000000003,798.25,196.75,8.578464566929133,200.0,0.0
3394.229948282242,0.044000000000000004,0.031000000000000003,798.75,197.5,8.604527559055118,11.361225477425322,0.0
3395.254088163376,0.044000000000000004,0.031000000000000003,798.5,196.25,8.578464566929133,143.19113278661956,0.0
3396.347336769104,0.044000000000000004,0.031000000000000003,798.75,197.75,8.591496062992125,200.0,0.0
3397.3714525699615,0.044000000000000004,0.031000000000000003,798.75,196.0,8.513307086614171,98.94490038857862,0.0
3399.0116991996765,0.044000000000000004,0.031000000000000003,800.0,197.0,8.604527559055118,47.14557178078841,0.0
3400.0332114696503,0.044000000000000004,0.031000000000000003,800.25,196.0,8.578464566929133,190.5659925692209,0.0
3401.0635809898376,0.044000000000000004,0.031000000000000003,801.0,197.5,8.61755905511811,18.196202837659243,0.0
3402.081736803055,0.044000000000000004,0.031000000000000003,800.5,196.0,8.604527559055118,194.52181048533726,0.0
3403.1055936813354,0.044000000000000004,0.031000000000000003,800.75,197.25,8.6305905511811,128.20480527326765,0.0
3404.414757490158,0.044000000000000004,0.031000000000000003,801.75,196.0,8.656653543307085,69.01858392436006,0.0
3405.5675427913666,0.044000000000000004,0.031000000000000003,802.0,197.75,8.6305905511811,39.34030125223164,0.0
3407.2033455371857,0.044000000000000004,0.031000000000000003,802.25,196.5,8.539370078740156,0,0.0
3408.636540412903,0.044000000000000004,0.031000000000000003,802.5,196.75,8.68271653543307,29.929438126603664,0.0
3410.1892149448395,0.044000000000000004,0.031000000000000003,802.5,198.5,8.6305905511811,42.514422962709595,0.0
3411.305012702942,0.044000000000000004,0.031000000000000003,802.0,196.75,8.656653543307085,87.3520685959894,0.0
3412.912519931793,0.044000000000000004,0.031000000000000003,802.5,196.5,8.591496062992125,85.46907862536276,0.0
3413.92169713974,0.044000000000000004,0.031000000000000003,802.0,197.25,8.61755905511811,200.0,0.0
3414.9490897655487,0.044000000000000004,0.031000000000000003,801.75,197.0,8.656653543307085,87.29868671809177,0.0
3416.009380340576,0.044000000000000004,0.031000000000000003,802.0,197.75,8.591496062992125,0,0.0
3417.321729183197,0.044000000000000004,0.031000000000000003,802.25,196.75,8.68271653543307,41.72672034832537,0.0
3418.3459088802338,0.044000000000000004,0.031000000000000003,801.75,197.75,8.68271653543307,65.79320570003294,0.0
3420.040479183197,0.044000000000000004,0.031000000000000003,802.0,197.5,8.591496062992125,0,0.0
3421.0536239147186,0.044000000000000004,0.031000000000000003,802.0,197.0,8.6305905511811,39.81157039389958,0.0
3422.0779762268066,0.044000000000000004,0.031000000000000003,801.75,197.75,8.552401574803149,178.82172268617398,0.0
3423.1773869991302,0.044000000000000004,0.031000000000000003,802.5,196.5,8.604527559055118,23.586260802500007,0.0
3424.7860152721405,0.044000000000000004,0.031000000000000003,802.5,198.5,8.578464566929133,0,0.0
3425.812182664871,0.044000000000000004,0.031000000000000003,802.25,196.5,8.61755905511811,49.42454750883593,0.0
3426.87140917778,0.044000000000000004,0.031000000000000003,801.25,197.25,8.604527559055118,200.0,0.0
3428.183572769165,0.044000000000000004,0.031000000000000003,800.75,198.0,8.604527559055118,131.58046739149265,0.0
3429.319367647171,0.044000000000000004,0.031000000000000003,801.25,196.75,8.68271653543307,61.70205047167575,0.0
3430.753461122513,0.044000000000000004,0.031000000000000003,800.75,198.0,8.643622047244094,112.31099991782318,0.0
3431.915995121002,0.044000000000000004,0.031000000000000003,800.75,196.75,8.591496062992125,0.43287035955407305,0.0
3433.005392074585,0.044000000000000004,0.031000000000000003,800.25,198.0,8.604527559055118,199.89600456538403,0.0
3434.295186281204,0.044000000000000004,0.031000000000000003,800.5,196.5,8.643622047244094,110.05801280903772,0.0
3435.3191289901733,0.044000000000000004,0.031000000000000003,800.75,198.25,8.68271653543307,87.40028684370839,0.0
3436.6736857891083,0.044000000000000004,0.031000000000000003,800.0,197.5,8.591496062992125,200.0,0.0
3437.717092037201,0.044000000000000004,0.031000000000000003,800.0,197.5,8.565433070866142,52.67210763608933,0.0
3438.742746114731,0.044000000000000004,0.031000000000000003,799.75,198.0,8.604527559055118,39.902775962509224,0.0
3440.0692236423492,0.044000000000000004,0.031000000000000003,799.5,197.0,8.86515748031496,91.2133130162998,0.0
3441.1991381645203,0.044000000000000004,0.031000000000000003,800.0,197.75,8.604527559055118,63.081772781442865,0.0
3442.783465385437,0.044000000000000004,0.031000000000000003,799.75,196.5,8.578464566929133,44.813188975888856,0.0
3443.8030936717987,0.044000000000000004,0.031000000000000003,799.75,198.25,8.591496062992125,90.57204785189828,0.0
3444.8845760822296,0.044000000000000004,0.031000000000000003,799.75,197.0,8.6305905511811,147.1837816099078,0.0
3446.181952238083,0.044000000000000004,0.031000000000000003,800.25,198.0,8.708779527559056,89.07298729448111,0.0
3447.5325853824615,0.044000000000000004,0.031000000000000003,799.25,198.0,8.61755905511811,200.0,0.0
3448.915676355362,0.044000000000000004,0.031000000000000003,799.5,197.0,8.6305905511811,155.34532232596567,0.0
3449.927763938904,0.044000000000000004,0.031000000000000003,799.5,197.25,8.68271653543307,91.4427850657994,0.0
3451.0299389362335,0.044000000000000004,0.031000000000000003,799.5,197.5,8.669685039370078,91.49412023567105,0.0
3452.641686439514,0.044000000000000004,0.031000000000000003,799.0,198.25,8.591496062992125,200.0,0.0
3453.69308924675,0.044000000000000004,0.031000000000000003,799.5,196.75,8.61755905511811,0,0.0
3455.0054817199707,0.044000000000000004,0.031000000000000003,798.75,198.25,8.656653543307085,71.79029145914542,0.0
3456.027872800827,0.044000000000000004,0.031000000000000003,799.5,196.5,8.6305905511811,70.12089600943199,0.0
3457.1589522361755,0.044000000000000004,0.031000000000000003,799.75,197.5,8.656653543307085,37.84181887077674,0.0
3458.8027861118317,0.044000000000000004,0.031000000000000003,799.75,197.25,8.61755905511811,55.65962586169211,0.0
3459.83696103096,0.044000000000000004,0.031000000000000003,799.25,196.75,8.487244094488188,200.0,0.0
3461.1208078861237,0.044000000000000004,0.031000000000000003,799.75,196.75,8.643622047244094,91.38774794632418,0.0
3462.2932665348053,0.044000000000000004,0.031000000000000003,799.25,196.75,8.656653543307085,68.98450364971153,0.0
3463.4938995838165,0.044000000000000004,0.031000000000000003,799.5,198.25,8.552401574803149,48.6916335113583,0.0
3464.5036482810974,0.044000000000000004,0.031000000000000003,799.75,197.0,8.61755905511811,91.57591174243856,0.0
3465.570967197418,0.044000000000000004,0.031000000000000003,799.5,197.0,8.6305905511811,92.37801693985901,0.0
3466.5949897766113,0.044000000000000004,0.031000000000000003,799.75,198.5,8.61755905511811,0,0.0
3467.9081630706787,0.044000000000000004,0.031000000000000003,798.5,196.75,8.591496062992125,116.49749824803213,0.0
3468.9324221611023,0.044000000000000004,0.031000000000000003,798.0,197.75,8.61755905511811,200.0,0.0
3469.9445667266846,0.044000000000000004,0.031000000000000003,798.5,196.5,8.61755905511811,67.67566263302746,0.0
3471.102195739746,0.044000000000000004,0.031000000000000003,798.75,197.25,8.6305905511811,95.33027413907034,0.0
3472.664197921753,0.044000000000000004,0.031000000000000003,798.75,197.75,8.61755905511811,188.4221743903727,0.0
3473.762749195099,0.044000000000000004,0.031000000000000003,799.25,196.75,8.526338582677166,20.16339869284222,0.0
3475.040155649185,0.044000000000000004,0.031000000000000003,798.25,197.75,8.656653543307085,119.58754339027024,0.0
3476.4087011814117,0.044000000000000004,0.031000000000000003,798.75,197.0,8.604527559055118,60.38079318725326,0.0
3477.412252187729,0.044000000000000004,0.031000000000000003,799.0,198.5,8.578464566929133,51.67904674999977,0.0
3478.4350814819336,0.044000000000000004,0.031000000000000003,799.25,197.0,8.578464566929133,94.61117810870388,0.0
3479.455462694168,0.044000000000000004,0.031000000000000003,799.5,197.25,8.578464566929133,25.286244592125854,0.0
3480.5220861434937,0.044000000000000004,0.031000000000000003,798.5,198.5,8.604527559055118,200.0,0.0
3481.82710146904,0.044000000000000004,0.031000000000000003,799.0,197.5,8.669685039370078,117.51194054974061,0.0
3482.850108385086,0.044000000000000004,0.031000000000000003,798.75,198.75,8.552401574803149,74.79611594674651,0.0
3484.008533000946,0.044000000000000004,0.031000000000000003,798.75,197.0,8.656653543307085,124.96163926943609,0.0
3485.0265352725983,0.044000000000000004,0.031000000000000003,799.75,197.75,8.643622047244094,37.373030787854454,0.0
3486.585859298706,0.044000000000000004,0.031000000000000003,799.75,197.25,8.604527559055118,6.651041766774156,0.0
3487.689032793045,0.044000000000000004,0.031000000000000003,799.5,198.25,8.578464566929133,200.0,0.0
3489.305150747299,0.044000000000000004,0.031000000000000003,800.0,197.0,8.578464566929133,127.43474137836591,0.0
3490.350926876068,0.044000000000000004,0.031000000000000003,800.75,198.0,8.578464566929133,0,0.0
3491.787333250046,0.044000000000000004,0.031000000000000003,800.5,197.0,8.68271653543307,64.79474058640024,0.0
3493.381645679474,0.044000000000000004,0.031000000000000003,800.75,198.5,8.565433070866142,90.62573977248108,0.0
3494.4464597702026,0.044000000000000004,0.031000000000000003,800.5,197.5,8.591496062992125,128.25693277886182,0.0
3495.7351224422455,0.044000000000000004,0.031000000000000003,800.5,198.0,8.656653543307085,110.81978141438452,0.0
3496.9138929843903,0.044000000000000004,0.031000000000000003,799.75,197.0,8.6305905511811,93.51263340054636,0.0
3498.546151638031,0.044000000000000004,0.031000000000000003,799.75,198.75,8.604527559055118,19.69801054272604,0.0
3499.8304526805878,0.044000000000000004,0.031000000000000003,799.25,198.25,8.591496062992125,72.86876945511483,0.0
3501.2058868408203,0.044000000000000004,0.031000000000000003,799.5,198.75,8.565433070866142,57.5688909229359,0.0
3502.214206457138,0.044000000000000004,0.031000000000000003,799.75,197.75,8.6305905511811,2.355270124126278,0.0
3503.2281210422516,0.044000000000000004,0.031000000000000003,799.25,198.75,8.61755905511811,200.0,0.0
3504.2774901390076,0.044000000000000004,0.031000000000000003,799.75,197.75,8.591496062992125,22.803415992200073,0.0
3505.6108882427216,0.044000000000000004,0.031000000000000003,799.75,198.75,8.578464566929133,73.11067427132927,0.0
3506.6158106327057,0.044000000000000004,0.031000000000000003,799.0,198.25,8.61755905511811,74.00717324104335,0.0
3507.639850616455,0.044000000000000004,0.031000000000000003,798.75,198.75,8.669685039370078,117.64215842842358,0.0
3508.6549019813538,0.044000000000000004,0.031000000000000003,799.5,197.0,8.6305905511811,95.00511354276863,0.0
3509.6786103248596,0.044000000000000004,0.031000000000000003,799.5,198.75,8.643622047244094,72.71234561713312,0.0
3510.829906463623,0.044000000000000004,0.031000000000000003,799.0,197.25,8.6305905511811,96.67161799821355,0.0
3512.468185901642,0.044000000000000004,0.031000000000000003,799.25,198.0,8.604527559055118,36.03354110380205,0.0
3513.4927372932434,0.044000000000000004,0.031000000000000003,798.75,198.25,8.6305905511811,200.0,0.0
3515.1062870025635,0.044000000000000004,0.031000000000000003,798.5,197.25,8.578464566929133,142.21174261951893,0.0
3516.1581840515137,0.044000000000000004,0.031000000000000003,799.5,198.5,8.604527559055118,0,0.0
3517.1781339645386,0.044000000000000004,0.031000000000000003,799.25,197.25,8.61755905511811,96.5367831606914,0.0
3518.204908132553,0.044000000000000004,0.031000000000000003,799.0,198.25,8.61755905511811,200.0,0.0
3519.6372406482697,0.044000000000000004,0.031000000000000003,799.5,197.25,8.604527559055118,95.96032987784166,0.0
3521.234249830246,0.044000000000000004,0.031000000000000003,799.5,199.5,8.604527559055118,50.46979417868659,0.0
3522.2989933490753,0.044000000000000004,0.031000000000000003,800.0,197.75,8.552401574803149,20.70991718459716,0.0
3523.3250370025635,0.044000000000000004,0.031000000000000003,800.0,198.75,8.591496062992125,200.0,0.0
3524.614947795868,0.044000000000000004,0.031000000000000003,800.5,197.0,8.6305905511811,115.3193884421638,0.0
3525.628386259079,0.044000000000000004,0.031000000000000003,800.75,198.5,8.708779527559056,69.86028783132402,0.0
3527.0105562210083,0.044000000000000004,0.031000000000000003,800.25,197.75,8.604527559055118,200.0,0.0
3528.343000650406,0.044000000000000004,0.031000000000000003,800.5,198.75,8.61755905511811,113.64184688201098,0.0
3529.4695823192596,0.044000000000000004,0.031000000000000003,800.25,198.25,8.695748031496061,69.51528968032349,0.0
3530.719400167465,0.044000000000000004,0.031000000000000003,800.0,197.75,8.591496062992125,137.85560962121468,0.0
3532.0839133262634,0.044000000000000004,0.031000000000000003,800.0,198.0,8.591496062992125,200.0,0.0
3533.1547269821167,0.044000000000000004,0.031000000000000003,800.5,197.5,8.61755905511811,57.092917717199754,0.0
3534.5902857780457,0.044000000000000004,0.031000000000000003,801.0,197.5,8.643622047244094,37.66594039257358,0.0
3535.6110661029816,0.044000000000000004,0.031000000000000003,800.5,198.75,8.643622047244094,64.26119590883319,0.0
3537.233766555786,0.044000000000000004,0.031000000000000003,800.75,197.5,8.578464566929133,57.41988225472699,0.0
3538.5355801582336,0.044000000000000004,0.031000000000000003,800.25,199.0,8.643622047244094,70.79046953368709,0.0
3539.7073895931244,0.044000000000000004,0.031000000000000003,800.5,197.5,8.6305905511811,121.42621689426379,0.0
3540.905401468277,0.044000000000000004,0.031000000000000003,800.5,199.25,8.578464566929133,48.662708674124545,0.0
3541.928769350052,0.044000000000000004,0.031000000000000003,800.0,197.75,8.6305905511811,200.0,0.0
3542.9411799907684,0.044000000000000004,0.031000000000000003,800.75,198.75,8.565433070866142,0,0.0
3543.96519780159,0.044000000000000004,0.031000000000000003,800.0,199.25,8.591496062992125,180.86975178330016,0.0
3544.978940486908,0.044000000000000004,0.031000000000000003,800.5,197.5,8.604527559055118,59.08282894958974,0.0
3546.003132581711,0.044000000000000004,0.031000000000000003,800.75,198.75,8.695748031496061,0,0.0
3547.0252974033356,0.044000000000000004,0.031000000000000003,800.5,199.0,8.61755905511811,179.20941507344742,0.0
3548.1069025993347,0.044000000000000004,0.031000000000000003,801.0,197.5,8.6305905511811,0,0.0
3549.400007247925,0.044000000000000004,0.031000000000000003,800.25,199.25,8.643622047244094,92.61306807775789,0.0
3550.56436419487,0.044000000000000004,0.031000000000000003,801.0,199.0,8.604527559055118,90.26292327517625,0.0
3552.1242961883545,0.044000000000000004,0.031000000000000003,801.0,197.75,8.604527559055118,28.182254955186288,0.0
3553.2254495620728,0.044000000000000004,0.031000000000000003,801.25,199.25,8.604527559055118,63.375722823120526,0.0
3554.86425948143,0.044000000000000004,0.031000000000000003,801.25,199.25,8.6305905511811,89.12099443308298,0.0
3556.2973585128784,0.044000000000000004,0.031000000000000003,801.5,197.75,8.591496062992125,88.15374686465577,0.0
3557.3215487003326,0.044000000000000004,0.031000000000000003,800.5,198.5,8.669685039370078,117.735962411708,0.0
3558.344346523285,0.044000000000000004,0.031000000000000003,800.75,199.0,8.656653543307085,116.20726205042287,0.0
3559.3677790164948,0.044000000000000004,0.031000000000000003,800.25,199.0,8.656653543307085,64.32106165333228,0.0
3560.9380872249603,0.044000000000000004,0.031000000000000003,800.0,198.0,8.591496062992125,185.39437449425958,0.0
3562.0309879779816,0.044000000000000004,0.031000000000000003,800.75,199.0,8.604527559055118,0,0.0
3563.467372894287,0.044000000000000004,0.031000000000000003,800.5,198.75,8.6305905511811,90.79731045596043,0.0
3565.020033121109,0.044000000000000004,0.031000000000000003,800.5,198.25,8.487244094488188,90.71198010700188,0.0
3566.1292581558228,0.044000000000000004,0.031000000000000003,799.75,199.5,8.6305905511811,117.60912353919251,0.0
3567.152042865753,0.044000000000000004,0.031000000000000003,799.75,199.25,8.656653543307085,118.94590256733223,0.0
