t (ms),q (A)
118.90000000000009,0.0002950619425582663
118.92000000000098,0.0002951529600875697
118.94000000000051,0.00029524397764964006
118.9600000000014,0.0002953349974468615
118.98000000000047,0.00029542601985684653
119.00000000000182,0.00029551704776655137
119.02000000000089,0.00029560807626166185
119.03999999999996,0.00029569910535331664
119.06000000000131,0.0002957901438798581
119.08000000000038,0.0002958811858482634
119.10000000000127,0.0002959722297210289
119.1200000000008,0.0002960632866423847
119.14000000000169,0.0002961543541091886
119.16000000000076,0.000296245425887381
119.18000000000029,0.000296336501918879
119.20000000000118,0.0002964275789245852
119.22000000000025,0.0002965186540759639
119.2400000000016,0.00029660972369262057
119.26000000000067,0.0002967007718399958
119.28000000000156,0.00029679179458294466
119.30000000000109,0.0002968827931110861
119.32000000000016,0.00029697377644547645
119.34000000000106,0.00029706475387411736
119.36000000000013,0.00029715572954213293
119.38000000000147,0.0002972466957554106
119.40000000000055,0.00029733765024028957
119.42000000000189,0.00029742858880066206
119.44000000000096,0.0002975195112553881
119.46000000000004,0.0002976104109034095
119.48000000000093,0.00029770129199911146
119.50000000000045,0.0002977921645161026
119.52000000000135,0.00029788302712865754
119.54000000000087,0.0002979738768348295
119.56000000000176,0.0002980647101352892
119.58000000000084,0.00029815553187013895
119.60000000000036,0.0002982463427753395
119.62000000000126,0.00029833713835618016
119.64000000000033,0.00029842791616034
119.66000000000167,0.0002985186835238434
119.68000000000075,0.00029860943179882226
119.70000000000164,0.0002987001702803858
119.72000000000116,0.00029879090338334367
119.74000000000024,0.0002988816253081258
119.76000000000113,0.00029897233484895086
119.78000000000065,0.0002990630185126283
119.80000000000155,0.00029915367412730544
119.82000000000062,0.0002992443098286101
119.84000000000015,0.0002993349336094807
119.86000000000104,0.00029942554819165047
119.88000000000056,0.0002995161547037948
119.90000000000146,0.0002996067552825139
119.92000000000053,0.0002996973473613952
119.94000000000142,0.0002997879284130256
119.96000000000095,0.0002998785025402422
119.98000000000002,0.000299969065670349
120.00000000000136,0.0003000596214534319
120.02000000000044,0.0003001501821078639
120.04000000000133,0.00030024074394724036
120.06000000000085,0.0003003313173429694
120.08000000000175,0.000300421893584444
120.10000000000082,0.00030051246820589334
120.12000000000035,0.0003006030510763807
120.14000000000124,0.0003006936383303731
120.16000000000031,0.0003007842193361586
120.1800000000012,0.0003008748002958331
120.20000000000073,0.0003009653791601461
120.22000000000162,0.0003010559415063248
120.24000000000115,0.00030114647985733775
120.26000000000022,0.00030123701975810687
120.28000000000111,0.0003013275566509658
120.30000000000064,0.00030141807803912585
120.32000000000153,0.0003015085880828691
120.3400000000006,0.0003015990791024666
120.36000000000149,0.00030168955351091164
120.38000000000102,0.0003017800176004513
120.40000000000009,0.00030187046530623406
120.42000000000144,0.0003019608888766627
120.44000000000051,0.0003020512992701152
120.4600000000014,0.00030214169603492877
120.48000000000093,0.0003022320790354294
120.50000000000182,0.000302322456923322
120.52000000000089,0.0003024128288267138
120.54000000000042,0.00030250318746308154
120.56000000000131,0.0003025935365856125
120.58000000000038,0.00030268387242834136
120.60000000000173,0.00030277419399930394
120.6200000000008,0.0003028644972544748
120.64000000000169,0.0003029547940627879
120.66000000000122,0.0003030450860545486
120.68000000000029,0.0003031353700729047
120.70000000000118,0.0003032256498540656
120.72000000000071,0.00030331592558502526
120.7400000000016,0.0003034061943606417
120.76000000000067,0.00030349645048315197
120.78000000000202,0.0003035866819289068
120.80000000000109,0.0003036768885176017
120.82000000000016,0.0003037670784450535
120.84000000000151,0.00030385724166150525
120.86000000000011,0.00030394738084167384
120.88000000000147,0.0003040374971953328
120.900000000001,0.0003041275956682682
120.92000000000189,0.0003042176762415063
120.94000000000096,0.00030430773955460725
120.96000000000048,0.0003043977792679724
120.98000000000093,0.0003044878040286855
121.00000000000045,0.00030457781914945855
121.0200000000018,0.00030466781252903516
121.04000000000087,0.00030475777953554214
121.05999999999995,0.0003048477263526918
121.08000000000129,0.0003049376499046301
121.10000000000036,0.00030502756258241027
121.12000000000126,0.0003051174590283619
121.14000000000077,0.0003052073373382029
121.16000000000167,0.00030529719812062386
121.18000000000075,0.0003053870402224551
121.20000000000027,0.00030547685586855664
121.22000000000116,0.0003055666517698746
121.24000000000024,0.000305656427885029
121.26000000000158,0.00030574618619537186
121.28000000000065,0.0003058359245622951
121.30000000000155,0.0003059256469074673
121.32000000000106,0.0003060153508963716
121.34000000000015,0.0003061050222981479
121.36000000000104,0.000306194672731678
121.38000000000056,0.0003062843275883949
121.40000000000146,0.00030637398452252885
121.42000000000053,0.00030646363491518524
121.44000000000187,0.0003065532778689629
121.46000000000095,0.00030664291120327574
121.48000000000002,0.00030673253453709736
121.50000000000135,0.0003068221501556581
121.52000000000044,0.0003069117492952268
121.54000000000133,0.000307001342421911
121.56000000000085,0.0003070909301566593
121.58000000000175,0.0003071805208580262
121.60000000000082,0.00030727010532543376
121.62000000000035,0.0003073596718393695
121.64000000000124,0.0003074492240381524
121.66000000000031,0.00030753876464282583
121.68000000000164,0.00030762829495610555
121.70000000000073,0.00030771781017019763
121.72000000000162,0.00030780730822515547
121.74000000000115,0.00030789679765217656
121.76000000000022,0.000307986278788563
121.78000000000111,0.00030807575620155336
121.80000000000064,0.0003081652283077236
121.82000000000153,0.0003082546842181789
121.8400000000006,0.0003083441247770364
121.86000000000193,0.00030843354729158715
121.88000000000102,0.00030852295398919405
121.90000000000009,0.00030861235479457154
121.92000000000144,0.00030870174667574997
121.94000000000051,0.00030879113902581695
121.9600000000014,0.00030888053062879946
121.98000000000093,0.00030896991676213054
122.00000000000182,0.0003090592994310855
122.02000000000089,0.0003091486766200254
122.04000000000042,0.000309238046191793
122.06000000000131,0.0003093274136225109
122.08000000000038,0.00030941677590753394
122.10000000000173,0.0003095061229409921
122.1200000000008,0.0003095954574845154
122.14000000000169,0.00030968477989350634
122.16000000000122,0.00030977408617200943
122.18000000000029,0.0003098633803404359
122.20000000000118,0.0003099526487122035
122.22000000000071,0.00031004188518897057
122.2400000000016,0.00031013109521834715
122.26000000000067,0.0003102202909405088
122.2800000000002,0.0003103094642906026
122.30000000000109,0.00031039861935080673
122.32000000000016,0.00031048775465843885
122.34000000000151,0.00031057686517842745
122.36000000000013,0.0003106659534933343
122.38000000000147,0.0003107550260837232
122.400000000001,0.0003108440793453219
122.42000000000007,0.0003109331126731227
122.44000000000096,0.00031102212860215236
122.46000000000049,0.00031111112702007527
122.48000000000093,0.00031120010377998117
122.50000000000045,0.00031128906417406983
122.5200000000018,0.00031137800509323433
122.54000000000087,0.00031146693902481525
122.55999999999995,0.00031155585504204165
122.58000000000129,0.00031164476200878173
122.60000000000036,0.00031173366287911306
122.62000000000126,0.00031182254799356926
122.64000000000078,0.0003119114153600867
122.66000000000167,0.0003120002721536135
122.68000000000075,0.0003120891187665553
122.70000000000027,0.0003121779638114426
122.72000000000116,0.0003122668145902574
122.74000000000024,0.00031235566708713965
122.76000000000158,0.00031244451687735173
122.78000000000065,0.0003125333536420038
122.80000000000155,0.00031262217687017045
122.82000000000107,0.0003127109878449535
122.84000000000015,0.000312799781205189
122.86000000000104,0.0003128885512570197
122.88000000000056,0.00031297729998789594
122.90000000000146,0.0003130660429504553
122.92000000000053,0.0003131547751285067
122.94000000000187,0.0003132434879726118
122.96000000000095,0.00031333217897892363
122.98000000000002,0.00031342084718021754
123.00000000000136,0.00031350949224077
123.02000000000044,0.0003135981160664585
123.04000000000133,0.00031368671805587055
123.06000000000085,0.0003137753045482881
123.08000000000175,0.0003138638715757839
123.10000000000082,0.00031395241562322187
123.12000000000035,0.00031404093543351913
123.14000000000124,0.0003141294294811168
123.16000000000031,0.0003142178949953006
123.18000000000166,0.0003143063369618235
123.20000000000073,0.00031439476303857006
123.22000000000162,0.00031448318471274695
123.24000000000115,0.0003145715938402842
123.26000000000022,0.0003146599860761173
123.28000000000111,0.00031474835671465245
123.30000000000064,0.000314836708339856
123.32000000000153,0.0003149250424935217
123.3400000000006,0.0003150133606240054
123.36000000000195,0.00031510166228737867
123.38000000000102,0.00031518994931585304
123.40000000000009,0.00031527821261947194
123.42000000000144,0.00031536646044489307
123.44000000000051,0.0003154546890222848
123.4600000000014,0.00031554289652388625
123.48000000000093,0.00031563108397409913
123.5,0.0003157192583777887
123.52000000000089,0.00031580741956297196
123.54000000000042,0.0003158955661173382
123.56000000000131,0.0003159837008743627
123.58000000000038,0.00031607183078509205
123.60000000000173,0.0003161599565486112
123.6200000000008,0.0003162480697217595
123.64000000000033,0.00031633616657465247
123.66000000000122,0.00031642424348740037
123.68000000000029,0.0003165123010133245
123.70000000000118,0.00031660034095374326
123.72000000000071,0.0003166883675355498
123.7400000000016,0.0003167763832951659
123.76000000000067,0.00031686438950821435
123.7800000000002,0.0003169523818707141
123.80000000000109,0.0003170403677947388
123.82000000000062,0.000317128350336513
123.84000000000151,0.00031721632310576826
123.86000000000013,0.00031730427971419194
123.88000000000147,0.0003173922233314123
123.900000000001,0.00031748015734916693
123.92000000000007,0.0003175680802180355
123.94000000000096,0.000317655987692836
123.96000000000049,0.00031774388375338265
123.98000000000093,0.0003178317726715581
124.00000000000136,0.00031791965152246646
124.0200000000018,0.0003180075145201589
124.04000000000087,0.0003180953643945861
124.0600000000004,0.00031818320430793156
124.08000000000129,0.0003182710361079133
124.10000000000036,0.0003183588577315392
124.12000000000126,0.00031844666829234183
124.14000000000078,0.00031853445640599534
124.16000000000167,0.0003186222280657946
124.1800000000012,0.00031870999288648524
124.20000000000027,0.00031879774644722896
124.22000000000116,0.0003188854869377914
124.24000000000069,0.0003189732154986324
124.26000000000158,0.0003190609268633549
124.28000000000065,0.0003191486229866292
124.30000000000155,0.0003192363035955954
124.32000000000107,0.0003193239683600687
124.34000000000015,0.00031941161801359215
124.36000000000149,0.0003194992547194986
124.38000000000056,0.0003195868809785102
124.40000000000146,0.0003196744957508287
124.42000000000098,0.0003197621027137994
124.44000000000187,0.0003198497085398177
124.46000000000095,0.00031993730671252876
124.48000000000047,0.00032002490031543535
124.50000000000136,0.00032011247734892764
124.52000000000044,0.0003202000337883081
124.54000000000178,0.00032028758529578253
124.56000000000085,0.00032037513321443576
124.58000000000175,0.0003204626715338242
124.60000000000127,0.0003205501925002397
124.62000000000035,0.0003206376896883477
124.64000000000124,0.00032072516376418586
124.66000000000076,0.00032081262832255877
124.68000000000166,0.0003209000856564983
124.70000000000073,0.0003209875410338512
124.72000000000024,0.000321074989334176
124.74000000000115,0.0003211624257017363
124.76000000000022,0.0003212498581408428
124.78000000000156,0.0003213372886187107
124.80000000000064,0.0003214247141795916
124.82000000000153,0.0003215121351146057
124.84000000000106,0.000321599548739743
124.86000000000013,0.00032168694530837987
124.88000000000102,0.00032177432414978827
124.90000000000053,0.0003218616898793361
124.92000000000144,0.00032194903909492725
124.94000000000051,0.00032203636703239205
124.96000000000186,0.00032212368359202734
124.98000000000093,0.00032221099448033924
124.99999999999999,0.0003222982976666107
125.02000000000135,0.00032238559503130636
125.04000000000043,0.00032247287753017924
125.06000000000134,0.0003225601442210408
125.08000000000085,0.0003226473955884426
125.10000000000174,0.00032273462757417094
125.12000000000081,0.00032282184448727703
125.14000000000033,0.0003229090438530903
125.16000000000125,0.0003229962307112515
125.18000000000029,0.0003230834071381819
125.20000000000164,0.0003231705743533676
125.22000000000072,0.0003232577291065041
125.24000000000163,0.00032334486843560634
125.26000000000114,0.00032343199424727495
125.28000000000023,0.00032351910554156163
125.3000000000011,0.0003236062062952311
125.32000000000062,0.00032369329957247577
125.34000000000154,0.0003237803864273554
125.36000000000014,0.00032386746056326665
125.38000000000193,0.00032395451726667626
125.40000000000101,0.00032404156102560137
125.42000000000009,0.00032412858904935077
125.44000000000143,0.00032421560808748383
125.46000000000052,0.0003243026197463833
125.48000000000096,0.0003243896239775842
125.50000000000139,0.0003244766260056915
125.52000000000183,0.0003245636258259863
125.54000000000087,0.0003246506078831718
125.56000000000041,0.0003247375738020728
125.5800000000013,0.0003248245434300486
125.60000000000038,0.0003249115136720211
125.62000000000218,0.0003249984790362187
125.64000000000081,0.0003250854391842787
125.66000000000169,0.0003251723956727342
125.6800000000012,0.00032525933829640505
125.70000000000029,0.0003253462615984961
125.72000000000116,0.00032543316626349497
125.7400000000007,0.0003255200522934833
125.7600000000016,0.0003256069172592093
125.78000000000067,0.00032569377080084237
125.80000000000202,0.00032578061154127814
125.8200000000011,0.0003258674344221763
125.84000000000015,0.0003259542428653963
125.86000000000149,0.000326041030976523
125.88000000000058,0.00032612779898323293
125.90000000000146,0.00032621455305020764
125.920000000001,0.00032630129710299187
125.94000000000008,0.00032638801511612487
125.96000000000096,0.000326474715738066
125.98000000000049,0.0003265613998101868
126.00000000000139,0.0003266480656067668
126.02000000000044,0.00032673471038823014
126.04000000000178,0.0003268213355196755
126.06000000000087,0.00032690793679139335
126.07999999999994,0.00032699452403477607
126.10000000000129,0.00032708110357334067
126.12000000000037,0.00032716767372230674
126.14000000000125,0.00032725422701476524
126.16000000000078,0.000327340762756885
126.18000000000168,0.00032742728238457854
126.20000000000073,0.000327513789435565
126.22000000000028,0.000327600278365857
126.24000000000116,0.00032768675451605466
126.26000000000023,0.00032777322907100084
126.28000000000158,0.00032785970147749236
126.30000000000067,0.00032794616588345657
126.32000000000154,0.00032803262090153095
126.34000000000107,0.0003281190704342408
126.36000000000014,0.0003282055175851469
126.38000000000102,0.0003282919511057065
126.40000000000057,0.0003283783767088459
126.42000000000145,0.00032846479470641026
126.44000000000052,0.0003285512086013086
126.46000000000187,0.0003286376084235472
126.48000000000096,0.00032872398850170985
126.5,0.0003288103513345427
126.52000000000136,0.00032889669955260596
126.54000000000043,0.0003289830425488938
126.56000000000131,0.0003290693831703772
126.58000000000087,0.0003291557193364339
126.60000000000174,0.00032924204545668317
126.62000000000081,0.0003293283484183883
126.64000000000034,0.0003294146393212285
126.66000000000125,0.0003295009237077912
126.68000000000029,0.00032958720633376675
126.70000000000165,0.0003296734839003552
126.72000000000072,0.00032975975520781577
126.7400000000016,0.0003298460262448797
126.76000000000116,0.00032993228971480153
126.78000000000023,0.0003300185424558786
126.8000000000011,0.00033010478396468354
126.82000000000063,0.0003301910198078131
126.84000000000154,0.0003302772495989563
126.86000000000014,0.00033036347901854756
126.88000000000194,0.00033044970271130713
126.90000000000101,0.00033053591718601954
126.92000000000009,0.00033062211611794906
126.94000000000145,0.0003307083087066769
126.96000000000052,0.00033079449471326843
126.98000000000096,0.00033088066745686075
127.00000000000139,0.0003309668319349358
127.02000000000183,0.0003310529879969231
127.04000000000087,0.0003311391315351321
127.06000000000043,0.00033122526685177217
127.0800000000013,0.0003313113892435917
127.10000000000038,0.0003313975033432248
127.12000000000218,0.0003314836092925946
127.14000000000081,0.0003315696968813846
127.15999999999985,0.00033165576195226304
127.18000000000121,0.0003317417932260998
127.20000000000029,0.00033182780109120035
127.22000000000116,0.0003319137951655058
127.24000000000072,0.00033199977790232527
127.2600000000016,0.0003320857422576162
127.28000000000067,0.0003321716901462555
127.3000000000002,0.00033225762086329375
127.3200000000011,0.00033234353342890155
127.34000000000015,0.0003324294398508365
127.3600000000015,0.0003325153330641197
127.38000000000058,0.00033260121738589354
127.40000000000146,0.000332687091239689
127.42000000000101,0.0003327729527388182
127.44000000000008,0.0003328588023683943
127.46000000000096,0.00033294463507059936
127.48000000000049,0.0003330304435953714
127.50000000000139,0.00033311623256410697
127.52000000000044,0.0003332020065224296
127.5400000000018,0.00033328776552187043
127.56000000000087,0.0003333735073498072
127.58000000000038,0.00033345923723550395
127.6000000000013,0.00033354495220499526
127.62000000000037,0.0003336306582988378
127.64000000000125,0.00033371634921996064
127.66000000000078,0.0003338020277613392
127.68000000000168,0.0003338876938716914
127.70000000000073,0.0003339733446399878
127.72000000000028,0.00033405897519196
127.74000000000116,0.0003341445825934083
127.76000000000067,0.00033423017156091264
127.78000000000159,0.0003343157383673222
127.80000000000067,0.0003344012776108717
127.82000000000154,0.0003344867988904662
127.84000000000107,0.00033457230145962093
127.86000000000014,0.00033465779191034435
127.88000000000102,0.00033474327041953407
127.90000000000057,0.00033482872866269964
127.92000000000145,0.00033491416364656327
127.94000000000096,0.000334999582715213
127.96000000000188,0.00033508498413280783
127.98000000000096,0.0003351703662852508
128.00000000000048,0.0003352557251933829
128.02000000000135,0.00033534104783000435
128.04000000000042,0.0003354263441562342
128.0600000000013,0.00033551161429733493
128.08000000000087,0.0003355968601678798
128.10000000000173,0.00033568208584633055
128.12000000000126,0.00033576728454704646
128.14000000000033,0.00033585245488872547
128.16000000000125,0.0003359375929571828
128.18000000000077,0.00033602270947658946
128.20000000000164,0.00033610780148059835
128.2200000000007,0.00033619285881807386
128.2400000000016,0.0003362778784500734
128.26000000000116,0.000336362870321904
128.28000000000023,0.00033644783163262716
128.30000000000155,0.0003365327635274637
128.32000000000062,0.00033661767263826116
128.34000000000154,0.0003367025627785721
128.36000000000107,0.0003367874341455014
128.38000000000014,0.00033687228732870694
128.400000000001,0.00033695711102856387
128.42000000000053,0.0003370419060581379
128.44000000000145,0.00033712667390347695
128.46000000000052,0.0003372114119672619
128.48000000000184,0.00033729612683265436
128.5000000000014,0.00033738080470578467
128.51999999999998,0.00033746545334923956
128.54000000000136,0.0003375500655548597
128.56000000000043,0.00033763464054104855
128.5800000000013,0.0003377191801741709
128.60000000000082,0.00033780367898811206
128.62000000000216,0.0003378881477460369
128.6400000000008,0.0003379725867300653
128.66000000000034,0.00033805699611203063
128.6800000000012,0.00033814137210703597
128.70000000000027,0.0003382257212241987
128.72000000000165,0.0003383100431843863
128.74000000000072,0.00033839434060871745
128.76000000000158,0.000338478603639786
128.7800000000011,0.0003385628353663343
128.80000000000018,0.0003386470424461573
128.8200000000011,0.0003387312244475714
128.84000000000063,0.0003388153791975009
128.8600000000015,0.0003388995122240358
128.88000000000056,0.0003389836195401098
128.90000000000194,0.00033906769309950127
128.920000000001,0.00033915173311386323
128.94000000000005,0.00033923573839859684
128.9600000000014,0.00033931971285209916
128.98000000000047,0.0003394036648075193
129.0000000000014,0.00033948758906375163
129.02000000000092,0.00033957147931264073
129.04000000000178,0.000339655340852969
129.06000000000085,0.0003397391733745932
129.08000000000038,0.00033982297078382164
129.1000000000013,0.0003399067339969693
129.12000000000035,0.00033999046481538754
129.1400000000017,0.00034007416733250695
129.16000000000076,0.00034015784499728623
129.18000000000168,0.00034024149230935374
129.2000000000012,0.00034032510476936294
129.22000000000028,0.0003404086903061145
129.24000000000115,0.00034049224580641046
129.26000000000067,0.0003405757640608894
129.2800000000016,0.0003406592492783201
129.30000000000064,0.00034074270629219823
129.32000000000198,0.0003408261334523787
129.34000000000106,0.00034090952979833484
129.36000000000013,0.0003409928956218021
129.3800000000015,0.00034107623233301795
129.40000000000057,0.0003411595432690795
129.42000000000144,0.00034124283119846277
129.44000000000096,0.00034132609703056173
129.46000000000188,0.0003414093470168753
129.48000000000093,0.0003414925789784138
129.50000000000048,0.00034157577708109516
129.52000000000135,0.0003416589409193946
129.54000000000042,0.0003417420631702847
129.5600000000018,0.0003418251493516078
129.58000000000087,0.00034190820476028553
129.5999999999999,0.0003419912334393597
129.62000000000126,0.0003420742335550786
129.64000000000033,0.00034215720209009753
129.66000000000122,0.0003422401460654323
129.68000000000077,0.0003423230624140772
129.70000000000164,0.00034240595784868015
129.7200000000007,0.0003424888303349532
129.74000000000024,0.00034257167150169703
129.76000000000116,0.00034265447940198487
129.7800000000002,0.0003427372515313218
129.80000000000155,0.00034281999108434834
129.82000000000062,0.0003429027127154728
129.8400000000015,0.00034298541384403236
129.86000000000107,0.0003430680830244061
129.88000000000014,0.0003431507187845441
129.900000000001,0.00034323331978469436
129.92000000000053,0.00034331588775530125
129.94000000000145,0.0003433984258816199
129.9600000000005,0.0003434809337761708
129.98000000000184,0.0003435634115460979
130.00000000000136,0.0003436458577599058
130.02,0.00034372827153551886
130.04000000000136,0.0003438106523520728
130.06000000000043,0.0003438929974180459
130.0800000000013,0.0003439753089867793
130.10000000000082,0.0003440575858094331
130.12000000000216,0.00034413982870449053
130.14000000000078,0.0003442220359748474
130.16000000000034,0.0003443042151048034
130.1800000000012,0.000344386365399147
130.2000000000003,0.0003444684850664535
130.22000000000165,0.00034455058393445043
130.24000000000072,0.00034463265980312044
130.26000000000158,0.00034471471045907935
130.2800000000011,0.0003447967364224879
130.30000000000018,0.00034487874586762815
130.32000000000107,0.00034496073815286403
130.34000000000063,0.0003450427039561761
130.3600000000015,0.0003451246403589517
130.3800000000006,0.00034520654170361976
130.40000000000194,0.0003452884065390513
130.420000000001,0.000345370241548598
130.44000000000005,0.0003454520493173352
130.4600000000014,0.0003455338257296821
130.48000000000047,0.0003456155694843413
130.50000000000136,0.0003456972806038716
130.52000000000092,0.00034577895325944933
130.54000000000178,0.00034586059290161493
130.56000000000088,0.00034594219532064
130.58000000000038,0.00034602375630044327
130.6000000000013,0.00034610527194836463
130.62000000000035,0.0003461867325349626
130.6400000000017,0.00034626815120672384
130.66000000000076,0.00034634953889648806
130.68000000000166,0.0003464308906758769
130.7000000000012,0.000346512206514603
130.72000000000028,0.00034659348636843237
130.74000000000117,0.0003466747264379071
130.76000000000067,0.00034675592535333196
130.7800000000016,0.0003468370891662079
130.80000000000064,0.0003469182150974159
130.8200000000002,0.00034699930270879826
130.84000000000106,0.0003470803516342777
130.86000000000016,0.00034716137185638457
130.8800000000015,0.00034724235770387465
130.90000000000057,0.00034732330152222236
130.92000000000147,0.000347404209448729
130.94000000000096,0.00034748508411069977
130.96000000000004,0.00034756592419454466
130.98000000000093,0.0003476467232137969
131.00000000000048,0.0003477274869970289
131.02000000000135,0.0003478082199155226
131.04000000000045,0.0003478889193434823
131.0600000000018,0.0003479695889873844
131.08000000000087,0.0003480502324310623
131.0999999999999,0.00034813084883366844
131.12000000000126,0.00034821144773835287
131.14000000000033,0.00034829202177457996
131.16000000000122,0.0003483725617163012
131.18000000000077,0.00034845307127237085
131.20000000000164,0.0003485335454059474
131.22000000000074,0.0003486139827201399
131.24000000000024,0.00034869438538974803
131.26000000000116,0.0003487747547821233
131.2800000000002,0.0003488550912738862
131.30000000000155,0.00034893539372634854
131.32000000000062,0.00034901566428029233
131.3400000000015,0.00034909590513399185
131.36000000000107,0.0003491761099064751
131.38000000000014,0.0003492562751817992
131.40000000000103,0.0003493364018859778
131.42000000000053,0.0003494164895484603
131.44000000000145,0.0003494965389754428
131.4600000000005,0.00034957655459518893
131.48000000000184,0.0003496565376194624
131.50000000000136,0.0003497364859486664
131.52000000000044,0.0003498164028729297
131.54000000000136,0.00034989628414696885
131.56000000000043,0.00034997613371032346
131.58000000000132,0.0003500559534785019
131.60000000000082,0.00035013574696275555
131.6200000000022,0.00035021551717290836
131.64000000000078,0.000350295258408169
131.66000000000034,0.0003503749679653861
131.6800000000012,0.00035045464916579066
131.70000000000073,0.0003505342958125649
131.72000000000165,0.0003506139048551332
131.74000000000072,0.000350693473681978
131.7600000000016,0.0003507730018366589
131.7800000000011,0.00035085249126268355
131.80000000000018,0.0003509319432563118
131.82000000000107,0.00035101135995284084
131.84000000000063,0.0003510907334030814
131.8600000000015,0.00035117006333912397
131.88000000000102,0.00035124934738394744
131.90000000000194,0.0003513285836515176
131.920000000001,0.00035140777270968484
131.94000000000054,0.00035148692578694795
131.9600000000014,0.000351566040653292
131.98000000000047,0.00035164511844791384
132.00000000000136,0.0003517241546653335
132.02000000000092,0.000351803148296226
132.04,0.0003518820978263619
132.0600000000013,0.0003519610068248011
132.08000000000038,0.0003520398726371592
132.1000000000013,0.00035211869767027914
132.12000000000083,0.0003521974892714887
132.1400000000017,0.00035227624805687235
132.16000000000076,0.00035235497360764864
132.1800000000003,0.0003524336556230531
132.2000000000012,0.00035251229483033997
132.22000000000028,0.00035259088947102457
132.2400000000016,0.00035266943573455576
132.26000000000067,0.0003527479364766322
132.2800000000016,0.00035282639482056566
132.30000000000112,0.00035290481189673097
132.3200000000002,0.00035298318784366507
132.34000000000106,0.0003530615206179848
132.36000000000016,0.0003531398132385643
132.3800000000015,0.0003532180655176054
132.40000000000057,0.0003532962851986634
132.4200000000019,0.000353374465874955
132.44000000000096,0.00035345260740242835
132.46000000000004,0.0003535307086697838
132.48000000000093,0.0003536087639650741
132.50000000000048,0.0003536867745833192
132.52000000000135,0.0003537647393826574
132.54000000000087,0.00035384266671782927
132.5600000000018,0.0003539205523571972
132.58000000000087,0.0003539983931510641
132.6000000000004,0.0003540761880680774
132.62000000000126,0.00035415393457846557
132.64000000000033,0.0003542316390054041
132.6600000000017,0.000354309302611927
132.68000000000077,0.0003543869267492662
132.70000000000164,0.000354464516903048
132.72000000000116,0.0003545420736356376
132.74000000000024,0.0003546195998143581
132.76000000000116,0.0003546970942158451
132.78000000000068,0.00035477455498175606
132.80000000000155,0.0003548519778365381
132.82000000000062,0.0003549293577768559
132.840000000002,0.0003550066959821282
132.86000000000107,0.0003550839902014619
132.8800000000001,0.00035516123891955113
132.90000000000146,0.0003552384521842031
132.92000000000053,0.0003553156271117298
132.94000000000145,0.00035539275995566974
132.96000000000097,0.0003554698539821301
132.98000000000184,0.0003555469061645461
133.00000000000136,0.0003556239160917229
133.02000000000044,0.0003557008836167297
133.04000000000136,0.0003557778100899191
133.0600000000004,0.0003558546963777607
133.08000000000175,0.00035593153580735853
133.10000000000082,0.00035600832945275587
133.1200000000022,0.00035608508495707237
133.14000000000127,0.0003561617978476555
133.16000000000034,0.0003562384668450458
133.1800000000012,0.000356315094680254
133.20000000000073,0.00035639168297749065
133.22000000000165,0.0003564682301058205
133.2400000000007,0.00035654473632063135
133.26000000000025,0.0003566211982923629
133.2800000000011,0.0003566976120890675
133.30000000000018,0.0003567739794879432
133.32000000000156,0.0003568503007016556
133.34000000000063,0.00035692657394949544
133.3600000000015,0.00035700280490657193
133.38000000000102,0.00035707898445585964
133.4000000000001,0.00035715512121281366
133.42000000000098,0.00035723121756891445
133.44000000000054,0.00035730726923407027
133.4600000000014,0.00035738327018384184
133.48000000000047,0.0003574592224894629
133.50000000000185,0.0003575351254511335
133.52000000000092,0.00035761098379166853
133.53999999999996,0.0003576868021484012
133.5600000000013,0.0003577625803231573
133.58000000000038,0.0003578383165401941
133.60000000000127,0.0003579140106776601
133.62000000000083,0.00035798966105443744
133.6400000000017,0.00035806526956022204
133.66000000000076,0.00035814083828293635
133.6800000000003,0.00035821636699501355
133.7000000000012,0.0003582918553856985
133.72000000000025,0.00035836730227707724
133.7400000000016,0.00035844271388836
133.76000000000067,0.00035851808194048077
133.78000000000156,0.0003585934024949678
133.80000000000112,0.0003586686791864674
133.8200000000002,0.0003587439101612379
133.84000000000106,0.0003588190914056198
133.86000000000016,0.0003588942246356681
133.8800000000015,0.00035896931244430046
133.90000000000055,0.0003590443571629499
133.9200000000019,0.00035911935453271815
133.94000000000096,0.00035919430556791127
133.96000000000006,0.0003592692109706234
133.98000000000093,0.0003593440701067031
134.00000000000048,0.00035941888744136325
134.02000000000135,0.00035949366043978593
134.04000000000087,0.0003595683823223327
134.0600000000018,0.00035964306260162266
134.08000000000084,0.0003597177001112218
134.1000000000004,0.00035979229431257507
134.12000000000126,0.00035986684419590673
134.14000000000036,0.0003599413443505932
134.1600000000017,0.0003600157955527478
134.18000000000077,0.0003600901958805171
134.20000000000164,0.0003601645424862668
134.22000000000116,0.00036023884645307823
134.24000000000024,0.0003603131091828619
134.26000000000113,0.00036038732931286603
134.28000000000068,0.00036046150196791143
134.30000000000155,0.0003605356211013184
134.32000000000065,0.00036060969288200493
134.340000000002,0.00036068372761676983
134.36000000000107,0.0003607577200341241
134.3800000000001,0.00036083166615498294
134.40000000000146,0.0003609055663628234
134.42000000000053,0.0003609794106987402
134.44000000000142,0.0003610532011485355
134.46000000000097,0.00036112694597950764
134.48000000000005,0.0003612006472375677
134.50000000000136,0.0003612743005971466
