t (s),q (A)
0.32739999999999914,0.7468683039081543
0.32742000000000004,0.7468941970133652
0.3274399999999992,0.7469200518592964
0.32746000000000053,0.7469458726311142
0.32747999999999955,0.7469716665333697
0.3274999999999987,0.7469974298944028
0.3275199999999999,0.7470231506294328
0.32753999999999905,0.7470488305001763
0.32755999999999996,0.7470744643245408
0.3275799999999994,0.7471000592119816
0.32760000000000034,0.7471256188137263
0.32761999999999947,0.7471511485121103
0.32763999999999893,0.7471766577255947
0.32765999999999984,0.7472021551371
0.32767999999999897,0.747227638617621
0.3277000000000002,0.7472531077773983
0.3277199999999989,0.7472785595549118
0.32774000000000025,0.747303997983708
0.3277599999999997,0.747329416725943
0.32777999999999885,0.747354819522007
0.32779999999999976,0.7473801980563444
0.3278199999999992,0.7474055536563413
0.3278399999999997,0.747430873263468
0.32785999999999926,0.7474561596634377
0.3278800000000005,0.747481409853683
0.32789999999999964,0.7475066244841269
0.32791999999999866,0.7475318036456804
0.32794,0.7475569546338668
0.32795999999999914,0.7475820760571587
0.32798000000000005,0.7476071661117802
0.3279999999999995,0.7476322163396738
0.3280200000000004,0.7476572297268516
0.32803999999999955,0.7476821994812497
0.328059999999999,0.7477071252483902
0.3280799999999999,0.7477320098351417
0.32809999999999895,0.7477568552316844
0.3281200000000003,0.7477816566216662
0.32813999999999943,0.7478064272487748
0.32816000000000034,0.7478311754755642
0.3281799999999998,0.7478559034133492
0.32819999999999894,0.7478806189931136
0.32821999999999985,0.7479053324541034
0.3282399999999993,0.7479300498056467
0.3282600000000002,0.74795475902804
0.32827999999999924,0.7479794399116164
0.3283000000000006,0.7480040887891137
0.3283199999999997,0.7480287036501985
0.32833999999999874,0.7480532978883836
0.3283600000000001,0.7480778819440392
0.32837999999999923,0.7481024582410043
0.32840000000000014,0.7481270163637884
0.3284199999999996,0.7481515541404486
0.3284400000000005,0.748176082260383
0.32845999999999953,0.7482006068650124
0.3284799999999991,0.7482251305716207
0.3285,0.7482496559676213
0.32851999999999904,0.7482741692120267
0.3285400000000004,0.7482986714745745
0.3285599999999995,0.7483231612382585
0.3285800000000004,0.7483476414782162
0.3285999999999999,0.7483721097272568
0.328619999999999,0.7483965654497589
0.3286399999999998,0.7484209976107716
0.3286599999999994,0.7484454129724032
0.3286800000000003,0.7484698118621465
0.3286999999999993,0.7484942029563832
0.3287199999999989,0.7485185920846897
0.3287399999999998,0.7485429803131385
0.32875999999999883,0.7485673571607997
0.3287800000000002,0.7485917234970263
0.3287999999999993,0.7486160753645137
0.3288200000000001,0.7486404088162748
0.3288399999999997,0.7486647215691051
0.3288599999999987,0.748689021019523
0.3288799999999996,0.7487133050874307
0.3288999999999992,0.7487375793573503
0.3289200000000001,0.7487618576866456
0.3289399999999991,0.7487861423142221
0.3289600000000005,0.7488104199327899
0.3289799999999996,0.7488346968330926
0.3289999999999986,0.7488589810217203
0.32902,0.748883277545799
0.329039999999999,0.7489075770530212
0.3290599999999999,0.7489318704741599
0.3290799999999995,0.7489561392496182
0.3291000000000004,0.7489803913828559
0.3291199999999994,0.7490046358981911
0.329139999999999,0.7490288726803713
0.3291599999999999,0.7490531017578552
0.3291799999999989,0.7490773293988073
0.32920000000000027,0.7491015566452375
0.32921999999999885,0.7491257842810579
0.3292400000000002,0.7491499950540119
0.3292599999999998,0.74917418169158
0.3292799999999988,0.7491983385044967
0.3292999999999997,0.7492224715222235
0.3293199999999993,0.749246589751642
0.32933999999999963,0.7492706989703166
0.3293599999999992,0.7492948009915634
0.32938000000000056,0.7493189043223046
0.3293999999999996,0.7493430035600948
0.3294199999999987,0.7493671019782941
0.32944000000000007,0.7493911973858913
0.3294599999999991,0.7494153005205206
0.32948,0.7494394244526794
0.32949999999999957,0.7494635558177654
0.3295200000000005,0.7494876668672534
0.3295399999999995,0.7495117579187656
0.3295599999999991,0.749535818049513
0.3295799999999999,0.7495598498646279
0.329599999999999,0.7495838592632211
0.32962000000000036,0.7496078571238389
0.3296399999999994,0.7496318635155667
0.3296600000000003,0.7496558861677343
0.32967999999999986,0.7496799104750826
0.3296999999999989,0.7497039346247314
0.3297199999999998,0.7497279583695018
0.32973999999999937,0.7497519957889347
0.32976000000000016,0.7497760472972442
0.3297799999999993,0.7498001025805976
0.32980000000000065,0.7498241402210656
0.32981999999999967,0.7498481485618025
0.32983999999999924,0.7498721085939525
0.32986000000000015,0.7498960286392704
0.3298799999999992,0.7499199223054875
0.3299000000000001,0.7499438020022774
0.32991999999999966,0.7499676759048721
0.3299399999999987,0.7499915522372858
0.3299599999999996,0.7500154319426358
0.32997999999999905,0.7500393116948871
0.32999999999999996,0.7500631851966924
0.33001999999999954,0.7500870515567357
0.33004000000000044,0.7501109070218412
0.33005999999999946,0.7501347513819754
