# ********************
# Shot #203783
# BD line brightness
# Wavelength range (Å): [4324, 4329] 
# ********************
time (s),Line brightness (photons/cm^2/ster/s),SX/B,Flux BD (molecules/s)
2.277778777777778,64144717285752.69,1.9196674581821318,6428983566660790.0
2.2916676666666667,28203157866362.594,1.1471875004719718,1689225240858556.0
2.3055565555555555,38256945655611.31,0.513263997674933,1025195080902147.2
2.3194454444444443,29481639653624.492,0.35025725533849966,539130859417515.94
2.333334333333333,15002077087221.713,0.282688342236842,221418910345768.44
2.347223222222222,87674272191.04492,0.2194072639942712,1004334979082.3623
2.361112111111111,4762397210336.407,0.16956188952024806,42160842429804.32
2.375001,7169463374860.56,0.14545312537047325,54445893002652.25
2.388889888888889,7565783327831.578,0.13988079924663685,55254470588709.17
2.402778777777778,3855598224989.9243,0.1344711312104844,27069251516183.293
2.4166676666666667,5299664129990.732,0.1313119670729326,36333569937092.37
2.4305565555555555,10177531866120.887,0.13408746956763912,71250199274341.67
2.4444454444444443,4264217635163.384,0.15536920051429703,34590728637099.723
2.458334333333333,3743358668498.436,0.20863425259050422,40775797956526.5
2.472223222222222,5735488035550.137,0.2395484550729825,71733029018945.08
2.486112111111111,2414574172666.335,0.26146123384143216,32961219748638.027
2.500001,6244263025084.439,0.32669967292900215,106508754353842.14
2.5138898888888885,4650456247290.566,0.36683910327030794,89069005525010.47
2.527778777777778,5557032975547.48,0.3559820992943186,103282454694331.97
2.541667666666666,7079507455855.359,0.31920692513344523,117986078195474.33
2.5555565555555555,6906085392698.223,0.27122070388124786,97793547401734.9
2.569445444444445,2835131284587.1436,0.23603357300392677,34938348491054.34
2.583334333333333,3064789425295.6763,0.22659404059003535,36258058194238.914
2.5972232222222225,8980119987921.51,0.23527086760805865,110307669947813.67
2.611112111111111,4997220705778.159,0.23712689697453743,61867813317904.34
2.625001,1676209936782.287,0.21518638495908235,18832094202829.336
2.6388898888888885,3260756408476.71,0.19545501514499142,33275193704258.81
2.652778777777778,4378069967059.7188,0.1886574616767321,43123311360090.125
2.666667666666666,4584209678392.381,0.18295142270510115,43788057755315.46
2.6805565555555555,6586307311535.586,0.17920032231437244,61622057451273.21
2.694445444444445,6309917199878.578,0.17250397485149968,56830069134897.85
2.708334333333333,8387951361279.203,0.1657009363316167,72566517804313.67
2.7222232222222225,5818960334495.315,0.17792366189315176,54054832077184.13
2.736112111111111,12326706604359.035,0.2288060254326991,147254960549580.97
2.750001,7888526565058.582,0.28817355050819277,118687621638726.12
2.7638898888888885,11304824065652.6,0.3591069225840868,211954676201068.88
2.777778777777778,17963431982150.16,0.7506933726565928,704056176998592.1
2.791667666666666,20795312577194.414,1.6526993158128267,1794381228863711.5
2.8055565555555555,41001463629094.42,2.3844507929545653,5104381687380251.0
2.819445444444445,88564204219619.81,2.6966996753585626,1.246941918799121e+16
2.833334333333333,98807449969395.66,2.839491969235411,1.4648250333143558e+16
2.8472232222222225,70207657502570.53,2.8339240038847238,1.0387908130623576e+16
2.861112111111111,137487792627685.06,2.7053870085114737,1.9419987990726684e+16
2.875001,93980526099929.4,2.5704399317674476,1.2612487494694502e+16
2.8888898888888885,148438783295556.34,2.4277836687411987,1.881537112537371e+16
2.902778777777778,102452464636526.16,2.1864622806028637,1.1695527580350892e+16
2.916667666666666,84652705066559.58,1.8428478058260072,8144899460291562.0
2.9305565555555555,90872707782625.2,1.5477989743470746,7343505781264299.0
2.944445444444445,74197038707042.19,1.3685308040111333,5301473161445022.0
2.958334333333333,69393186987913.6,1.4289741742005102,5177220127118923.0
2.9722232222222225,95083270592155.47,1.7433300622366608,8654443529421656.0
2.986112111111111,76594589975068.1,1.9427346074252603,7769033421561929.0
3.000001,73554074556557.66,1.8835382370255254,7233301938361870.0
3.0138898888888885,45046100850597.45,1.7618554722960493,4143648444949339.0
3.027778777777778,68830824114026.16,1.5369527723594787,5523303519913183.0
3.041667666666666,72927477131096.97,1.4068589396615299,5356697991935047.0
3.0555565555555555,65721459726857.95,1.3895602345075166,4768041157944421.0
3.069445444444444,44631929832692.26,1.4280485649058643,3327699183750856.5
3.083334333333333,46282560346305.03,1.4798456999378191,3575931808357154.0
3.0972232222222225,67366292307575.266,1.4980734156714608,5269035929796356.0
3.111112111111111,38246060250503.33,1.445723146549259,2886870193894810.5
3.125001,75900070527272.95,1.344260719915914,5326980479705745.0
3.1388898888888885,38855542658831.33,1.2664864196581964,2569265193436018.0
3.152778777777778,71147053719821.27,1.2433578695855734,4618580154022229.0
3.166667666666666,42779847420325.875,1.2109471854333358,2704704669575621.0
3.1805565555555555,55667371665750.625,1.1729161490307936,3408969375957934.5
3.194445444444444,49079581278181.6,1.1908475666369096,3051493434546188.0
3.208334333333333,61880713509006.95,1.2141523517322739,3922689341884993.5
3.2222232222222225,64672957621493.23,1.2326848502066456,4162269517613243.5
3.236112111111111,59281567438582.695,1.2287732884652374,3803179798008026.5
3.250001,61833276970033.83,1.213756110732675,3918403089323341.5
3.2638898888888885,56973977452364.89,1.2095938920820968,3598086020646766.5
3.277778777777778,55670503296911.125,1.1939528370376777,3470305726453033.0
3.291667666666666,56572337938291.83,1.1805815615479822,3487028849699077.5
3.3055565555555555,55632412761185.82,1.176105465319013,3416092179406404.5
3.319445444444444,47551950805046.72,1.1509246614848918,2857397443898278.0
3.333334333333333,40614513241092.38,1.1499600053785477,2438481169929098.0
3.3472232222222225,34567339646413.508,1.1892566400936362,2146332289913039.0
3.361112111111111,44622060890650.99,1.231513125414103,2869089438786517.5
3.375001,52635671361451.51,1.2192426687752935,3350624324314925.5
3.3888898888888885,38535486802114.445,1.1945122480079666,2403293845053019.0
3.402778777777778,47312935491249.414,1.1623012413172977,2871137644277374.5
3.416667666666666,42441105914795.234,1.105344995721959,2449288587325724.5
3.4305565555555555,28153376910707.945,1.0656910102824624,1566452442684242.2
3.444445444444444,85248861057221.81,1.1068211787975089,4926306893645607.0
3.458334333333333,55455858167343.98,1.2091378686617686,3500891656198802.0
3.4722232222222225,43373250745743.55,1.2724693514259675,2881540454661720.0
3.486112111111111,58805673471573.26,1.2661319091838017,3887349599054785.0
3.500001,60115211497943.25,1.2470975152856396,3914174747581100.5
3.5138898888888885,47441462108442.56,1.2379326300601445,3066270699665599.5
3.527778777777778,49403697023782.35,1.2123009713617254,3126981560348637.0
3.541667666666666,42251989449785.73,1.1529419002675312,2543372684562185.0
3.5555565555555555,38093277103554.78,1.0336370780200161,2055757261756580.8
3.569445444444444,53484065617220.164,0.945124257695645,2639178352726238.5
3.583334333333333,44158030985479.86,0.9647401132332486,2224208283696692.8
3.5972232222222225,56408864846548.95,1.0157745083752177,2991576323024291.5
3.611112111111111,30834438510396.08,1.0548299039329345,1698141576508848.0
3.625001,33162950840801.113,1.0492488312458705,1816716157310731.2
3.6388898888888885,41425882223720.125,1.0260096389919227,2219108946802554.5
3.652778777777778,88758012495913.58,1.0127978677804093,4693380499613283.0
3.666667666666666,55002691170557.06,1.0120701920129616,2906363900491880.5
3.6805565555555555,25872700818319.35,1.0550028309879096,1425117945812439.0
3.694445444444444,46914724420062.0,1.0915697238921316,2673720885174313.0
3.708334333333333,59100615505764.35,1.136195885998811,3505908955223853.0
3.7222232222222225,35054975160967.363,1.131187661539999,2070330787768850.2
3.736112111111111,47015577031177.88,1.071561686736439,2630354995363249.5
3.750001,53346568335200.625,1.028934457413259,2865824665345358.5
3.7638898888888885,45625488073712.01,1.025419036631575,2442667288345733.0
3.777778777777778,72899998256810.75,1.1062446313993588,4210504263375124.0
3.791667666666666,50804624543692.08,1.1846711071968368,3142363779552367.0
3.8055565555555555,58809477735708.41,1.1620768999436073,3568104854211233.5
3.819445444444444,34767505579498.8,1.1115197518535453,2017651408945620.0
3.833334333333333,41137621531288.945,1.1659295987708351,2504187961243221.5
3.8472232222222225,49646101486767.39,1.184096948767016,3069218661664564.0
3.861112111111111,77045916639477.16,1.2040870116057976,4843540278094925.0
3.875001,41958588970314.19,1.199516304558162,2627740337406207.5
3.8888898888888885,60201203769990.016,1.1753278764713417,3694193413963639.5
3.902778777777778,42411661256228.18,1.1471254576072525,2540104707771063.0
3.916667666666666,54435304185552.63,1.1060518357329632,3143486158783662.0
3.9305565555555555,55276670308766.1,1.0199133604626924,2943476500699229.0
3.944445444444444,60519496038554.35,0.9387203167411765,2966107846259479.5
3.958334333333333,49202904011424.125,0.9594173855651155,2464641389989436.0
3.9722232222222225,39252804672577.23,1.009407475880666,2068676721836170.5
3.986112111111111,39846851705675.63,1.1048725206552088,2298590478114277.0
4.000001,56387948116007.69,1.1534389660038686,3395754835137673.5
4.0138898888888885,50759651731960.625,1.1078452400418153,2935980367332749.0
4.027778777777778,72507968442347.22,0.9721559309622527,3680247993212229.5
4.041667666666666,34183417573829.32,0.89309040859527,1593919276523957.0
