#DataThief /Applications/86117_Transmission.png Wednesday 22-Feb-2023 1:14:48 PM
Wavelength (nm),Transmission (%)
608.38584421633777, 96.13956941351151
608.83129571567065, 96.73348181143281
609.2715181438449, 96.73348181143281
609.70651150086042, 96.13956941351151
610.14150485787593, 95.54565701559018
610.57649821489144, 94.95174461766889
611.01149157190696, 94.35783221974758
611.45171400008121, 94.35783221974758
611.89716549941408, 94.95174461766889
612.78087852523686, 95.32293986636971
613.22567639067495, 95.84261321455085
614.10938941649761, 96.21380846325167
614.55418728193569, 96.73348181143281
614.55549454972538, 96.88195991091314
613.67308879169241, 96.65924276169264
612.78937576586975, 96.28804751299182
612.34653880211613, 95.99109131403118
611.46478667797805, 95.84261321455085
611.89912640109867, 95.17446176688938
612.77564945407812, 94.72902746844841
613.65544067653173, 94.65478841870824
614.53588553288023, 94.65478841870824
615.41567675533383, 94.58054936896808
616.73634403985659, 94.58054936896808
617.61613526231019, 94.50631031922791
618.49658011865858, 94.50631031922791
619.3763713411123, 94.43207126948775
620.69703862563495, 94.43207126948775
621.57682984808866, 94.35783221974758
622.45727470443705, 94.35783221974758
623.33771956078556, 94.35783221974758
624.65838684530831, 94.35783221974758
625.5388317016567, 94.35783221974758
626.41993019189999, 94.43207126948775
627.3003750482485, 94.43207126948775
628.62104233277125, 94.43207126948775
629.50148718911964, 94.43207126948775
630.38193204546815, 94.43207126948775
631.26368416960634, 94.58054936896808
632.14674356153409, 94.87750556792872
633.02914931956707, 95.10022271714922
633.91090144370526, 95.24870081662954
634.79396083563313, 95.54565701559018
636.11658902184035, 95.76837416481067
636.55746508390939, 95.84261321455085
636.99180480703012, 95.17446176688938
637.42679816404564, 94.58054936896808
637.86113788716625, 93.91239792130661
638.29613124418188, 93.31848552338529
638.73047096730249, 92.65033407572382
639.16546432431801, 92.05642167780252
639.59980404743874, 91.38827023014105
640.03479740445425, 90.79435783221975
640.46913712757487, 90.12620638455827
640.9041304845905, 89.53229398663697
641.34566018055432, 89.68077208611729
642.23198774195635, 90.34892353377876
642.67547833960475, 90.72011878247956
643.12027620504296, 91.23979213066073
644.0052964986553, 91.75946547884186
644.44944073019849, 92.20489977728285
644.89423859563658, 92.72457312546399
645.77991252314382, 93.31848552338529
646.22340312079223, 93.68968077208612
646.66820098623043, 94.20935412026725
647.55452854763234, 94.87750556792872
647.99736551138596, 95.17446176688938
648.44216337682406, 95.69413511507052
649.31934006369841, 95.32293986636971
649.75629432239839, 94.95174461766889
650.63281737537784, 94.50631031922791
651.06911800018304, 94.06087602078694
651.94629468705728, 93.68968077208612
652.38194167796769, 93.17000742390496
653.25977199873682, 92.87305122494431
654.13564141782138, 92.35337787676317
654.57324931041626, 92.05642167780252
655.4491187295008, 91.53674832962137
655.88607298820091, 91.16555308092056
655.88280481872675, 90.79435783221975
656.32498814858548, 91.01707498144023
656.77043964791847, 91.61098737936155
657.21654478114624, 92.279138827023
657.66199628047912, 92.87305122494431
658.10810141370689, 93.54120267260579
658.55355291303988, 94.13511507052709
659.43922684054701, 94.72902746844841
659.88467833988, 95.32293986636971
660.32947620531809, 95.84261321455085
660.77492770465108, 96.43652561247215
661.65602619489437, 96.51076466221232
662.5345101495584, 96.28804751299182
663.41299410422232, 96.06533036377134
664.29213169278114, 95.91685226429101
665.17126928133985, 95.76837416481067
666.05171413768835, 95.76837416481067
666.93150536014195, 95.69413511507052
667.81064294870077, 95.54565701559018
668.69043417115438, 95.47141796585004
670.00979418788734, 95.32293986636971
670.88893177644626, 95.17446176688938
671.76872299889988, 95.10022271714922
672.64786058745858, 94.95174461766889
673.5276518099123, 94.87750556792872
674.41005756794527, 95.10022271714922
674.85485543338336, 95.61989606533037
675.30030693271635, 96.21380846325167
675.74575843204923, 96.80772086117297
676.18794176190795, 97.03043801039347
676.62293511892358, 96.43652561247215
677.05727484204419, 95.76837416481067
677.49226819905971, 95.17446176688938
677.92726155607534, 94.58054936896808
678.36160127919595, 93.91239792130661
678.79659463621147, 93.31848552338529
679.2309343593322, 92.65033407572382
680.10615014452196, 92.05642167780252
680.54114350153736, 91.46250927988122
680.97548322465809, 90.79435783221975
681.41047658167372, 90.20044543429844
681.85135264374275, 90.2746844840386
681.85723534879628, 90.94283593170007
682.30268684812927, 91.53674832962137
682.74813834746215, 92.13066072754268
683.19424348068992, 92.79881217520415
683.63969498002291, 93.39272457312546
684.08580011325068, 94.06087602078694
684.53190524647857, 94.72902746844841
684.97866401360102, 95.47141796585004
685.42542278072368, 96.21380846325167
685.87218154784637, 96.9561989606533
686.3137112438103, 97.10467706013362
686.7500118686155, 96.65924276169264
687.62849582327942, 96.43652561247215
688.50436524236397, 95.91685226429101
688.94131950106407, 95.54565701559018
689.81980345572798, 95.32293986636971
691.13916347246106, 95.17446176688938
692.01830106101988, 95.02598366740905
692.89809228347349, 94.95174461766889
693.77722987203219, 94.80326651818855
694.65636746059113, 94.65478841870824
695.97572747732409, 94.50631031922791
696.8548650658829, 94.35783221974758
697.29835566353131, 94.72902746844841
698.18272232324887, 95.17446176688938
698.62621292089716, 95.54565701559018
699.51057958061482, 95.99109131403118
699.95472381215802, 96.43652561247215
700.83974410577036, 96.9561989606533
701.28323470341877, 97.32739420935411
702.15779685471375, 96.65924276169264
702.59409747951895, 96.21380846325167
703.03039810432415, 95.76837416481067
703.46539146133966, 95.17446176688938
703.90038481835518, 94.58054936896808
704.77625423743972, 94.06087602078694
705.21255486224504, 93.61544172234594
705.64754821926044, 93.02152932442465
706.09299971859343, 93.61544172234594
706.97736637831099, 94.06087602078694
707.42151060985418, 94.50631031922791
708.30783817125621, 95.17446176688938
708.75198240279951, 95.61989606533037
709.19547300044792, 95.99109131403118
709.64157813367569, 96.65924276169264
710.52333025781377, 96.80772086117297
711.40116057858302, 96.51076466221232
711.8387684711779, 96.21380846325167
712.71659879194704, 95.91685226429101
713.59508274661084, 95.69413511507052
714.47225943348519, 95.32293986636971
715.34943612035954, 94.95174461766889
715.78900491463889, 94.87750556792872
716.67271794046155, 95.24870081662954
717.11751580589964, 95.76837416481067
718.0005751978274, 96.06533036377134
718.88624912533463, 96.65924276169264
719.32908608908826, 96.9561989606533
719.76734761557793, 96.73348181143281
720.64452430245228, 96.362286562732
721.52104735543162, 95.91685226429101
721.95800161413172, 95.54565701559018
722.83387103321638, 95.02598366740905
723.27082529191637, 94.65478841870824
724.14734834489582, 94.20935412026725
724.58364896970102, 93.76391982182628
725.46147929047015, 93.46696362286562
726.34453868239801, 93.76391982182628
726.78737564615153, 94.06087602078694
727.67239593976387, 94.58054936896808
728.11523290351749, 94.87750556792872
729.00025319712972, 95.39717891610987
729.44374379477824, 95.76837416481067
730.32876408839059, 96.28804751299182
730.77160105214421, 96.58500371195248
730.77486922161836, 96.9561989606533
731.65204590849271, 96.58500371195248
732.09030743498238, 96.362286562732
732.96683048796183, 95.91685226429101
733.40378474666181, 95.54565701559018
734.28030779964137, 95.10022271714922
735.16271355767424, 95.32293986636971
736.045772949602, 95.61989606533037
736.48860991335573, 95.91685226429101
737.3716693052836, 96.21380846325167
738.25472869721136, 96.51076466221232
739.13844172303402, 96.88195991091314
740.01757931159273, 96.73348181143281
740.89475599846708, 96.362286562732
741.77193268534143, 95.99109131403118
742.21019421183109, 95.76837416481067
743.08737089870533, 95.39717891610987
743.96520121947447, 95.10022271714922
744.84172427245392, 94.65478841870824
745.28063943283837, 94.50631031922791
746.16369882476624, 94.80326651818855
747.0480654844838, 95.24870081662954
747.49155608213221, 95.61989606533037
748.37526910795486, 95.99109131403118
749.25963576767242, 96.43652561247215
749.70247273142593, 96.73348181143281
750.58618575724859, 97.10467706013362
751.02771545321252, 97.25315515961395
751.90489214008676, 96.88195991091314
752.34053913099729, 96.362286562732
753.21706218397662, 95.91685226429101
753.65336280878182, 95.47141796585004
754.52923222786649, 94.95174461766889
754.97010828993552, 95.02598366740905
755.85316768186328, 95.32293986636971
756.73688070768594, 95.69413511507052
757.6212473674035, 96.13956941351151
758.06343069726222, 96.362286562732
758.94649008919009, 96.65924276169264
759.83020311501275, 97.03043801039347
760.70803343578177, 96.73348181143281
761.14564132837677, 96.43652561247215
762.02412528304069, 96.21380846325167
762.90064833602014, 95.76837416481067
763.77847865678928, 95.47141796585004
764.65565534366351, 95.10022271714922
765.09391687015318, 94.87750556792872
765.97566899429148, 95.02598366740905
766.85938202011403, 95.39717891610987
767.7430950459368, 95.76837416481067
768.1865856435852, 96.13956941351151
769.06964503551308, 96.43652561247215
769.95335806133561, 96.80772086117297
770.83772472105306, 97.25315515961395
771.71816957740157, 97.25315515961395
772.15577746999656, 96.9561989606533
773.0329541568708, 96.58500371195248
773.469254781676, 96.13956941351151
774.34708510244513, 95.84261321455085
775.22295452152969, 95.32293986636971
775.65990878022967, 94.95174461766889
776.5390463687886, 94.80326651818855
776.98253696643701, 95.17446176688938
777.86559635836477, 95.47141796585004
778.74996301808233, 95.91685226429101
779.63432967779977, 96.362286562732
780.0765130076586, 96.58500371195248
780.96087966737605, 97.03043801039347
781.84524632709349, 97.47587230883444
782.28481512137296, 97.40163325909428
783.16068454045751, 96.88195991091314
784.03786122733186, 96.51076466221232
784.47546911992662, 96.21380846325167
785.35199217290619, 95.76837416481067
785.78829279771139, 95.32293986636971
786.66677675237531, 95.10022271714922
787.54526070703923, 94.87750556792872
788.4283200989671, 95.17446176688938
789.31203312478965, 95.54565701559018
789.75421645464849, 95.76837416481067
790.63662221268146, 95.99109131403118
791.52033523850423, 96.362286562732
792.40404826432678, 96.73348181143281
793.28710765625465, 97.03043801039347
794.16820614649794, 97.10467706013362
794.60581403909282, 96.80772086117297
795.48429799375685, 96.58500371195248
796.36082104673619, 96.13956941351151
796.79777530543629, 95.76837416481067
797.67560562620542, 95.47141796585004
798.55343594697456, 95.17446176688938
799.43257353553327, 95.02598366740905
799.87606413318167, 95.39717891610987
800.75846989121465, 95.61989606533037
801.6428365509322, 96.06533036377134
802.08698078247551, 96.51076466221232
802.97004017440327, 96.80772086117297
803.85375320022604, 97.1789161098738
804.73550532436411, 97.32739420935411
805.173113216959, 97.03043801039347
806.04963626993845, 96.58500371195248
806.48659052863854, 96.21380846325167
807.36311358161787, 95.76837416481067
807.79941420642308, 95.32293986636971
808.67659089329732, 94.95174461766889
809.55311394627688, 94.50631031922791
809.99072183887165, 94.20935412026725
810.86659125795632, 93.68968077208612
811.30616005223578, 93.61544172234594
812.1918339797428, 94.20935412026725
812.63467094349653, 94.50631031922791
813.51903760321396, 94.95174461766889
813.96318183475728, 95.39717891610987
814.84689486057982, 95.76837416481067
815.73191515419228, 96.28804751299182
816.174098484051, 96.51076466221232
817.05977241155824, 97.10467706013362
817.4986875719428, 96.9561989606533
818.37586425881705, 96.58500371195248
819.25304094569127, 96.21380846325167
819.68999520439138, 95.84261321455085
820.56782552516052, 95.54565701559018
821.44500221203474, 95.17446176688938
822.32152526501409, 94.72902746844841
822.75978679150387, 94.50631031922791
823.63957801395759, 94.43207126948775
824.52263740588535, 94.72902746844841
825.40700406560291, 95.17446176688938
825.84918739546151, 95.39717891610987
826.73224678738939, 95.69413511507052
827.61595981321216, 96.06533036377134
828.4996728390347, 96.43652561247215
828.94250980278832, 96.73348181143281
829.8229546591367, 96.73348181143281
830.69947771211628, 96.28804751299182
831.57665439899051, 95.91685226429101
832.0142622915854, 95.61989606533037
832.89078534456485, 95.17446176688938
833.76796203143908, 94.80326651818855
834.20556992403408, 94.50631031922791
835.08274661090832, 94.13511507052709
835.95926966388765, 93.68968077208612
836.40145299374649, 93.91239792130661
837.28516601956915, 94.28359317000742
837.72931025111234, 94.72902746844841
838.61236964304021, 95.02598366740905
839.49738993665255, 95.54565701559018
839.94022690040617, 95.84261321455085
840.82459356012373, 96.28804751299182
841.26808415777214, 96.65924276169264
842.15245081748958, 97.10467706013362
842.59005871008446, 96.80772086117297
843.4678890308536, 96.51076466221232
844.34441208383305, 96.06533036377134
844.78136634253315, 95.69413511507052
845.65854302940738, 95.32293986636971
846.53506608238672, 94.87750556792872
846.97202034108682, 94.50631031922791
847.84985066185595, 94.20935412026725
848.72572008094062, 93.68968077208612
849.16332797353539, 93.39272457312546
850.04769463325295, 93.83815887156643
850.49183886479614, 94.28359317000742
851.37489825672401, 94.58054936896808
851.81969612216221, 95.10022271714922
852.70340914798476, 95.47141796585004
853.58842944159709, 95.99109131403118
854.03126640535072, 96.28804751299182
854.91563306506828, 96.73348181143281
855.35520185934774, 96.65924276169264
856.23303218011677, 96.362286562732
857.110208866991, 95.99109131403118
857.54716312569099, 95.61989606533037
858.42499344646012, 95.32293986636971
859.30282376722926, 95.02598366740905
860.17934682020871, 94.58054936896808
860.61630107890869, 94.20935412026725
861.93566109564176, 94.06087602078694
862.3778444255006, 94.28359317000742
862.37653715771079, 94.13511507052709
863.25959654963867, 94.43207126948775
864.14200230767165, 94.65478841870824
865.02571533349442, 95.02598366740905
865.90812109152739, 95.24870081662954
866.350304421386, 95.47141796585004
867.23271017941909, 95.69413511507052
868.11576957134685, 95.99109131403118
868.99948259716962, 96.362286562732
869.87731291793875, 96.06533036377134
870.75579687260256, 95.84261321455085
871.63297355947691, 95.47141796585004
872.51145751414083, 95.24870081662954
872.94906540673583, 94.95174461766889
873.82820299529453, 94.80326651818855
874.70603331606367, 94.50631031922791
875.5832100029379, 94.13511507052709
876.46365485928641, 94.13511507052709
877.34802151900385, 94.58054936896808
877.79085848275759, 94.87750556792872
878.67457150858013, 95.24870081662954
879.55893816829769, 95.69413511507052
880.00177513205131, 95.99109131403118
880.88548815787397, 96.362286562732
881.76985481759141, 96.80772086117297
882.21269178134503, 97.10467706013362
883.09379027158832, 97.1789161098738
883.97227422625224, 96.9561989606533
884.84945091312659, 96.58500371195248
885.72728123389572, 96.28804751299182
886.60511155466475, 95.99109131403118
887.04337308115453, 95.76837416481067
887.92120340192355, 95.47141796585004
888.7990337226928, 95.17446176688938
889.67751767735672, 94.95174461766889
890.55469436423094, 94.58054936896808
891.43252468500009, 94.28359317000742
892.31035500576922, 93.98663697104676
892.75123106783826, 94.06087602078694
893.63494409366091, 94.43207126948775
894.51865711948358, 94.80326651818855
895.40237014530635, 95.17446176688938
896.28216136775995, 95.10022271714922
897.16129895631866, 94.95174461766889
898.04043654487748, 94.80326651818855
899.35914292771577, 94.58054936896808
900.23828051627447, 94.43207126948775
901.11741810483318, 94.28359317000742
901.99655569339211, 94.13511507052709
902.87569328195082, 93.98663697104676
903.757445406089, 94.13511507052709
904.63985116412198, 94.35783221974758
905.52291055604974, 94.65478841870824
906.40531631408282, 94.87750556792872
907.28902933990548, 95.24870081662954
908.17143509793846, 95.47141796585004
909.05449448986633, 95.76837416481067
909.93820751568899, 96.13956941351151
910.81669147035291, 95.91685226429101
911.69517542501683, 95.69413511507052
912.57300574578595, 95.39717891610987
913.45148970044988, 95.17446176688938
914.32997365511392, 94.95174461766889
915.20780397588305, 94.65478841870824
915.64606550237272, 94.43207126948775
916.52454945703664, 94.20935412026725
917.40303341170056, 93.98663697104676
918.2808637324697, 93.68968077208612
919.16000132102852, 93.54120267260579
920.03979254348224, 93.46696362286562
920.92285193541011, 93.76391982182628
921.80656496123265, 94.13511507052709
922.24940192498616, 94.43207126948775
923.13180768301913, 94.65478841870824
924.0155207088419, 95.02598366740905
924.89923373466445, 95.39717891610987
925.78229312659231, 95.69413511507052
926.22513009034606, 95.99109131403118
927.10818948227393, 96.28804751299182
927.99124887420157, 96.58500371195248
928.87169373055008, 96.58500371195248
929.75148495300368, 96.51076466221232
931.07084496973675, 96.362286562732
931.95063619219035, 96.28804751299182
932.83042741464395, 96.21380846325167
933.71021863709757, 96.13956941351151
934.59000985955117, 96.06533036377134
935.90936987628447, 95.91685226429101
936.78916109873785, 95.84261321455085
937.66895232119168, 95.76837416481067
938.54808990975039, 95.61989606533037
939.86810356037813, 95.54565701559018
940.74789478283196, 95.47141796585004
941.62703237139067, 95.32293986636971
942.50682359384427, 95.24870081662954
943.82683724447224, 95.17446176688938
944.70597483303094, 95.02598366740905
945.58576605548456, 94.95174461766889
946.46555727793816, 94.87750556792872
947.34534850039176, 94.80326651818855
948.22840789231964, 95.10022271714922
949.10950638256304, 95.17446176688938
950.43213456877015, 95.39717891610987
951.31388669290845, 95.54565701559018
952.19563881704653, 95.69413511507052
953.0773909411846, 95.84261321455085
953.95914306532291, 95.99109131403118
954.84089518946098, 96.13956941351151
955.72330094749395, 96.362286562732
956.60505307163203, 96.51076466221232
957.92768125783937, 96.73348181143281
958.80812611418787, 96.73348181143281
959.68791733664148, 96.65924276169264
960.56705492520018, 96.51076466221232
961.44619251375889, 96.362286562732
962.32533010231782, 96.21380846325167
963.64469011905089, 96.06533036377134
964.5238277076096, 95.91685226429101
965.4036189300632, 95.84261321455085
966.28275651862214, 95.69413511507052
967.16189410718084, 95.54565701559018
968.48125412391391, 95.39717891610987
969.36104534636752, 95.32293986636971
970.24083656882112, 95.24870081662954
971.12128142516963, 95.24870081662954
972.44194870969227, 95.24870081662954
973.32239356604077, 95.24870081662954
974.20283842238928, 95.24870081662954
975.08459054652735, 95.39717891610987
975.96699630456033, 95.61989606533037
976.84874842869863, 95.76837416481067
978.17137661490574, 95.99109131403118
979.05378237293871, 96.21380846325167
979.93553449707679, 96.362286562732
980.81728662121509, 96.51076466221232
981.69969237924806, 96.73348181143281
982.58144450338614, 96.88195991091314
983.46188935973464, 96.88195991091314
984.34102694829357, 96.73348181143281
985.21951090295738, 96.51076466221232
986.53821728579554, 96.28804751299182
987.41735487435449, 96.13956941351151
988.29583882901829, 95.91685226429101
989.17497641757723, 95.76837416481067
990.05542127392573, 95.76837416481067
990.93651976416891, 95.84261321455085
992.25849431648135, 95.99109131403118
993.14090007451432, 96.21380846325167
994.02265219865239, 96.362286562732
994.90571159058027, 96.65924276169264
995.78746371471833, 96.80772086117297
996.66986947275154, 97.03043801039347
997.55227523078429, 97.25315515961395
998.43402735492259, 97.40163325909428
999.31512584516577, 97.47587230883444
1000.1942634337247, 97.32739420935411
1001.51362345045777, 97.1789161098738
1002.39276103901648, 97.03043801039347
1003.27189862757518, 96.88195991091314
1004.15103621613411, 96.73348181143281
1005.03082743858772, 96.65924276169264
1005.91192592883112, 96.73348181143281
1007.23259321335377, 96.73348181143281
1008.11369170359694, 96.80772086117297
1008.99544382773524, 96.9561989606533
1009.87654231797842, 97.03043801039347
1010.75764080822182, 97.10467706013362
1012.07961536053426, 97.25315515961395
1012.96071385077744, 97.32739420935411
1013.84181234102084, 97.40163325909428
1014.72291083126402, 97.47587230883444
1015.60400932150742, 97.55011135857461
1016.92598387381986, 97.69858945805493
1017.80577509627346, 97.62435040831477
1018.68491268483217, 97.47587230883444
1019.5640502733911, 97.32739420935411
1020.44318786194981, 97.1789161098738
1021.76254787868287, 97.03043801039347
1022.64168546724159, 96.88195991091314
1023.52082305580052, 96.73348181143281
1024.4006142782539, 96.65924276169264
1025.27975186681283, 96.51076466221232
1026.15888945537154, 96.362286562732
1027.03737341003557, 96.13956941351151
1026.1543140181077, 95.84261321455085
1025.27060099228515, 95.47141796585004
1025.70624798319545, 94.95174461766889
1026.58407830396459, 94.65478841870824
1027.01645712540085, 93.76391982182628
1027.01057442034721, 93.09576837416481
1027.44229960788833, 92.13066072754268
1027.43641690283494, 91.46250927988122
1027.42791966220193, 90.49740163325909
1027.86225938532265, 89.82925018559762
1027.85376214468965, 88.8641425389755
1028.28810186781038, 88.19599109131403
1028.2796046271776, 87.2308834446919
1028.71394435029833, 86.56273199703043
1028.70544710966533, 85.59762435040831
1029.13978683278606, 84.92947290274684
1029.13128959215305, 83.96436525612472
1029.12213871762538, 82.92501855976244
1029.11364147699237, 81.9599109131403
1029.10449060246468, 80.92056421677802
1029.09599336183192, 79.9554565701559
1029.52771854937304, 78.99034892353377
1029.52183584431964, 78.3221974758723
1029.51333860368663, 77.35708982925019
1029.50418772915896, 76.3177431328879
1029.49569048852595, 75.35263548626577
1029.48653961399827, 74.31328878990348
1029.47804237336527, 73.34818114328137
1029.46889149883759, 72.30883444691908
1029.46039425820481, 71.34372680029695
1029.89473398132532, 70.67557535263549
1029.88623674069254, 69.71046770601336
1029.87708586616486, 68.67112100965107
1029.86858862553186, 67.70601336302894
1029.85943775100418, 66.66666666666665
1029.85094051037117, 65.70155902004453
1029.8417896358435, 64.66221232368225
1029.83329239521049, 63.69710467706013
1029.82414152068282, 62.65775798069784
1029.81564428004981, 61.69265033407572
1030.25063763706521, 61.09873793615441
1030.24148676253753, 60.05939123979213
1030.23298952190453, 59.09428359317
1030.22383864737685, 58.05493689680772
1030.21534140674407, 57.08982925018559
1030.20619053221617, 56.05048255382331
1030.19769329158339, 55.08537490720119
1030.18854241705549, 54.0460282108389
1030.18004517642271, 53.08092056421678
1030.61177036396407, 52.11581291759465
1030.60588765891042, 51.44766146993318
1030.59673678438276, 50.4083147735709
1030.58823954374974, 49.44320712694877
1030.57908866922207, 48.40386043058649
1030.57059142858906, 47.43875278396436
1030.56144055406139, 46.39940608760208
1030.55294331342838, 45.43429844097995
1030.54444607279561, 44.46919079435783
1030.97551762644207, 43.42984409799554
1030.97028855528333, 42.83593170007424
1030.96113768075566, 41.79658500371195
1030.95264044012265, 40.83147735708983
1030.94348956559497, 39.79213066072754
1030.93499232496197, 38.82702301410542
1030.92584145043429, 37.78767631774312
