#Procedure: <__main__.BakingProcedure>
#Parameters:
#	Experiment Time: 6 h
#	Sampling Interval: 1 s
#Data:
Time (h),Pressure CH1 (Torr)
1.0175900683333334,0.43
1.0178678219444444,0.43
1.018145724722222,0.43
1.0184234291666667,0.43
1.0187012747222222,0.43
1.0189790325,0.43
1.0192568352777778,0.43
1.019534233611111,0.43
1.0198119697222223,0.43
1.02009036,0.43
1.0203682525,0.43
1.0206457841666667,0.43
1.0209234880555556,0.43
1.0212012888888888,0.43
1.0214792780555555,0.43
1.0217565361111112,0.43
1.0220340813888888,0.43
1.0223119108333334,0.43
1.0225901155555555,0.43
1.0228679794444444,0.43
1.0231456222222222,0.43
1.0234234033333334,0.43
1.0237018797222222,0.43
1.0239790366666668,0.42000000000000004
1.0242564825,0.42000000000000004
1.0245344497222222,0.43
1.0248112333333332,0.42000000000000004
1.0250900630555555,0.42000000000000004
1.0253676058333334,0.43
1.0256455241666667,0.42000000000000004
1.025923493611111,0.42000000000000004
1.0262009533333334,0.42000000000000004
1.0264783769444445,0.42000000000000004
1.0267563552777776,0.42000000000000004
1.0270342808333333,0.42000000000000004
1.027313983888889,0.42000000000000004
1.0275901194444446,0.42000000000000004
1.0278676127777777,0.42000000000000004
1.0281456486111111,0.42000000000000004
1.0284239655555556,0.42000000000000004
1.0287038002777777,0.42000000000000004
1.0289788869444445,0.42000000000000004
1.0292564680555556,0.42000000000000004
1.0295339905555556,0.42000000000000004
1.0298118794444444,0.42000000000000004
1.0300898430555554,0.42000000000000004
1.0303674694444445,0.42000000000000004
1.0306481780555556,0.42000000000000004
1.0309236225,0.42000000000000004
1.0312010277777777,0.42000000000000004
1.0314790066666666,0.42000000000000004
1.0317581516666667,0.42000000000000004
1.0320342858333333,0.42000000000000004
1.0323120927777778,0.42000000000000004
1.0325897138888889,0.42000000000000004
1.0328673122222223,0.42000000000000004
1.033145388611111,0.42000000000000004
1.0334258191666668,0.42000000000000004
1.0337015375,0.42000000000000004
1.0339792088888888,0.42000000000000004
1.0342568463888888,0.42000000000000004
1.0345345747222223,0.42000000000000004
1.0348123275,0.42000000000000004
1.0350894216666666,0.42000000000000004
1.0353676105555556,0.42000000000000004
1.0356475480555556,0.42000000000000004
1.0359234755555555,0.42000000000000004
1.0362009680555555,0.42000000000000004
1.0364793177777778,0.42000000000000004
1.0367566894444444,0.42000000000000004
1.0370341063888888,0.42000000000000004
1.0373125797222222,0.42000000000000004
1.0375896769444446,0.42000000000000004
1.0378676466666665,0.42000000000000004
1.0381451416666667,0.42000000000000004
1.0384230022222223,0.42000000000000004
1.0387012191666667,0.42000000000000004
1.038979006111111,0.42000000000000004
1.039257038611111,0.42000000000000004
1.0395343805555555,0.42000000000000004
1.0398123897222222,0.42000000000000004
1.0400915005555555,0.42000000000000004
1.0403677058333334,0.41
1.040645273888889,0.42000000000000004
1.0409230066666666,0.42000000000000004
1.0412013575,0.42000000000000004
1.0414790541666668,0.42000000000000004
1.0417567958333334,0.42000000000000004
1.0420342183333333,0.42000000000000004
1.0423120930555556,0.41
1.0425906722222222,0.41
1.0428674266666667,0.41
1.043145053611111,0.41
1.043423311111111,0.41
1.0437007233333333,0.41
1.0439787119444444,0.41
1.0442568516666666,0.41
1.0445344197222222,0.41
1.044812483888889,0.41
1.0450899530555555,0.41
1.0453673091666666,0.41
1.0456453119444444,0.41
1.045923733888889,0.41
1.0462012894444443,0.41
1.046479006111111,0.41
1.0467564130555556,0.41
1.0470342894444444,0.41
1.0473127602777779,0.41
1.047589673888889,0.41
1.0478677416666666,0.41
1.04814966,0.41
1.0484234541666666,0.41
1.0487012894444445,0.41
1.0489788016666668,0.41
1.0492568361111112,0.41
1.0495346544444444,0.41
1.0498123177777778,0.41
1.0500903972222222,0.41
1.0503678913888888,0.41
1.0506455594444444,0.41
1.0509231672222221,0.41
1.0512012333333334,0.41
1.0514790466666666,0.41
1.0517571305555555,0.41
1.052034601111111,0.41
1.0523125627777778,0.41
1.0525906522222221,0.41
1.0528681519444445,0.41
1.0531453902777779,0.41
1.053423315,0.41
1.0537012758333333,0.41
1.0539787997222223,0.41
1.0542566122222223,0.41
1.0545349061111111,0.41
1.0548123716666666,0.41
1.0550899561111111,0.41
1.055367953888889,0.41
1.0556455394444444,0.41
1.0559234222222222,0.41
1.0562008333333333,0.41
1.0564786238888888,0.41
1.0567566494444445,0.41
1.0570348233333333,0.41
1.0573124169444446,0.41
1.0575904427777778,0.4
1.0578679105555555,0.41
1.0581452797222222,0.41
1.0584234413888889,0.41
1.058701498888889,0.41
1.0589787394444443,0.4
1.0592559722222221,0.41
1.0595341130555556,0.4
1.0598123705555555,0.4
1.0600902330555555,0.4
1.060368238611111,0.4
1.060645718888889,0.4
1.0609231522222222,0.4
1.06120083,0.4
1.061478995277778,0.4
1.0617567397222223,0.4
1.0620335480555556,0.4
1.0623123744444445,0.4
1.062589463611111,0.4
1.0628674580555555,0.4
1.0631453994444444,0.4
1.0634231366666667,0.4
1.0637011608333333,0.4
1.0639787894444444,0.4
1.064256845,0.4
1.0645348930555556,0.4
1.0648123288888889,0.4
1.0650898411111112,0.4
1.0653678966666666,0.4
1.0656469097222223,0.4
1.0659239983333333,0.4
1.0662010144444445,0.4
1.0664790683333334,0.4
1.0667566772222223,0.4
1.0670341222222222,0.4
1.0673120488888888,0.4
1.0675895644444444,0.4
1.0678684644444445,0.4
1.0681459036111112,0.4
1.0684234133333332,0.4
1.0687012277777777,0.4
1.0689788919444445,0.4
1.0692565241666667,0.4
1.0695344277777779,0.4
1.0698120302777778,0.4
1.0700897380555556,0.4
1.0703674283333333,0.4
1.0706461302777779,0.4
1.0709230544444444,0.4
1.0712017505555556,0.4
1.0714783569444444,0.4
1.0717564258333332,0.4
1.072034120277778,0.4
1.0723122980555555,0.4
1.0725903938888888,0.4
1.0728676841666667,0.4
1.0731454658333333,0.4
1.0734231225,0.4
1.0737007305555555,0.4
1.0739812608333332,0.4
1.074256761388889,0.4
1.0745344872222222,0.4
1.0748118508333333,0.39
1.075090188611111,0.4
1.0753678938888889,0.4
1.0756452152777778,0.39
1.0759227644444445,0.39
1.0762046108333334,0.39
1.0764793280555556,0.39
1.0767569211111112,0.39
1.0770349202777778,0.39
1.0773124283333333,0.39
1.0775897680555555,0.39
1.0778677241666668,0.39
1.0781456705555557,0.39
1.0784235572222223,0.39
1.078700871111111,0.39
1.0789789013888889,0.39
1.0792562627777778,0.39
1.0795344283333332,0.39
1.0798115527777778,0.39
1.0800899475,0.39
1.080367296111111,0.39
1.0806458805555557,0.39
1.0809231133333332,0.39
1.0812010033333335,0.39
1.0814783202777778,0.39
1.081757125,0.39
1.0820347513888888,0.39
1.0823123494444444,0.39
1.0825900680555556,0.39
1.082867758611111,0.39
1.0831459005555555,0.39
1.0834235619444443,0.39
1.0837014769444444,0.39
1.0839790486111112,0.39
1.084256841111111,0.39
1.0845343569444443,0.39
1.0848123494444444,0.39
1.0850899825,0.39
1.0853685105555555,0.39
1.0856479380555555,0.39
1.0859234772222222,0.39
1.0862008205555556,0.39
1.0864790011111112,0.39
1.0867564322222223,0.39
1.0870345486111113,0.39
1.0873123125,0.39
1.0875899375,0.39
1.0878678830555555,0.39
1.0881456491666666,0.39
1.0884233891666666,0.39
1.088700788611111,0.39
1.0889787205555557,0.39
1.0892567875,0.39
1.089535103888889,0.39
1.0898125022222223,0.39
1.0900899866666667,0.39
1.0903682283333334,0.39
1.0906457611111111,0.39
1.0909225769444444,0.39
1.0912023283333334,0.39
1.0914784069444443,0.39
1.091756415277778,0.39
1.0920340888888889,0.39
1.0923121308333335,0.39
1.0925909369444444,0.39
1.092868010277778,0.39
1.0931457263888888,0.39
1.0934234477777778,0.39
1.0937018236111111,0.39
1.0939791622222221,0.39
1.0942567272222223,0.39
1.0945340708333333,0.39
1.0948123691666667,0.39
1.0950905219444445,0.39
1.0953679205555555,0.39
1.0956455958333333,0.39
1.0959234983333335,0.39
1.0962012244444443,0.39
1.0964789525,0.39
1.0967567813888888,0.39
1.097034576111111,0.39
1.0973120858333334,0.39
1.0975897875,0.39
1.0978673252777778,0.39
1.0981450866666667,0.39
1.0984241099999998,0.39
1.0987012208333333,0.39
1.0989789116666666,0.38
1.0992565222222221,0.38
1.0995346827777777,0.38
1.0998123413888887,0.38
1.1000899366666668,0.38
1.1003678536111112,0.38
1.1006454422222223,0.38
1.1009241363888889,0.38
1.1012015480555555,0.38
1.1014790044444445,0.38
1.1017566097222222,0.38
1.1020346958333334,0.38
1.1023124663888888,0.38
1.1025924327777779,0.38
1.1028676733333334,0.38
1.1031451994444443,0.38
1.1034233924999999,0.38
1.1037005575,0.38
1.1039787641666667,0.38
1.10425707,0.38
1.1045345811111111,0.38
1.104812386388889,0.38
1.1050899716666667,0.38
1.1053687008333333,0.38
1.105645413888889,0.38
1.105922991111111,0.38
1.1062009405555555,0.38
1.1064787386111112,0.38
1.1067568519444444,0.38
1.1070346005555556,0.38
1.1073125183333332,0.38
1.1075898433333333,0.38
1.1078682991666666,0.38
1.1081457033333333,0.38
1.1084233888888888,0.38
1.1087012277777777,0.38
1.1089786733333333,0.38
1.1092583452777778,0.38
1.1095343733333334,0.38
1.1098123850000001,0.38
1.1100902308333334,0.38
1.1103678825,0.38
1.1106454683333333,0.38
1.1109234519444444,0.38
1.111201095,0.38
1.1114790927777778,0.38
1.1117568766666666,0.38
1.1120348763888888,0.38
1.112312156388889,0.38
1.1125900969444444,0.38
1.11286865,0.38
1.1131459008333333,0.38
1.1134232144444445,0.38
1.1137006655555555,0.38
1.1139787622222221,0.38
1.114257365,0.38
1.114534811111111,0.38
1.1148123291666667,0.38
1.115090413611111,0.38
1.115367893888889,0.38
1.115646041111111,0.38
1.1159234325,0.38
1.1162008616666665,0.38
1.1164785744444445,0.38
1.1167562569444445,0.38
1.117036483611111,0.38
1.1173121636111112,0.38
1.1175900352777777,0.38
1.1178681025000001,0.38
1.1181453169444444,0.38
1.1184230255555556,0.38
1.1187014899999999,0.38
1.118978533888889,0.38
1.1192573824999998,0.38
1.1195342597222222,0.38
1.1198123286111112,0.38
1.1200898033333333,0.37000000000000005
1.1203678975,0.38
1.120645811111111,0.38
1.1209234680555555,0.38
1.121201183611111,0.37000000000000005
1.121480721111111,0.37000000000000005
1.1217566033333335,0.37000000000000005
1.1220345772222222,0.37000000000000005
1.1223119675,0.37000000000000005
1.1225901155555555,0.37000000000000005
1.1228679958333332,0.37000000000000005
1.123145678888889,0.37000000000000005
1.1234232283333334,0.37000000000000005
1.123701823888889,0.37000000000000005
1.1239785072222224,0.37000000000000005
1.1242569880555555,0.37000000000000005
1.1245345647222222,0.37000000000000005
1.1248119380555555,0.37000000000000005
1.1250898116666668,0.37000000000000005
1.1253672041666667,0.37000000000000005
1.1256452347222223,0.37000000000000005
1.1259237722222222,0.37000000000000005
1.1262012694444445,0.37000000000000005
1.1264790041666666,0.37000000000000005
1.1267568880555556,0.37000000000000005
1.1270342833333333,0.37000000000000005
1.1273125680555556,0.37000000000000005
1.1275901138888889,0.37000000000000005
1.1278673969444444,0.37000000000000005
1.1281462922222223,0.37000000000000005
1.1284251958333333,0.37000000000000005
1.128701156388889,0.37000000000000005
1.1289792794444444,0.37000000000000005
1.1292565166666666,0.37000000000000005
1.1295351230555555,0.37000000000000005
1.1298121527777778,0.37000000000000005
1.1300898230555556,0.37000000000000005
1.1303670475,0.37000000000000005
1.1306465188888888,0.37000000000000005
1.1309231636111112,0.37000000000000005
1.1312011925,0.37000000000000005
1.1314792949999999,0.37000000000000005
1.1317569461111112,0.37000000000000005
1.1320346183333334,0.37000000000000005
1.1323120727777778,0.37000000000000005
1.1325901088888888,0.37000000000000005
1.1328676111111111,0.37000000000000005
1.1331450097222222,0.37000000000000005
1.1334238269444445,0.37000000000000005
1.1337013480555556,0.37000000000000005
1.1339790397222222,0.37000000000000005
1.134256468888889,0.37000000000000005
1.1345342577777777,0.37000000000000005
1.1348117977777776,0.37000000000000005
1.1350897077777777,0.37000000000000005
1.1353675480555556,0.37000000000000005
1.1356450205555555,0.37000000000000005
1.135922942777778,0.37000000000000005
1.1362010119444446,0.37000000000000005
1.1364789980555554,0.37000000000000005
1.13675671,0.37000000000000005
1.1370344805555554,0.37000000000000005
1.1373122033333334,0.37000000000000005
1.137590113611111,0.37000000000000005
1.1378674533333333,0.37000000000000005
1.1381453630555554,0.37000000000000005
1.1384248888888888,0.37000000000000005
1.1387012708333333,0.37000000000000005
1.138979375277778,0.37000000000000005
1.1392568113888888,0.37000000000000005
1.1395344130555554,0.37000000000000005
1.1398127869444445,0.37000000000000005
1.1400899591666667,0.37000000000000005
1.1403678913888888,0.37000000000000005
1.1406454455555557,0.37000000000000005
1.1409228844444446,0.37000000000000005
1.1412007208333332,0.37000000000000005
1.1414796408333334,0.37000000000000005
1.1417568308333332,0.37000000000000005
1.1420342786111113,0.37000000000000005
1.142312163888889,0.37000000000000005
1.1425901455555554,0.37000000000000005
1.1428675766666667,0.37000000000000005
1.1431459397222223,0.37000000000000005
1.1434233741666668,0.37000000000000005
1.1437012727777778,0.36000000000000004
1.1439786388888888,0.36000000000000004
1.1442562472222222,0.36000000000000004
1.144534031111111,0.36000000000000004
1.1448123375,0.36000000000000004
1.145090004722222,0.36000000000000004
1.1453679452777779,0.36000000000000004
1.145645827777778,0.36000000000000004
1.1459234772222224,0.36000000000000004
1.1462010197222223,0.36000000000000004
1.1464785569444444,0.36000000000000004
1.1467579433333335,0.36000000000000004
1.1470349141666667,0.36000000000000004
1.1473126955555555,0.36000000000000004
1.1475901119444443,0.36000000000000004
1.1478671808333332,0.36000000000000004
1.1481453333333334,0.36000000000000004
1.1484234902777777,0.36000000000000004
1.1487012269444443,0.36000000000000004
1.1489792066666669,0.36000000000000004
1.149256495,0.36000000000000004
1.1495344138888888,0.36000000000000004
1.149812245277778,0.36000000000000004
1.1500903930555557,0.36000000000000004
1.150368178611111,0.36000000000000004
1.1506455972222223,0.36000000000000004
1.1509237052777779,0.36000000000000004
1.15120091,0.36000000000000004
1.1514787133333335,0.36000000000000004
1.1517569269444445,0.36000000000000004
1.1520345438888888,0.36000000000000004
1.152312245,0.36000000000000004
1.1525896705555556,0.36000000000000004
1.1528679591666666,0.36000000000000004
1.1531447291666668,0.36000000000000004
1.1534251286111112,0.36000000000000004
1.1537002127777778,0.36000000000000004
1.153979001111111,0.36000000000000004
1.1542568241666666,0.36000000000000004
1.1545341675,0.36000000000000004
1.1548124008333334,0.36000000000000004
1.1550897883333333,0.36000000000000004
1.1553674877777778,0.36000000000000004
1.1556453533333333,0.36000000000000004
1.1559229841666665,0.36000000000000004
1.1562015391666667,0.36000000000000004
1.1564791947222224,0.36000000000000004
1.1567566558333333,0.36000000000000004
1.1570348899999998,0.36000000000000004
1.1573121302777778,0.36000000000000004
1.1575901497222223,0.36000000000000004
1.1578676761111113,0.36000000000000004
1.1581452230555556,0.36000000000000004
1.158423025,0.36000000000000004
1.158701226388889,0.36000000000000004
1.1589790966666667,0.36000000000000004
1.1592570811111111,0.36000000000000004
1.1595346033333334,0.36000000000000004
1.1598124108333334,0.36000000000000004
1.1600899230555557,0.36000000000000004
1.1603680830555554,0.36000000000000004
1.1606457972222224,0.36000000000000004
1.1609229763888889,0.36000000000000004
1.1612012494444444,0.36000000000000004
1.16147847,0.36000000000000004
1.1617566916666666,0.36000000000000004
1.1620345644444445,0.36000000000000004
1.1623123652777778,0.36000000000000004
1.1625898441666667,0.36000000000000004
1.162867738888889,0.36000000000000004
1.163147126111111,0.36000000000000004
1.1634232827777777,0.36000000000000004
1.1637007369444445,0.36000000000000004
1.1639786105555554,0.36000000000000004
1.164257763888889,0.36000000000000004
1.1645354955555556,0.36000000000000004
1.1648126647222221,0.36000000000000004
1.1650899552777776,0.35000000000000003
1.1653678652777777,0.35000000000000003
1.1656455566666666,0.35000000000000003
1.1659234033333334,0.35000000000000003
1.1662012011111111,0.35000000000000003
1.1664784236111112,0.35000000000000003
1.1667585080555556,0.35000000000000003
1.1670345444444443,0.35000000000000003
1.1673120569444444,0.35000000000000003
1.1675897258333334,0.35000000000000003
1.1678677672222224,0.35000000000000003
1.1681456477777779,0.35000000000000003
1.1684236627777778,0.35000000000000003
1.1687006783333334,0.35000000000000003
1.1689786875,0.35000000000000003
1.1692590030555556,0.35000000000000003
1.1695345336111111,0.35000000000000003
1.1698120519444446,0.35000000000000003
1.1700912811111113,0.35000000000000003
1.170367781388889,0.35000000000000003
1.1706457866666666,0.35000000000000003
1.1709231638888888,0.35000000000000003
1.1712006552777776,0.35000000000000003
1.1714787297222222,0.35000000000000003
1.1717570452777777,0.35000000000000003
1.1720346133333333,0.35000000000000003
1.1723116255555555,0.35000000000000003
1.1725898497222222,0.35000000000000003
1.17286816,0.35000000000000003
1.1731453088888888,0.35000000000000003
1.1734230330555555,0.35000000000000003
1.1737008847222223,0.35000000000000003
1.1739780908333335,0.35000000000000003
1.1742567736111111,0.35000000000000003
1.1745343863888889,0.35000000000000003
1.1748120077777777,0.35000000000000003
1.1750896416666667,0.35000000000000003
1.1753678491666668,0.35000000000000003
1.1756454519444444,0.35000000000000003
1.1759230444444446,0.35000000000000003
1.1762010738888888,0.35000000000000003
1.1764790083333332,0.35000000000000003
1.1767567402777779,0.35000000000000003
1.1770342819444444,0.35000000000000003
1.177312164722222,0.35000000000000003
1.1775900002777777,0.35000000000000003
1.1778698019444445,0.35000000000000003
1.1781456975,0.35000000000000003
1.1784229922222222,0.35000000000000003
1.1787006977777776,0.35000000000000003
1.1789787472222222,0.35000000000000003
1.1792564930555556,0.35000000000000003
1.1795347466666666,0.35000000000000003
1.1798122902777777,0.35000000000000003
1.1800901477777777,0.35000000000000003
1.1803678575,0.35000000000000003
1.180645465,0.35000000000000003
1.1809232977777777,0.35000000000000003
1.1812023277777777,0.35000000000000003
1.1814786872222223,0.35000000000000003
1.1817565024999999,0.35000000000000003
1.1820342572222222,0.35000000000000003
1.1823120688888888,0.35000000000000003
1.1825898,0.35000000000000003
1.1828679836111111,0.35000000000000003
1.1831456516666667,0.35000000000000003
1.1834235305555556,0.35000000000000003
1.1837012786111112,0.35000000000000003
1.1839790625,0.35000000000000003
1.1842568297222222,0.35000000000000003
1.184534558888889,0.35000000000000003
1.1848119180555556,0.35000000000000003
1.1850900002777778,0.35000000000000003
1.1853672394444446,0.35000000000000003
1.1856453880555555,0.35000000000000003
1.1859234808333334,0.35000000000000003
1.1862013008333332,0.35000000000000003
1.1864790480555556,0.35000000000000003
1.1867567880555556,0.35000000000000003
1.1870346222222221,0.34
1.1873124411111111,0.34
1.1875903991666668,0.34
1.1878675969444445,0.34
1.1881450991666667,0.34
1.1884231938888887,0.34
1.1887018244444445,0.34
1.1889792813888889,0.34
1.1892567319444445,0.34
1.1895347930555555,0.34
1.189812018611111,0.34
1.1900903172222221,0.34
1.1903672769444447,0.34
1.1906455333333332,0.34
1.1909234519444443,0.34
1.1912012130555556,0.34
1.1914788413888888,0.34
1.191757005277778,0.34
1.1920342722222221,0.34
1.1923126227777778,0.34
1.1925898158333332,0.34
1.192867382222222,0.34
1.1931453827777778,0.34
1.1934232122222224,0.34
1.1937015533333333,0.34
1.1939791675,0.34
1.1942567000000002,0.34
1.194534453611111,0.34
1.194811866388889,0.34
1.195090115,0.34
1.1953673186111111,0.34
1.195645158611111,0.34
1.1959230847222224,0.34
1.1962009247222223,0.34
1.1964790083333332,0.34
1.1967569905555555,0.34
1.1970346033333334,0.34
1.1973121316666668,0.34
1.1975903855555556,0.34
1.1978681152777777,0.34
1.198145092222222,0.34
1.1984235319444443,0.34
1.1987012475,0.34
1.1989788244444446,0.34
1.1992568294444443,0.34
1.1995345827777777,0.34
1.1998123766666666,0.34
1.200089566111111,0.34
1.200367385,0.34
1.2006453288888888,0.34
1.200923465,0.34
1.2012020177777776,0.34
1.2014789341666667,0.34
1.2017564419444446,0.34
1.2020342977777778,0.34
1.20231235,0.34
1.2025900991666667,0.34
1.2028678619444446,0.34
1.2031452450000002,0.34
1.2034235094444443,0.34
1.2037012208333333,0.34
1.2039788852777777,0.34
1.2042571119444445,0.34
1.2045343580555554,0.34
1.204812388611111,0.34
1.2050912277777777,0.34
1.2053679377777777,0.34
1.2056454930555556,0.34
1.2059231441666667,0.34
1.2062007269444444,0.34
1.2064784958333332,0.34
1.2067563555555554,0.34
1.207034915,0.34
1.207312353611111,0.34
1.2075901083333334,0.34
1.2078676852777777,0.34
1.208145158611111,0.34
1.2084234280555555,0.34
1.2087010013888888,0.34
1.2089785583333332,0.33
1.2092562855555555,0.33
1.2095343688888889,0.33
1.2098123497222224,0.34
1.2100902280555557,0.33
1.2103679511111112,0.33
1.2106456102777778,0.33
1.2109234727777778,0.33
1.2112008152777778,0.33
1.211478975,0.33
1.2117563502777777,0.33
1.2120348608333331,0.33
1.212312865277778,0.33
1.212590126388889,0.33
1.2128679894444445,0.33
1.2131457488888888,0.33
1.21342358,0.33
1.2137014975,0.33
1.2139786461111113,0.33
1.2142568161111111,0.33
1.2145346327777777,0.33
1.2148126658333334,0.33
1.215090336388889,0.33
1.2153676055555556,0.33
1.2156450816666666,0.33
1.2159229008333334,0.33
1.216200923888889,0.33
1.2164784891666667,0.33
1.2167573330555554,0.33
1.2170345488888887,0.33
1.2173121691666668,0.33
1.2175901819444446,0.33
1.2178681025,0.33
1.2181453686111112,0.33
1.2184230555555557,0.33
1.2187018183333334,0.33
1.2189788247222222,0.33
1.2192568475,0.33
1.2195355908333332,0.33
1.2198116994444446,0.33
1.2200897444444445,0.33
1.2203675227777777,0.33
1.2206451047222224,0.33
1.2209234883333333,0.33
1.2212012897222222,0.33
1.2214789891666666,0.33
1.2217569613888888,0.33
1.222034545,0.33
1.2223121472222223,0.33
1.2225895708333334,0.33
1.2228675447222224,0.33
1.2231477219444444,0.33
1.2234234833333333,0.33
1.2237012208333333,0.33
1.2239788777777778,0.33
1.2242568505555556,0.33
1.2245344216666667,0.33
1.2248125944444446,0.33
1.2250895166666667,0.33
1.2253673825,0.33
1.225645153611111,0.33
1.2259237319444445,0.33
1.2262012511111111,0.33
1.2264791483333335,0.33
1.2267570527777778,0.33
1.227034049722222,0.33
1.2273114013888888,0.33
1.2275916258333335,0.33
1.2278684644444444,0.33
1.2281456744444443,0.33
1.2284234513888888,0.33
1.2287009541666667,0.33
1.2289790358333335,0.33
1.2292593544444446,0.33
1.2295345030555556,0.33
1.229811956388889,0.33
1.2300895208333336,0.33
1.2303681722222222,0.33
1.230648743611111,0.33
1.2309234313888888,0.32000000000000006
1.2312013133333333,0.32000000000000006
1.231479016111111,0.32000000000000006
1.2317575658333335,0.32000000000000006
1.232034561111111,0.32000000000000006
1.232312285,0.32000000000000006
1.232589748611111,0.32000000000000006
1.2328683805555556,0.32000000000000006
1.2331456269444445,0.32000000000000006
1.2334237555555556,0.32000000000000006
1.2337009391666667,0.32000000000000006
1.233978832222222,0.32000000000000006
1.2342570213888888,0.32000000000000006
1.2345343063888887,0.32000000000000006
1.2348121597222221,0.32000000000000006
1.2350896955555555,0.32000000000000006
1.2353674469444444,0.32000000000000006
1.2356453377777776,0.32000000000000006
1.235925072777778,0.32000000000000006
1.2362011875,0.32000000000000006
1.2364787144444445,0.32000000000000006
1.2367567572222222,0.32000000000000006
1.237034564722222,0.32000000000000006
1.2373122463888888,0.32000000000000006
1.2375895627777778,0.32000000000000006
1.2378679994444444,0.32000000000000006
1.238146234722222,0.32000000000000006
1.2384235680555555,0.32000000000000006
1.2387015016666667,0.32000000000000006
1.2389789427777778,0.32000000000000006
1.2392563102777778,0.32000000000000006
1.239534475,0.32000000000000006
1.2398120400000001,0.32000000000000006
1.2400901952777779,0.32000000000000006
1.2403673869444445,0.32000000000000006
1.2406455891666666,0.32000000000000006
1.2409230624999998,0.32000000000000006
1.2412010999999998,0.32000000000000006
1.2414790430555556,0.32000000000000006
1.2417566472222221,0.32000000000000006
1.2420346211111113,0.32000000000000006
1.242312287777778,0.32000000000000006
1.2425894863888889,0.32000000000000006
1.2428677905555554,0.32000000000000006
1.2431456716666667,0.32000000000000006
1.243423468888889,0.32000000000000006
1.2437012572222224,0.32000000000000006
1.243978845,0.32000000000000006
1.2442568480555554,0.32000000000000006
1.2445345108333332,0.32000000000000006
1.2448120566666665,0.32000000000000006
1.2450904894444446,0.32000000000000006
1.2453678930555556,0.32000000000000006
1.2456455091666667,0.32000000000000006
1.2459229808333334,0.32000000000000006
1.2462009416666666,0.32000000000000006
1.2464798358333335,0.32000000000000006
1.2467566208333334,0.32000000000000006
1.2470348930555555,0.32000000000000006
1.2473123775,0.32000000000000006
1.2475898105555554,0.32000000000000006
1.2478680611111113,0.32000000000000006
1.2481452711111112,0.32000000000000006
1.24842312,0.32000000000000006
1.2487012519444445,0.32000000000000006
1.2489790511111112,0.32000000000000006
1.2492569541666667,0.32000000000000006
1.2495343972222224,0.32000000000000006
1.2498126769444444,0.32000000000000006
1.2500898516666665,0.32000000000000006
1.250367938611111,0.32000000000000006
1.2506456174999998,0.32000000000000006
1.2509230302777778,0.32000000000000006
1.2512010825,0.32000000000000006
1.2514784975,0.32000000000000006
1.251760428611111,0.32000000000000006
1.252034888611111,0.32000000000000006
1.2523126780555556,0.32000000000000006
1.252589833611111,0.31000000000000005
1.252867723888889,0.31000000000000005
1.2531453841666667,0.31000000000000005
1.2534231058333332,0.31000000000000005
1.2537004911111111,0.31000000000000005
1.2539785658333333,0.31000000000000005
1.2542580175,0.31000000000000005
1.2545351725,0.31000000000000005
1.2548122594444446,0.31000000000000005
1.2550900275,0.31000000000000005
1.2553675294444444,0.31000000000000005
1.2556473180555556,0.31000000000000005
1.2559231591666666,0.31000000000000005
1.256201005,0.31000000000000005
1.2564786452777779,0.31000000000000005
1.2567563949999998,0.31000000000000005
1.2570341213888887,0.31000000000000005
1.2573133699999999,0.31000000000000005
1.2575901463888888,0.31000000000000005
1.2578677724999998,0.31000000000000005
1.258145668888889,0.31000000000000005
1.2584232730555556,0.31000000000000005
1.258701213888889,0.31000000000000005
1.2589788969444446,0.31000000000000005
1.2592564144444442,0.31000000000000005
1.2595342747222222,0.31000000000000005
1.2598126472222222,0.31000000000000005
1.2600900350000002,0.31000000000000005
1.2603674819444446,0.31000000000000005
1.2606455955555556,0.31000000000000005
1.2609229233333334,0.31000000000000005
1.2612015541666668,0.31000000000000005
1.2614784477777778,0.31000000000000005
1.2617562613888889,0.31000000000000005
1.2620342008333334,0.31000000000000005
1.2623116183333334,0.31000000000000005
1.2625901405555555,0.31000000000000005
1.2628678213888889,0.31000000000000005
1.2631445922222222,0.31000000000000005
1.2634234227777779,0.31000000000000005
1.2637009219444444,0.31000000000000005
1.263978443611111,0.31000000000000005
1.2642568411111113,0.31000000000000005
1.264534107222222,0.31000000000000005
1.2648118783333333,0.31000000000000005
1.2650897433333332,0.31000000000000005
1.2653672283333335,0.31000000000000005
1.2656462133333333,0.31000000000000005
1.2659234588888888,0.31000000000000005
1.266201053611111,0.31000000000000005
1.266478686111111,0.31000000000000005
1.2667565502777778,0.31000000000000005
1.2670346258333332,0.31000000000000005
1.267312598888889,0.31000000000000005
1.2675899422222223,0.31000000000000005
1.2678674869444444,0.31000000000000005
1.2681456247222223,0.31000000000000005
1.2684228691666666,0.31000000000000005
1.2687029594444446,0.31000000000000005
1.2689792125000001,0.31000000000000005
1.2692568241666666,0.31000000000000005
1.2695344116666665,0.31000000000000005
1.2698120647222222,0.31000000000000005
1.2700899936111112,0.31000000000000005
1.2703678705555554,0.31000000000000005
1.270645170277778,0.31000000000000005
1.2709234502777778,0.31000000000000005
1.2712012513888888,0.31000000000000005
1.2714790783333334,0.31000000000000005
1.2717581583333335,0.31000000000000005
1.2720340494444444,0.31000000000000005
1.2723121347222224,0.31000000000000005
