#Procedure: <__main__.ExtruderPIDProcedure>
#Parameters:
#	Experiment Time: 10 min
#	Kd: 0
#	Ki: 0
#	Kp: 2000
#	Temperature Setpoint: 100 C
#Data:
Time (min),Temperature (C),Voltage (V),PID Control (V)
0.6018989562988282,712.75,0.0,0
0.6117731253306071,711.75,0.0,0
0.6173844416936238,711.25,0.0,0
0.6312779466311137,710.0,0.0,0
0.6415362318356832,709.25,0.0,0
0.6517337640126546,708.25,0.0,0
0.6569398919741313,707.25,0.0,0
0.6667953848838806,706.75,0.0,0
0.6790262699127197,705.75,0.0,0
0.6865418235460917,704.75,0.0,0
0.6963987628618876,704.25,0.0,0
0.7020216107368469,703.5,0.0,0
0.7107273896535238,702.5,0.0,0
0.720316211382548,701.5,0.0,0
0.7304021914800009,701.0,0.0,0
0.7387087980906168,700.25,0.0,0
0.7444020311037699,699.5,0.0,0
0.7560360193252563,698.5,0.0,0
0.7627346754074097,698.0,0.0,0
0.77286723057429,697.25,0.0,0
0.7782724301020304,696.5,0.0,0
0.7898757934570313,695.5,0.0,0
0.7965715408325196,695.0,0.0,0
0.8063826560974121,694.0,0.0,0
0.8121201872825623,693.5,0.0,0
0.8233908136685689,692.75,0.0,0
0.8290905515352885,692.0,0.0,0
0.8430236299832662,691.25,0.0,0
0.8531079888343811,690.25,0.0,0
0.8600616176923116,689.5,0.0,0
0.8685880581537883,689.0,0.0,0
0.8804879069328309,688.0,0.0,0
0.8874919692675273,687.25,0.0,0
0.8975299954414367,686.5,0.0,0
0.9044890960057577,685.75,0.0,0
0.9122686306635539,685.0,0.0,0
0.922091813882192,684.25,0.0,0
0.927754282951355,683.75,0.0,0
0.9423336863517762,682.75,0.0,0
0.9522946596145629,682.0,0.0,0
0.9623907923698425,681.25,0.0,0
0.9693096359570821,680.5,0.0,0
0.979591949780782,679.75,0.0,0
0.9870739777882894,678.75,0.0,0
0.9940323988596599,678.25,0.0,0
1.0067473332087198,677.5,0.0,0
1.0124398469924927,677.0,0.0,0
1.0238385478655496,676.25,0.0,0
1.0292527000109355,675.25,0.0,0
1.0408697207768758,674.75,0.0,0
1.046449359258016,674.0,0.0,0
1.0560995539029439,673.5,0.0,0
1.0659900267918905,672.5,0.0,0
1.071646253267924,672.0,0.0,0
1.0828208367029826,671.25,0.0,0
1.0922571698824564,670.75,0.0,0
1.098472007115682,670.0,0.0,0
1.1091532905896504,669.25,0.0,0
1.116124693552653,668.75,0.0,0
1.123907204469045,668.0,0.0,0
1.1339698870976767,667.25,0.0,0
1.1407054861386616,666.75,0.0,0
1.150648585955302,666.0,0.0,0
1.1562569578488668,665.75,0.0,0
1.16772753794988,664.5,0.0,0
1.1741290450096131,664.25,0.0,0
1.1816087285677592,663.5,0.0,0
1.1946387489636738,662.75,0.0,0
1.2028804421424866,662.25,0.0,0
1.2084872364997863,661.5,0.0,0
1.2197030822436015,660.75,0.0,0
1.2253323078155518,660.25,0.0,0
1.2388752857844034,659.5,0.0,0
1.245882773399353,658.75,0.0,0
1.2535672227541605,658.25,0.0,0
1.2662143031756083,657.5,0.0,0
1.2729354580243428,656.75,0.0,0
1.2832369804382324,656.25,0.0,0
1.2889110008875528,655.75,0.0,0
1.2972469091415406,655.0,0.0,0
1.3086064298947653,654.25,0.0,0
1.3174588839213053,653.75,0.0,0
1.3277749260266622,653.0,0.0,0
1.3354857524236043,652.25,0.0,0
1.342430094877879,651.75,0.0,0
1.3550416707992554,651.0,0.0,0
1.3623028596242268,650.25,0.0,0
1.3692266623179117,649.75,0.0,0
1.3824503660202025,649.0,0.0,0
1.3904426296552022,648.25,0.0,0
1.3961084961891175,647.75,0.0,0
1.409615166982015,647.25,0.0,0
1.4157788316408793,646.5,0.0,0
1.424281863371531,646.0,0.0,0
1.4369630972544352,645.0,0.0,0
1.447253402074178,644.5,0.0,0
1.4540637294451395,643.75,0.0,0
1.4642532587051391,643.25,0.0,0
1.4722400585810342,642.5,0.0,0
1.478521422545115,642.0,0.0,0
1.491398576895396,641.25,0.0,0
1.4975974639256795,640.75,0.0,0
1.5063900152842205,640.25,0.0,0
1.5188001235326132,639.5,0.0,0
1.5244037548700968,638.75,0.0,0
1.5329808751742044,638.25,0.0,0
1.5464529871940613,637.75,0.0,0
1.5562466382980347,637.0,0.0,0
1.5624838908513388,636.25,0.0,0
1.5709909439086913,635.75,0.0,0
1.5808664878209433,635.0,0.0,0
1.5865310152371725,634.5,0.0,0
1.5979575872421266,634.0,0.0,0
1.6040803710619609,633.5,0.0,0
1.6177658160527548,632.75,0.0,0
1.6234073917071024,632.0,0.0,0
1.6349650899569192,631.75,0.0,0
1.640111537774404,631.0,0.0,0
1.6499546925226847,630.5,0.0,0
1.662064758936564,630.0,0.0,0
1.6690603574117024,629.25,0.0,0
1.6768029848734538,628.75,0.0,0
1.689732293287913,628.25,0.0,0
1.6961856047312418,627.5,0.0,0
1.7036936004956564,627.0,0.0,0
1.7168949246406555,626.25,0.0,0
1.7269871234893799,625.5,0.0,0
1.7339371244112651,625.0,0.0,0
1.7416871150334676,624.5,0.0,0
1.7516204476356507,623.75,0.0,0
1.761137557029724,623.5,0.0,0
1.7683209419250487,622.75,0.0,0
1.7756238063176473,622.25,0.0,0
1.7854913592338562,621.75,0.0,0
1.795265293121338,621.25,0.0,0
1.8009600957234702,620.75,0.0,0
1.8094509800275167,620.25,0.0,0
1.8226505597432454,619.5,0.0,0
1.83066645860672,619.0,0.0,0
1.8363107562065124,618.5,0.0,0
1.849938976764679,617.75,0.0,0
1.8573476870854695,617.25,0.0,0
1.8669577638308208,616.75,0.0,0
1.873104174931844,616.0,0.0,0
1.8813689033190408,615.5,0.0,0
1.894288456439972,615.0,0.0,0
1.8996965885162354,614.5,0.0,0
1.9096084872881571,614.0,0.0,0
1.9216933687527975,613.25,0.0,0
1.9294228514035543,612.75,0.0,0
1.9364229281743368,612.25,0.0,0
1.9463322480519614,611.75,0.0,0
1.9519940813382466,611.25,0.0,0
1.96597048441569,610.5,0.0,0
1.9726596236228944,609.75,0.0,0
1.9801503777503968,609.5,0.0,0
1.9933706482251485,609.0,0.0,0
2.003476619720459,608.25,0.0,0
2.0105266054471334,607.75,0.0,0
2.0183552662531534,607.25,0.0,0
2.0282065828641254,606.75,0.0,0
2.034146952629089,606.25,0.0,0
2.0451969742774962,605.75,0.0,0
2.0506630698839823,605.25,0.0,0
2.061972657839457,604.75,0.0,0
2.067657204469045,604.25,0.0,0
